Index	higherClassification
Gastropoda	.*?\|Mollusca\|(.*?\|)?Lewisia\|.*?
Gastropoda	.*?\|Mollusca\|(.*?\|)?Mackenziella\|.*?
Gastropoda	.*?\|Mollusca\|(.*?\|)?Ornithopus\|.*?
Gastropoda	.*?\|Muricidae\|.*?
Gastropoda	.*?\|Physidae\|.*?
Gastropoda	.*?\|Polygyrus\|.*?
Gymnosperms	.*?\|Agathopsis\|.*?
Gymnosperms	.*?\|Araucariaceae\|.*?
Gymnosperms	.*?\|Araucariopsis\|.*?
Gymnosperms	.*?\|Araucariostrobus\|.*?
Gymnosperms	.*?\|Archaeopodocarpus\|.*?
Gymnosperms	.*?\|Asterodendron\|.*?
Gymnosperms	.*?\|Atactoxylon\|.*?
Gymnosperms	.*?\|Athrotaxidium\|.*?
Gymnosperms	.*?\|Aularthrophyton\|.*?
Gymnosperms	.*?\|Baierella\|.*?
Gymnosperms	.*?\|Belonodendron\|.*?
Gymnosperms	.*?\|Bennettitanthus\|.*?
Gymnosperms	.*?\|Butefia\|.*?
Gymnosperms	.*?\|Callitroxylon\|.*?
Gymnosperms	.*?\|Campoxylon\|.*?
Gymnosperms	.*?\|Cardiocarpales\|.*?
Gymnosperms	.*?\|Carpentieria\|.*?
Gymnosperms	.*?\|Caulophyllites\|.*?
Gymnosperms	.*?\|Ceratozamites\|.*?
Gymnosperms	.*?\|Chankanella\|.*?
Gymnosperms	.*?\|Cheirolepidium\|.*?
Gymnosperms	.*?\|Chitospermum\|.*?
Gymnosperms	.*?\|Circoporoxylon\|.*?
Gymnosperms	.*?\|Cladophlebidium\|.*?
Gymnosperms	.*?\|Closteroxylon\|.*?
Gymnosperms	.*?\|Colymboxylon\|.*?
Gymnosperms	.*?\|Coniferophyta\|.*?
Gymnosperms	.*?\|Cordaicortex\|.*?
Gymnosperms	.*?\|Cordaixylon\|.*?
Gymnosperms	.*?\|Cupressaceae\|.*?
Gymnosperms	.*?\|Cupressocarpus\|.*?
Gymnosperms	.*?\|Cycadeoideophyta\|.*?
Gymnosperms	.*?\|Cycadium\|.*?
Gymnosperms	.*?\|Cycadophyta\|.*?
Gymnosperms	.*?\|Cycadopsida\|.*?
Gymnosperms	.*?\|Dacrydites\|.*?
Gymnosperms	.*?\|Discostrobus\|.*?
Gymnosperms	.*?\|Dolerophyllum\|.*?
Gymnosperms	.*?\|Echinostipes\|.*?
Gymnosperms	.*?\|Eisdenia\|.*?
Gymnosperms	.*?\|Enygmatostrobus\|.*?
Gymnosperms	.*?\|Eostrobilus\|.*?
Gymnosperms	.*?\|Ephedraceae\|.*?
Gymnosperms	.*?\|Genoites\|.*?
Gymnosperms	.*?\|Gigantospermum\|.*?
Gymnosperms	.*?\|Ginkgoopsida\|.*?
Gymnosperms	.*?\|Ginkgophyta\|.*?
Gymnosperms	.*?\|Glyptostrobites\|.*?
Gymnosperms	.*?\|Gnetaceae\|.*?
Gymnosperms	.*?\|Gnetophyta\|.*?
Gymnosperms	.*?\|Gnetopsida\|.*?
Gymnosperms	.*?\|Gymnospermae\|.*?
Gymnosperms	.*?\|Gymnospermophyta\|.*?
Gymnosperms	.*?\|Gymnospermopsida\|.*?
Gymnosperms	.*?\|Gymnosperms\|.*?
Gymnosperms	.*?\|Haplomyeloxylon\|.*?
Gymnosperms	.*?\|Heteroxylon\|.*?
Gymnosperms	.*?\|Juglansoxylon\|.*?
Gymnosperms	.*?\|Karharbariospermum\|.*?
Gymnosperms	.*?\|Keraiaphyllum\|.*?
Gymnosperms	.*?\|Koleoxylon\|.*?
Gymnosperms	.*?\|Kovalia\|.*?
Gymnosperms	.*?\|Krannera\|.*?
Gymnosperms	.*?\|Kusbassia\|.*?
Gymnosperms	.*?\|Laricites\|.*?
Gymnosperms	.*?\|Lorumformophyllum\|.*?
Gymnosperms	.*?\|Machairostrobus\|.*?
Gymnosperms	.*?\|Medulloxylon\|.*?
Gymnosperms	.*?\|Melitoxylon\|.*?
Gymnosperms	.*?\|Mesolarix\|.*?
Gymnosperms	.*?\|Nagatostrobus\|.*?
Gymnosperms	.*?\|Nellostrobus\|.*?
Gymnosperms	.*?\|Neozamites\|.*?
Gymnosperms	.*?\|Neuropteromedullosa\|.*?
Gymnosperms	.*?\|Nidpuria\|.*?
Gymnosperms	.*?\|Ommatoxylon\|.*?
Gymnosperms	.*?\|Orthoporites\|.*?
Gymnosperms	.*?\|Ourostrobus\|.*?
Gymnosperms	.*?\|Pagiophyllites\|.*?
Gymnosperms	.*?\|Palaeopitys\|.*?
Gymnosperms	.*?\|Palaeostrobus\|.*?
Gymnosperms	.*?\|Palaeotaxodioxylon\|.*?
Gymnosperms	.*?\|Palaeoxylon\|.*?
Gymnosperms	.*?\|Parapitys\|.*?
Gymnosperms	.*?\|Pecopteromedullosa\|.*?
Gymnosperms	.*?\|Petcheria\|.*?
Gymnosperms	.*?\|Phellinites\|.*?
Gymnosperms	.*?\|Pinaceae\|.*?
Gymnosperms	.*?\|Pinophyta\|.*?
Gymnosperms	.*?\|Pinopsida\|.*?
Gymnosperms	.*?\|Pityospermum\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Aspidion\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Asterodiscus\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Chamaecyparites\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Cladiscus\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Coronostoma\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Crassinervia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Curionia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Diplotesta\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Drepanolepis\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Euryphyllum\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Hellia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Homoxylon\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Kachchhia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Koraia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Mantellia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Moreauia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Pseudotorellia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Sardoa\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Tomia\|.*?
Gymnosperms	.*?\|Platylepidium\|.*?
Gymnosperms	.*?\|Platypeuce\|.*?
Gymnosperms	.*?\|Plicarizamites\|.*?
Gymnosperms	.*?\|Podocarpaceae\|.*?
Gymnosperms	.*?\|Podocarpophyllum\|.*?
Gymnosperms	.*?\|Poecilitocaulon\|.*?
Gymnosperms	.*?\|Psygmocarpus\|.*?
Gymnosperms	.*?\|Psygmocladus\|.*?
Gymnosperms	.*?\|Psygmostrobophyllum\|.*?
Gymnosperms	.*?\|Psygmostrobus\|.*?
Gymnosperms	.*?\|Raumeria\|.*?
Gymnosperms	.*?\|Rhabdospermum\|.*?
Gymnosperms	.*?\|Rhabdotocaulon\|.*?
Gymnosperms	.*?\|Rhizocupressinoxylon\|.*?
Gymnosperms	.*?\|Rhynchogonium\|.*?
Gymnosperms	.*?\|Rigbyocarpus\|.*?
Gymnosperms	.*?\|Rotundocarpus\|.*?
Gymnosperms	.*?\|Septomedullopitys\|.*?
Gymnosperms	.*?\|Sorosaccus\|.*?
Gymnosperms	.*?\|Sphaereda\|.*?
Gymnosperms	.*?\|Tiloxylon\|.*?
Gymnosperms	.*?\|Triadostrobus\|.*?
Gymnosperms	.*?\|Triassiflorites\|.*?
Gymnosperms	.*?\|Tylodendron\|.*?
Gymnosperms	.*?\|Ullmannia\|.*?
Gymnosperms	.*?\|Uralobaiera\|.*?
Gymnosperms	.*?\|Voltzites\|.*?
Gymnosperms	.*?\|Zamiaceae\|.*?
Gymnosperms	.*?\|Zamiphyllum\|.*?
Hemiptera	.*?\|Adelges\|.*?
Hemiptera	.*?\|Arcofaciella\|.*?
Hemiptera	.*?\|Asterolecanium\|.*?
Hemiptera	.*?\|Atelias\|.*?
Hemiptera	.*?\|Cnaphalodes\|.*?
Hemiptera	.*?\|Doralis\|.*?
Hemiptera	.*?\|Dreyfusia\|.*?
Hemiptera	.*?\|Gilletteella\|.*?
Hemiptera	.*?\|Hemiptera\|.*?
Hemiptera	.*?\|Hemiptera\|(.*?\|)?Acanthocephala\|.*?
Hemiptera	.*?\|Hukouscytina\|.*?
Hemiptera	.*?\|Kleidocerys\|.*?
Hemiptera	.*?\|Mesophthiridae\|.*?
Hemiptera	.*?\|Palaeoheteroptera\|.*?
Hemiptera	.*?\|Phthanocoris\|.*?
Hemiptera	.*?\|Phylloxeridae\|.*?
Hemiptera	.*?\|Poecilometis\|.*?
Hemiptera	.*?\|Prosigara\|.*?
Hemiptera	.*?\|Sacchiphantes\|.*?
Hemiptera	.*?\|Tinganina\|.*?
Hymenoptera	.*?\|Animalia\|(.*?\|)?Australia\|.*?
Hymenoptera	.*?\|Anteon\|.*?
Hymenoptera	.*?\|Aphelopus\|.*?
Hymenoptera	.*?\|Conidarnes\|.*?
Hymenoptera	.*?\|Eumeninae\|.*?
Hymenoptera	.*?\|Galesus\|.*?
Hymenoptera	.*?\|Grahamstoneia\|.*?
Hymenoptera	.*?\|Haplogonatopus\|.*?
Hymenoptera	.*?\|Hymenoptera\|.*?
Hymenoptera	.*?\|Hymenoptera\|(.*?\|)?Megaloptera\|.*?
Hymenoptera	.*?\|Lonchodryinus\|.*?
Hymenoptera	.*?\|Megachilidae\|.*?
Hymenoptera	.*?\|Mymarommatidae\|.*?
Hymenoptera	.*?\|Mystrophorus\|.*?
Hymenoptera	.*?\|Opiinae\|.*?
Hymenoptera	.*?\|Xyelidae\|.*?
Insecta	.*?\|Acercaria\|$
Insecta	.*?\|Amphiesmenoptera\|$
Insecta	.*?\|Anartioptera\|$
Insecta	.*?\|Animalia\|(.*?\|)?Pterygota\|$
Insecta	.*?\|Antliophora\|$
Insecta	.*?\|Aparaglossata\|$
Insecta	.*?\|Apodonatoptera\|$
Insecta	.*?\|Apterygota\|$
Insecta	.*?\|Arthropoda\|(.*?\|)?Pterygota\|$
Insecta	.*?\|Clareocercaria\|$
Insecta	.*?\|Coleopterida\|$
Insecta	.*?\|Condylognatha\|$
Insecta	.*?\|Dicondylia\|$
Insecta	.*?\|Discoidalia\|$
Insecta	.*?\|Ellipura\|$
Insecta	.*?\|Endopterygota\|$
Insecta	.*?\|Endymenoptera\|$
Insecta	.*?\|Euamphiesmenoptera\|$
Insecta	.*?\|Euhydropalaeoptera\|$
Insecta	.*?\|Euodonatoptera\|$
Insecta	.*?\|Exopterygota\|$
Insecta	.*?\|Holometabola\|$
Insecta	.*?\|Holopandictyoptera\|$
Insecta	.*?\|Hydropalaeoptera\|$
Insecta	.*?\|Hymenopterida\|$
Insecta	.*?\|Insecta\|(.*?\|)?Pterygota\|$
Insecta	.*?\|Insecta\|$
Insecta	.*?\|Lobodonata\|$
Insecta	.*?\|Metamphiesmenoptera\|$
Insecta	.*?\|Necrotrichoptera\|$
Insecta	.*?\|Neodonatoptera\|$
Insecta	.*?\|Neoptera\|$
Insecta	.*?\|Neopterygota\|$
Insecta	.*?\|Neuropteriformia\|$
Insecta	.*?\|Nodialata\|$
Insecta	.*?\|Odonatoclada\|$
Insecta	.*?\|Odonatoptera\|$
Insecta	.*?\|Orthopterida\|$
Insecta	.*?\|Palaeodonatoptera\|$
Insecta	.*?\|Pancondylognatha\|$
Insecta	.*?\|Panendymenoptera\|$
Insecta	.*?\|Paneodonatoptera\|$
Insecta	.*?\|Panorpida\|$
Insecta	.*?\|Paraneoptera\|$
Insecta	.*?\|Paranotalia\|$
Insecta	.*?\|Plesiodonatoptera\|$
Insecta	.*?\|Polyneoptera\|$
Insecta	.*?\|Polyorthoptera\|$
Insecta	.*?\|Stelloptera\|$
Insecta	.*?\|Stigmoptera\|$
Insecta	.*?\|Thripida\|$
Insecta	.*?\|Insecta\|Dictyoptera\|$
Insecta	.*?\|Neoptera\|Dictyoptera\|$
Insecta	.*?\|Aedoeophasma\|.*?
Insecta	.*?\|Aeolothrips\|.*?
Insecta	.*?\|Aetophlebiopsis\|.*?
Insecta	.*?\|Alienoptera\|.*?
Insecta	.*?\|Ampelipteridae\|.*?
Insecta	.*?\|Anebos\|.*?
Insecta	.*?\|Animalia\|(.*?\|)?Dicliptera\|.*?
Insecta	.*?\|Animalia\|(.*?\|)?Eurytaenia\|.*?
Insecta	.*?\|Animalia\|(.*?\|)?Notoptera\|.*?
Insecta	.*?\|Animalia\|(.*?\|)?Siphonaptera\|.*?
Insecta	.*?\|Anthracocorides\|.*?
Insecta	.*?\|Apatohymenoptera\|.*?
Insecta	.*?\|Apheloneuridae\|.*?
Insecta	.*?\|Aphryganoneura\|.*?
Insecta	.*?\|Arcanodraco\|.*?
Insecta	.*?\|Archaemiopteridae\|.*?
Insecta	.*?\|Archaeognatha\|.*?
Insecta	.*?\|Archaeoptilites\|.*?
Insecta	.*?\|Archaeoptilus\|.*?
Insecta	.*?\|Archipanorpidae\|.*?
Insecta	.*?\|Archizygoptera\|.*?
Insecta	.*?\|Argentinoptera\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Dicliptera\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Eurytaenia\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Hypermegethes\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Notoptera\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Personidae\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Siphonaptera\|.*?
Insecta	.*?\|Arthropoda\|(.*?\|)?Vischeria\|.*?
Insecta	.*?\|Aseripterella\|.*?
Insecta	.*?\|Asiuropidae\|.*?
Insecta	.*?\|Baissomantidae\|.*?
Insecta	.*?\|Baryshnyalidae\|.*?
Insecta	.*?\|Bechalidae\|.*?
Insecta	.*?\|Belebeus\|.*?
Insecta	.*?\|Boltonocostidae\|.*?
Insecta	.*?\|Breyeriodes\|.*?
Insecta	.*?\|Bruayaphis\|.*?
Insecta	.*?\|Brunellopteron\|.*?
Insecta	.*?\|Caloneurodea\|.*?
Insecta	.*?\|Campteroneura\|.*?
Insecta	.*?\|Camptotaxineuridae\|.*?
Insecta	.*?\|Campylopterodea\|.*?
Insecta	.*?\|Carbotriplurida\|.*?
Insecta	.*?\|Cavalarva\|.*?
Insecta	.*?\|Cheliphlebiidae\|.*?
Insecta	.*?\|Cnemidolestodea\|.*?
Insecta	.*?\|Controversala\|.*?
Insecta	.*?\|Cricolia\|.*?
Insecta	.*?\|Dermaptera\|.*?
Insecta	.*?\|Diaphanopterodea\|.*?
Insecta	.*?\|Dictyocicada\|.*?
Insecta	.*?\|Dytiscomorphus\|.*?
Insecta	.*?\|Embioptera\|.*?
Insecta	.*?\|Enigmapteridae\|.*?
Insecta	.*?\|Eoblattida\|.*?
Insecta	.*?\|Eoblattodea\|.*?
Insecta	.*?\|Eocoronoptera\|.*?
Insecta	.*?\|Eomeganisoptera\|.*?
Insecta	.*?\|Erasipteridae\|.*?
Insecta	.*?\|Eugeroptera\|.*?
Insecta	.*?\|Eukinolabia\|.*?
Insecta	.*?\|Frankenholzia\|.*?
Insecta	.*?\|Frenguelliphlebia\|.*?
Insecta	.*?\|Gallophasmatidae\|.*?
Insecta	.*?\|Gelasopteridae\|.*?
Insecta	.*?\|Gerephemera\|.*?
Insecta	.*?\|Germanophlebia\|.*?
Insecta	.*?\|Geroptera\|.*?
Insecta	.*?\|Glosselytrodea\|.*?
Insecta	.*?\|Griphologus\|.*?
Insecta	.*?\|Grylloblattodea\|.*?
Insecta	.*?\|Haplocercata\|.*?
Insecta	.*?\|Hebeigrammidae\|.*?
Insecta	.*?\|Hexapoda\|(.*?\|)?Dicliptera\|.*?
Insecta	.*?\|Hexapoda\|(.*?\|)?Pterygota\|.*?
Insecta	.*?\|Hypoperlida\|.*?
Insecta	.*?\|Ideliopsis\|.*?
Insecta	.*?\|Ideloblatta\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Acera\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Dicliptera\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Hypermegethes\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Notoptera\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Personidae\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Siphonaptera\|.*?
Insecta	.*?\|Insecta\|(.*?\|)?Vischeria\|.*?
Insecta	.*?\|Italophlebia\|.*?
Insecta	.*?\|Kitshuga\|.*?
Insecta	.*?\|Kukaloptera\|.*?
Insecta	.*?\|Kuloja\|.*?
Insecta	.*?\|Kustia\|.*?
Insecta	.*?\|Lapeyriidae\|.*?
Insecta	.*?\|Leipsanon\|.*?
Insecta	.*?\|Lepismatona\|.*?
Insecta	.*?\|Litoneura\|.*?
Insecta	.*?\|Lophioneurida\|.*?
Insecta	.*?\|Magicivenidae\|.*?
Insecta	.*?\|Mantoblattidae\|.*?
Insecta	.*?\|Mantodea\|.*?
Insecta	.*?\|Mantophasmatodea\|.*?
Insecta	.*?\|Mecoptera\|.*?
Insecta	.*?\|Mecopterida\|.*?
Insecta	.*?\|Meganisoptera\|.*?
Insecta	.*?\|Megasecoptera\|.*?
Insecta	.*?\|Merlebachia\|.*?
Insecta	.*?\|Mesophlebiidae\|.*?
Insecta	.*?\|Metabolarva\|.*?
Insecta	.*?\|Metazoa\|(.*?\|)?Siphonaptera\|.*?
Insecta	.*?\|Metropatoridae\|.*?
Insecta	.*?\|Metropatorites\|.*?
Insecta	.*?\|Microcarbonella\|.*?
Insecta	.*?\|Miomoptera\|.*?
Insecta	.*?\|Mixotermitoidea\|.*?
Insecta	.*?\|Montanuraliidae\|.*?
Insecta	.*?\|Neurostena\|.*?
Insecta	.*?\|Onycholepisma\|.*?
Insecta	.*?\|Orthogonophora\|.*?
Insecta	.*?\|Osnabruggialidae\|.*?
Insecta	.*?\|Palaeodictyoptera\|.*?
Insecta	.*?\|Palaeodictyopterida\|.*?
Insecta	.*?\|Palaeopalara\|.*?
Insecta	.*?\|Panthysanoptera\|.*?
Insecta	.*?\|Paoliida\|.*?
Insecta	.*?\|Parablattogryllus\|.*?
Insecta	.*?\|Paracridites\|.*?
Insecta	.*?\|Parapaolia\|.*?
Insecta	.*?\|Partisaniferus\|.*?
Insecta	.*?\|Perielytridae\|.*?
Insecta	.*?\|Permembiidae\|.*?
Insecta	.*?\|Permetatoridae\|.*?
Insecta	.*?\|Permofossilis\|.*?
Insecta	.*?\|Permoneuridae\|.*?
Insecta	.*?\|Permoponopterix\|.*?
Insecta	.*?\|Permopsocida\|.*?
Insecta	.*?\|Permosialidae\|.*?
Insecta	.*?\|Permotrichoptera\|.*?
Insecta	.*?\|Phasmatodea\|.*?
Insecta	.*?\|Phasmida\|.*?
Insecta	.*?\|Phytophtirites\|.*?
Insecta	.*?\|Podurellae\|.*?
Insecta	.*?\|Progonophlebia\|.*?
Insecta	.*?\|Progonopteryx\|.*?
Insecta	.*?\|Protanisoptera\|.*?
Insecta	.*?\|Protelytroptera\|.*?
Insecta	.*?\|Protomeroptera\|.*?
Insecta	.*?\|Protorthoptera\|.*?
Insecta	.*?\|Protozygoptera\|.*?
Insecta	.*?\|Pseudoacridites\|.*?
Insecta	.*?\|Pseudochauliodites\|.*?
Insecta	.*?\|Pseudohomothetus\|.*?
Insecta	.*?\|Pseudopalingenia\|.*?
Insecta	.*?\|Pseudopaolia\|.*?
Insecta	.*?\|Pseudotermes\|.*?
Insecta	.*?\|Pteronepionites\|.*?
Insecta	.*?\|Rambouskia\|.*?
Insecta	.*?\|Rectineura\|.*?
Insecta	.*?\|Reculida\|.*?
Insecta	.*?\|Reculoidea\|.*?
Insecta	.*?\|Seirolarva\|.*?
Insecta	.*?\|Severinula\|.*?
Insecta	.*?\|Sherborniella\|.*?
Insecta	.*?\|Sinembiidae\|.*?
Insecta	.*?\|Sinothauma\|.*?
Insecta	.*?\|Skleroptera\|.*?
Insecta	.*?\|Srokalarvidae\|.*?
Insecta	.*?\|Stereochoristidae\|.*?
Insecta	.*?\|Strepsiptera\|.*?
Insecta	.*?\|Strudiella\|.*?
Insecta	.*?\|Stygneidae\|.*?
Insecta	.*?\|Suksunus\|.*?
Insecta	.*?\|Surijokocypha\|.*?
Insecta	.*?\|Sylphalula\|.*?
Insecta	.*?\|Sypharoptera\|.*?
Insecta	.*?\|Tarachoptera\|.*?
Insecta	.*?\|Termitidiopsis\|.*?
Insecta	.*?\|Thysanoptera\|.*?
Insecta	.*?\|Thysanura\|.*?
Insecta	.*?\|Tillyardites\|.*?
Insecta	.*?\|Titanoptera\|.*?
Insecta	.*?\|Tomeferusa\|.*?
Insecta	.*?\|Trachopterygidae\|.*?
Insecta	.*?\|Triadochorista\|.*?
Insecta	.*?\|Triadophlebioptera\|.*?
Insecta	.*?\|Trichorthophlebia\|.*?
Insecta	.*?\|Trimerocephalium\|.*?
Insecta	.*?\|Tshekarcephalidae\|.*?
Insecta	.*?\|Tshekarchiereidae\|.*?
Insecta	.*?\|Tshekardaenigma\|.*?
Insecta	.*?\|Uninervidae\|.*?
Insecta	.*?\|Wulasua\|.*?
Insecta	.*?\|Xenonomia\|.*?
Insecta	.*?\|Zoraptera\|.*?
Insecta	.*?\|Zygentoma\|.*?
Insecta	.*?\|Chimaeropsyllidae\|.*?
Insecta	.*?\|Stivaliidae\|.*?
Insecta	.*?\|Cnemidolestida\|.*?
Lepidoptera	.*?\|Agrodiaetus\|.*?
Lepidoptera	.*?\|Ancyluris\|.*?
Lepidoptera	.*?\|Anthene\|.*?
Lepidoptera	.*?\|Apatelodidae\|.*?
Lepidoptera	.*?\|Arctiidae\|.*?
Lepidoptera	.*?\|Athyma\|.*?
Lepidoptera	.*?\|Baeotis\|.*?
Lepidoptera	.*?\|Barbicornis\|.*?
Lepidoptera	.*?\|Calephelis\|.*?
Lepidoptera	.*?\|Caleta\|.*?
Lepidoptera	.*?\|Callophrys\|.*?
Lepidoptera	.*?\|Calycopis\|.*?
Lepidoptera	.*?\|Candalides\|.*?
Lepidoptera	.*?\|Celama\|.*?
Lepidoptera	.*?\|Celastrina\|.*?
Lepidoptera	.*?\|Chilades\|.*?
Lepidoptera	.*?\|Choreutidae\|.*?
Lepidoptera	.*?\|Contrafacia\|.*?
Lepidoptera	.*?\|Cyrestis\|.*?
Lepidoptera	.*?\|Dismorphia\|.*?
Lepidoptera	.*?\|Dophla\|.*?
Lepidoptera	.*?\|Erebidae\|.*?
Lepidoptera	.*?\|Euchrysops\|.*?
Lepidoptera	.*?\|Euphaedra\|.*?
Lepidoptera	.*?\|Euphilotes\|.*?
Lepidoptera	.*?\|Eupterotidae\|.*?
Lepidoptera	.*?\|Everes\|.*?
Lepidoptera	.*?\|Geometridae\|.*?
Lepidoptera	.*?\|Glossata\|.*?
Lepidoptera	.*?\|Heliconius\|.*?
Lepidoptera	.*?\|Hesperiidae\|.*?
Lepidoptera	.*?\|Hyphilaria\|.*?
Lepidoptera	.*?\|Jamides\|.*?
Lepidoptera	.*?\|Lasiocampidae\|.*?
Lepidoptera	.*?\|Lemonias\|.*?
Lepidoptera	.*?\|Lepidoptera\|.*?
Lepidoptera	.*?\|Lepidoptera\|(.*?\|)?Megaloptera\|.*?
Lepidoptera	.*?\|Libythea\|.*?
Lepidoptera	.*?\|Limenitis\|.*?
Lepidoptera	.*?\|Lycaenidae\|.*?
Lepidoptera	.*?\|Lymantriidae\|.*?
Lepidoptera	.*?\|Mechanitis\|.*?
Lepidoptera	.*?\|Meganola\|.*?
Lepidoptera	.*?\|Megisba\|.*?
Lepidoptera	.*?\|Merolonche\|.*?
Lepidoptera	.*?\|Mimallonidae\|.*?
Lepidoptera	.*?\|Ministrymon\|.*?
Lepidoptera	.*?\|Nepticulidae\|.*?
Lepidoptera	.*?\|Neptis\|.*?
Lepidoptera	.*?\|Noctuidae\|.*?
Lepidoptera	.*?\|Nola\|.*?
Lepidoptera	.*?\|Nolidae\|.*?
Lepidoptera	.*?\|Notodontidae\|.*?
Lepidoptera	.*?\|Nycteola\|.*?
Lepidoptera	.*?\|Nymphidium\|.*?
Lepidoptera	.*?\|Oiophassus\|.*?
Lepidoptera	.*?\|Orachrysops\|.*?
Lepidoptera	.*?\|Pantoporia\|.*?
Lepidoptera	.*?\|Papilio\|.*?
Lepidoptera	.*?\|Phalaenidae\|.*?
Lepidoptera	.*?\|Philaethria\|.*?
Lepidoptera	.*?\|Pseudozizeeria\|.*?
Lepidoptera	.*?\|Pterophoridae\|.*?
Lepidoptera	.*?\|Pyralidae\|.*?
Lepidoptera	.*?\|Saturniidae\|.*?
Lepidoptera	.*?\|Sphingidae\|.*?
Lepidoptera	.*?\|Tanaecia\|.*?
Lepidoptera	.*?\|Tarucus\|.*?
Lepidoptera	.*?\|Thereus\|.*?
Lepidoptera	.*?\|Theritas\|.*?
Lepidoptera	.*?\|Thyrididae\|.*?
Lepidoptera	.*?\|Tischeriidae\|.*?
Lepidoptera	.*?\|Tongeia\|.*?
Lepidoptera	.*?\|Tortricidae\|.*?
Lepidoptera	.*?\|Tuxentius\|.*?
Lepidoptera	.*?\|Uraniidae\|.*?
Lepidoptera	.*?\|Uranothauma\|.*?
Lepidoptera	.*?\|Alesa\|.*?
Life	.*?\|Cellular Organisms\|$
Life	.*?\|Prokaryota\|$
Life	\|Biota\|$
Life	\|Life\|$
Life	.*?\|Acritarcha\|.*?
Life	.*?\|Calcideletrix\|.*?
Life	.*?\|Ceratophycus\|.*?
Life	.*?\|Chitinozoa\|.*?
Life	.*?\|Chloephycus\|.*?
Life	.*?\|Chlorophyta\|(.*?\|)?Ortonella\|.*?
Life	.*?\|Coactilum\|.*?
Life	.*?\|Copperia\|.*?
Life	.*?\|Cryspophycus\|.*?
Life	.*?\|Ctenidiopsis\|.*?
Life	.*?\|Dasycirriphycas\|.*?
Life	.*?\|Dictuolites\|.*?
Life	.*?\|Eodiorygma\|.*?
Life	.*?\|Fungi\|(.*?\|)?Quilonia\|.*?
Life	.*?\|Gallatinia\|.*?
Life	.*?\|Germinosphaera\|.*?
Life	.*?\|Gothaniella\|.*?
Life	.*?\|Guilielmites\|.*?
Life	.*?\|Halleia\|.*?
Life	.*?\|Hirmeria\|.*?
Life	.*?\|Humilis\|.*?
Life	.*?\|Kinneyia\|.*?
Life	.*?\|Lithodictuon\|.*?
Life	.*?\|Majaella\|.*?
Life	.*?\|Microcodium\|.*?
Life	.*?\|Multiconotubus\|.*?
Life	.*?\|Murchisonites\|.*?
Life	.*?\|Namapoikia\|.*?
Life	.*?\|Navifusa\|.*?
Life	.*?\|Nygmites\|.*?
Life	.*?\|Palaeodictyon\|.*?
Life	.*?\|Panescorsea\|.*?
Life	.*?\|Phyllitites\|.*?
Life	.*?\|Phyllochorda\|.*?
Life	.*?\|Phytocalyx\|.*?
Life	.*?\|Piaella\|.*?
Life	.*?\|Plantae\|(.*?\|)?Ortonella\|.*?
Life	.*?\|Plantae\|(.*?\|)?Quilonia\|.*?
Life	.*?\|Rhyssophycus\|.*?
Life	.*?\|Schafferia\|.*?
Life	.*?\|Thallophyta\|.*?
Life	.*?\|Verrucania\|.*?
Mollusca	.*?\|Mollusca\|Hendersonia\|.*?
Mollusca	.*?\|Mollusca\|$
Mollusca	.*?\|Achilleia\|.*?
Mollusca	.*?\|Actinoconus\|.*?
Mollusca	.*?\|Alcyonaria\|.*?
