Index	higherClassification
Plants	Life|Eukaryota|Plantae|Sorosaccus|*
Plants	Life|Eukaryota|Plantae|Sorotheca|*
Plants	Life|Eukaryota|Plantae|Sparganum|*
Plants	Life|Eukaryota|Plantae|Sparthophycos|*
Angiosperms	Life|Eukaryota|Plantae|Spartium|*
Plants	Life|Eukaryota|Plantae|Spathyema|*
Plants	Life|Eukaryota|Plantae|Speirocarpus|*
Plants	Life|Eukaryota|Plantae|Spermatites|*
Plants	Life|Eukaryota|Plantae|Spermatocodon|*
Plants	Life|Eukaryota|Plantae|Spermatophyta|
Gymnosperms	Life|Eukaryota|Plantae|Spermatophyta|Cardiocarpales|*
Plants	Life|Eukaryota|Plantae|Spermatophyta|Condrusia|*
Angiosperms	Life|Eukaryota|Plantae|Spermatophyta|Magnoliopsida|*
Gymnosperms	Life|Eukaryota|Plantae|Spermatophyta|Pinophyta|*
Gymnosperms	Life|Eukaryota|Plantae|Spermatophyta|Renbernia|*
Plants	Life|Eukaryota|Plantae|Spermites|*
Plants	Life|Eukaryota|Plantae|Sphaenophora|*
Angiosperms	Life|Eukaryota|Plantae|Sphaeranthus|*
Plants	Life|Eukaryota|Plantae|Sphaereda|*
Plants	Life|Eukaryota|Plantae|Sphaerialites|*
Plants	Life|Eukaryota|Plantae|Sphaerococcides|*
Plants	Life|Eukaryota|Plantae|Sphalmopteris|*
Plants	Life|Eukaryota|Plantae|Sphegophyllum|*
Plants	Life|Eukaryota|Plantae|Sphenasterophyllites|*
Plants	Life|Eukaryota|Plantae|Sphenocyclopteridium|*
Plants	Life|Eukaryota|Plantae|Sphenophycus|*
Plants	Life|Eukaryota|Plantae|Sphenopteridae|*
Plants	Life|Eukaryota|Plantae|Sphenozamia|*
Angiosperms	Life|Eukaryota|Plantae|Spigelia|*
Plants	Life|Eukaryota|Plantae|Spinainaperturites|*
Plants	Life|Eukaryota|Plantae|Spinosopites|*
Plants	Life|Eukaryota|Plantae|Spirapollis|*
Plants	Life|Eukaryota|Plantae|Spiropteris|*
Angiosperms	Life|Eukaryota|Plantae|Spondias|*
Plants	Life|Eukaryota|Plantae|Spondiocarpus|*
Plants	Life|Eukaryota|Plantae|Spongophycus|*
Plants	Life|Eukaryota|Plantae|Sporangiostrobus|*
Plants	Life|Eukaryota|Plantae|Sporangites|*
Plants	Life|Eukaryota|Plantae|Sporinula|*
Plants	Life|Eukaryota|Plantae|Sporocarpon|*
Plants	Life|Eukaryota|Plantae|Sporojuglandoidites|*
Plants	Life|Eukaryota|Plantae|Squamopsis|*
Plants	Life|Eukaryota|Plantae|Squamularia|*
Plants	Life|Eukaryota|Plantae|Srivastavaesporites|*
Angiosperms	Life|Eukaryota|Plantae|Stachys|*
Plants	Life|Eukaryota|Plantae|Stachyura|*
Angiosperms	Life|Eukaryota|Plantae|Staehelina|*
Plants	Life|Eukaryota|Plantae|Stapelia|*
Plants	Life|Eukaryota|Plantae|Staurophyton|*
Plants	Life|Eukaryota|Plantae|Steleopteris|*
Plants	Life|Eukaryota|Plantae|Stellapollenites|*
Angiosperms	Life|Eukaryota|Plantae|Stellera|*
Plants	Life|Eukaryota|Plantae|Steloxylon|*
Plants	Life|Eukaryota|Plantae|Stenogrammiella|*
Plants	Life|Eukaryota|Plantae|Stenonia|*
Plants	Life|Eukaryota|Plantae|Stenophycus|*
Plants	Life|Eukaryota|Plantae|Stenophyllum|*
Plants	Life|Eukaryota|Plantae|Stenoporidium|*
Plants	Life|Eukaryota|Plantae|Stenozonotriletes|*
Plants	Life|Eukaryota|Plantae|Stephanida|*
Plants	Life|Eukaryota|Plantae|Stephanoradiocarpus|*
Plants	Life|Eukaryota|Plantae|Stephanospermum|*
Plants	Life|Eukaryota|Plantae|Stereophycus|*
Plants	Life|Eukaryota|Plantae|Sterzelia|*
Angiosperms	Life|Eukaryota|Plantae|Stewartia|*
Plants	Life|Eukaryota|Plantae|Stiehleria|*
Plants	Life|Eukaryota|Plantae|Stigmaria|*
Plants	Life|Eukaryota|Plantae|Stigmarioides|*
Plants	Life|Eukaryota|Plantae|Stigmariopsis|*
Plants	Life|Eukaryota|Plantae|Stigmarites|*
Plants	Life|Eukaryota|Plantae|Stigmatiophyllum|*
Plants	Life|Eukaryota|Plantae|Stigmatocanna|*
Plants	Life|Eukaryota|Plantae|Stigmatodendron|*
Plants	Life|Eukaryota|Plantae|Stigmophyton|*
Angiosperms	Life|Eukaryota|Plantae|Stoebe|*
Plants	Life|Eukaryota|Plantae|Striacolporites|*
Plants	Life|Eukaryota|Plantae|Striamonocolpites|*
Plants	Life|Eukaryota|Plantae|Striamonoletes|*
Plants	Life|Eukaryota|Plantae|Striapollenites|*
Plants	Life|Eukaryota|Plantae|Striasporis|*
Plants	Life|Eukaryota|Plantae|Striasulcites|*
Plants	Life|Eukaryota|Plantae|Striatites|*
Plants	Life|Eukaryota|Plantae|Striatocolporites|*
Plants	Life|Eukaryota|Plantae|Striatopiceites|*
Plants	Life|Eukaryota|Plantae|Striatriletes|*
Plants	Life|Eukaryota|Plantae|Stricklandia|*
Plants	Life|Eukaryota|Plantae|Strihastomia|*
Plants	Life|Eukaryota|Plantae|Strobilus|*
Plants	Life|Eukaryota|Plantae|Strotersporites|*
Plants	Life|Eukaryota|Plantae|Strzeleckia|*
Plants	Life|Eukaryota|Plantae|Sublepidodendron|*
Plants	Life|Eukaryota|Plantae|Subtetrapedia|*
Plants	Life|Eukaryota|Plantae|Subtriporopollis|*
Plants	Life|Eukaryota|Plantae|Subularia|*
Plants	Life|Eukaryota|Plantae|Subverrusporis|*
Plants	Life|Eukaryota|Plantae|Succinctisporites|*
Plants	Life|Eukaryota|Plantae|Sulcatisporites|*
Plants	Life|Eukaryota|Plantae|Sulcocladus|*
Plants	Life|Eukaryota|Plantae|Surangeaesporites|*
Angiosperms	Life|Eukaryota|Plantae|Suriana|*
Plants	Life|Eukaryota|Plantae|Suvorovella|*
Plants	Life|Eukaryota|Plantae|Suvundukia|*
Angiosperms	Life|Eukaryota|Plantae|Swertia|*
Plants	Life|Eukaryota|Plantae|Swietenioxylon|*
Plants	Life|Eukaryota|Plantae|Sycophyllum|*
Plants	Life|Eukaryota|Plantae|Symphonioxylon|*
Angiosperms	Life|Eukaryota|Plantae|Symphytum|*
Plants	Life|Eukaryota|Plantae|Symplocoxylon|*
Plants	Life|Eukaryota|Plantae|Syringoxylon|*
Plants	Life|Eukaryota|Plantae|Taeniaesporites|*
Plants	Life|Eukaryota|Plantae|Taeniophycus|*
Angiosperms	Life|Eukaryota|Plantae|Tagetes|*
Plants	Life|Eukaryota|Plantae|Taibia|*
Plants	Life|Eukaryota|Plantae|Talchirella|*
Plants	Life|Eukaryota|Plantae|Talchirospermum|*
Plants	Life|Eukaryota|Plantae|Talisiipites|*
Angiosperms	Life|Eukaryota|Plantae|Tamarindus|*
Angiosperms	Life|Eukaryota|Plantae|Tanacetum|*
Pteridophytes	Life|Eukaryota|Plantae|Tancrea|*
Plants	Life|Eukaryota|Plantae|Taninia|*
Plants	Life|Eukaryota|Plantae|Tanymasia|*
Angiosperms	Life|Eukaryota|Plantae|Tarchonanthus|*
Plants	Life|Eukaryota|Plantae|Taxospermum|*
Plants	Life|Eukaryota|Plantae|Tchernovia|*
Plants	Life|Eukaryota|Plantae|Tchirkoviella|*
Plants	Life|Eukaryota|Plantae|Teichosperma|*
Plants	Life|Eukaryota|Plantae|Telangiopsis|*
Angiosperms	Life|Eukaryota|Plantae|Telephium|*
Plants	Life|Eukaryota|Plantae|Ternithrix|*
Plants	Life|Eukaryota|Plantae|Tetradopites|*
Plants	Life|Eukaryota|Plantae|Tetragonis|*
Plants	Life|Eukaryota|Plantae|Tetragonocarpus|*
Angiosperms	Life|Eukaryota|Plantae|Tetragonotheca|*
Plants	Life|Eukaryota|Plantae|Tetrapterites|*
Plants	Life|Eukaryota|Plantae|Tetrasaccus|*
Plants	Life|Eukaryota|Plantae|Tetrasphenophyllum|*
Plants	Life|Eukaryota|Plantae|Tetrasporites|*
Plants	Life|Eukaryota|Plantae|Tetrastigmophyllum|*
Angiosperms	Life|Eukaryota|Plantae|Teucrium|*
Plants	Life|Eukaryota|Plantae|Thalictroides|*
Plants	Life|Eukaryota|Plantae|Thallophyta|*
Plants	Life|Eukaryota|Plantae|Thamnocladites|*
Plants	Life|Eukaryota|Plantae|Thamnocladus|*
Plants	Life|Eukaryota|Plantae|Thapsia|*
Plants	Life|Eukaryota|Plantae|Tharama|*
Plants	Life|Eukaryota|Plantae|Thaumasiodendron|*
Plants	Life|Eukaryota|Plantae|Thaumatophycus|*
Plants	Life|Eukaryota|Plantae|Thea|*
Angiosperms	Life|Eukaryota|Plantae|Theobroma|*
Angiosperms	Life|Eukaryota|Plantae|Theophrasta|*
Angiosperms	Life|Eukaryota|Plantae|Thesium|*
Angiosperms	Life|Eukaryota|Plantae|Thlaspi|*
Plants	Life|Eukaryota|Plantae|Thomsonia|*
Plants	Life|Eukaryota|Plantae|Thonia|*
Plants	Life|Eukaryota|Plantae|Thoreites|*
Plants	Life|Eukaryota|Plantae|Thylax|*
Angiosperms	Life|Eukaryota|Plantae|Thymbra|*
Plants	Life|Eukaryota|Plantae|Thymelaepollis|*
Plants	Life|Eukaryota|Plantae|Thymospora|*
Angiosperms	Life|Eukaryota|Plantae|Thymus|*
Plants	Life|Eukaryota|Plantae|Thysanosperma|*
Plants	Life|Eukaryota|Plantae|Thysanotesta|*
Plants	Life|Eukaryota|Plantae|Tiarella|*
Plants	Life|Eukaryota|Plantae|Tillaea|*
Angiosperms	Life|Eukaryota|Plantae|Tillandsia|*
Plants	Life|Eukaryota|Plantae|Tiloxylon|*
Plants	Life|Eukaryota|Plantae|Tingia|*
Plants	Life|Eukaryota|Plantae|Tingiostachya|*
Plants	Life|Eukaryota|Plantae|Tinsleya|*
Plants	Life|Eukaryota|Plantae|Tirassia|*
Plants	Life|Eukaryota|Plantae|Tiwariasporis|*
Plants	Life|Eukaryota|Plantae|Tmematostrobus|*
Plants	Life|Eukaryota|Plantae|Tobleria|*
Plants	Life|Eukaryota|Plantae|Toluifera|*
Plants	Life|Eukaryota|Plantae|Tomentula|*
Plants	Life|Eukaryota|Plantae|Tomex|*
Plants	Life|Eukaryota|Plantae|Tomia|*
Plants	Life|Eukaryota|Plantae|Tomistachys|*
Plants	Life|Eukaryota|Plantae|Tongshania|*
Angiosperms	Life|Eukaryota|Plantae|Tordylium|*
Angiosperms	Life|Eukaryota|Plantae|Torenia|*
Plants	Life|Eukaryota|Plantae|Tormentilla|*
Angiosperms	Life|Eukaryota|Plantae|Tozzia|*
Plants	Life|Eukaryota|Plantae|Trabeculosporites|*
Angiosperms	Life|Eukaryota|Plantae|Trachelium|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|
Bryophytes	Life|Eukaryota|Plantae|Tracheophyta|Bryobiotina|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Catenalis|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Euphyllophytina|*
Gymnosperms	Life|Eukaryota|Plantae|Tracheophyta|Gymnospermopsida|*
Pteridophytes	Life|Eukaryota|Plantae|Tracheophyta|Lycophytina|*
Pteridophytes	Life|Eukaryota|Plantae|Tracheophyta|Lycopodiobiotina|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Progymnospermopsida|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|
Plants	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|
Plants	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Aneurophytophyta|*
Gymnosperms	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Cycadeoideophyta|*
Gymnosperms	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Gnetophyta|*
Angiosperms	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Magnoliophyta|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Moresnetiophyta|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Noeggerathiophyta|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Cycadophytanae|Peltaspermophyta|*
Pteridophytes	Life|Eukaryota|Plantae|Tracheophyta|Pteridobiotina|Pteridophytanae|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Rhyniaceae|*
Plants	Life|Eukaryota|Plantae|Tracheophyta|Rhyniopsida|*
Plants	Life|Eukaryota|Plantae|Trachyphyton|*
Angiosperms	Life|Eukaryota|Plantae|Tradescantia|*
Angiosperms	Life|Eukaryota|Plantae|Tragopogon|*
Plants	Life|Eukaryota|Plantae|Trambaua|*
Plants	Life|Eukaryota|Plantae|Trapophyllum|*
Plants	Life|Eukaryota|Plantae|Traquairia|*
Plants	Life|Eukaryota|Plantae|Trematocaryon|*
Plants	Life|Eukaryota|Plantae|Trevisania|*
Plants	Life|Eukaryota|Plantae|Triadostrobus|*
Plants	Life|Eukaryota|Plantae|Triangulatisporites|*
Angiosperms	Life|Eukaryota|Plantae|Trianthema|*
Plants	Life|Eukaryota|Plantae|Triassiflorites|*
Plants	Life|Eukaryota|Plantae|Tricalycites|*
Plants	Life|Eukaryota|Plantae|Tricarpellites|*
Plants	Life|Eukaryota|Plantae|Trichoides|*
Angiosperms	Life|Eukaryota|Plantae|Trichostema|*
Plants	Life|Eukaryota|Plantae|Tricoilocaryon|*
Plants	Life|Eukaryota|Plantae|Tricolpopites|*
Plants	Life|Eukaryota|Plantae|Tricolporipites|*
Plants	Life|Eukaryota|Plantae|Tricolporopollis|*
Angiosperms	Life|Eukaryota|Plantae|Tridax|*
Plants	Life|Eukaryota|Plantae|Trientalis|*
Angiosperms	Life|Eukaryota|Plantae|Trifolium|*
Plants	Life|Eukaryota|Plantae|Trigonella|*
Plants	Life|Eukaryota|Plantae|Trigonocarpus|*
Plants	Life|Eukaryota|Plantae|Trilaevipellitis|*
Plants	Life|Eukaryota|Plantae|Trilatiporites|*
Plants	Life|Eukaryota|Plantae|Trileites|*
Angiosperms	Life|Eukaryota|Plantae|Trillium|*
Plants	Life|Eukaryota|Plantae|Trinodella|*
Angiosperms	Life|Eukaryota|Plantae|Triopterys|*
Angiosperms	Life|Eukaryota|Plantae|Triosteum|*
Plants	Life|Eukaryota|Plantae|Tripartina|*
Plants	Life|Eukaryota|Plantae|Triporipites|*
Angiosperms	Life|Eukaryota|Plantae|Tripterospermum|*
Plants	Life|Eukaryota|Plantae|Triqueteria|*
Plants	Life|Eukaryota|Plantae|Tririctus|*
Plants	Life|Eukaryota|Plantae|Tristanites|*
Plants	Life|Eukaryota|Plantae|Trochosporites|*
Angiosperms	Life|Eukaryota|Plantae|Tropaeolum|*
Plants	Life|Eukaryota|Plantae|Trutexites|*
Plants	Life|Eukaryota|Plantae|Tryasotaenia|*
Plants	Life|Eukaryota|Plantae|Trypterocarpus|*
Plants	Life|Eukaryota|Plantae|Tschichatschevia|*
Plants	Life|Eukaryota|Plantae|Tuarella|*
Plants	Life|Eukaryota|Plantae|Tubomorphyton|*
Plants	Life|Eukaryota|Plantae|Tubophyllum|*
Plants	Life|Eukaryota|Plantae|Tubulistroma|*
Angiosperms	Life|Eukaryota|Plantae|Tulipa|*
Plants	Life|Eukaryota|Plantae|Tumoripollenites|*
Plants	Life|Eukaryota|Plantae|Tumulistigma|*
Plants	Life|Eukaryota|Plantae|Tundrodendron|*
Plants	Life|Eukaryota|Plantae|Turkmeniaria|*
Angiosperms	Life|Eukaryota|Plantae|Turnera|*
Angiosperms	Life|Eukaryota|Plantae|Turritis|*
Plants	Life|Eukaryota|Plantae|Tussilagites|*
Angiosperms	Life|Eukaryota|Plantae|Tussilago|*
Plants	Life|Eukaryota|Plantae|Tychtopteris|*
Plants	Life|Eukaryota|Plantae|Tylodendron|*
Plants	Life|Eukaryota|Plantae|Tyrgaeina|*
Plants	Life|Eukaryota|Plantae|Tytthodiscus|*
Angiosperms	Life|Eukaryota|Plantae|Ulex|*
Plants	Life|Eukaryota|Plantae|Ullmannia|*
Plants	Life|Eukaryota|Plantae|Ullmannites|*
Plants	Life|Eukaryota|Plantae|Ulodendrostrobus|*
Plants	Life|Eukaryota|Plantae|Ulospermum|*
Plants	Life|Eukaryota|Plantae|Ulvopteris|*
Plants	Life|Eukaryota|Plantae|Umbelliferoidaepollenites|*
Animals	Life|Eukaryota|Plantae|Umbellula|*
Plants	Life|Eukaryota|Plantae|Umiaspora|*
Angiosperms	Life|Eukaryota|Plantae|Uniola|*
Plants	Life|Eukaryota|Plantae|Uragiella|*
Plants	Life|Eukaryota|Plantae|Uralella|*
Plants	Life|Eukaryota|Plantae|Uralidium|*
Plants	Life|Eukaryota|Plantae|Uralobaiera|*
Plants	Life|Eukaryota|Plantae|Uralosperma|*
Plants	Life|Eukaryota|Plantae|Uraniophyllites|*
Plants	Life|Eukaryota|Plantae|Uranovia|*
Plants	Life|Eukaryota|Plantae|Uredinites|*
Plants	Life|Eukaryota|Plantae|Ursodendron|*
Plants	Life|Eukaryota|Plantae|Uskatia|*
Plants	Life|Eukaryota|Plantae|Utricularites|*
Angiosperms	Life|Eukaryota|Plantae|Uvularia|*
Plants	Life|Eukaryota|Plantae|Vallizonosporites|*
Plants	Life|Eukaryota|Plantae|Valonites|*
Plants	Life|Eukaryota|Plantae|Valvisisporites|*
Plants	Life|Eukaryota|Plantae|Varireticulates|*
Plants	Life|Eukaryota|Plantae|Vectia|*
Plants	Life|Eukaryota|Plantae|Velamisporites|*
Angiosperms	Life|Eukaryota|Plantae|Velezia|*
Angiosperms	Life|Eukaryota|Plantae|Vella|*
Plants	Life|Eukaryota|Plantae|Vendotaenia|*
Angiosperms	Life|Eukaryota|Plantae|Verbascum|*
Angiosperms	Life|Eukaryota|Plantae|Verbena|*
Plants	Life|Eukaryota|Plantae|Verbenophyllum|*
Angiosperms	Life|Eukaryota|Plantae|Verbesina|*
Angiosperms	Life|Eukaryota|Plantae|Veronica|*
Plants	Life|Eukaryota|Plantae|Verrucania|*
Plants	Life|Eukaryota|Plantae|Verrucolporites|*
Plants	Life|Eukaryota|Plantae|Verruinaperturites|*
Plants	Life|Eukaryota|Plantae|Verrumonoporites|*
Plants	Life|Eukaryota|Plantae|Verrunonacolpites|*
Plants	Life|Eukaryota|Plantae|Verticiliaphyton|*
Plants	Life|Eukaryota|Plantae|Verticipollenites|*
Plants	Life|Eukaryota|Plantae|Vesicaspora|*
Plants	Life|Eukaryota|Plantae|Vestigisporites|*
Plants	Life|Eukaryota|Plantae|Viatschesiaviophyllum|*
Plants	Life|Eukaryota|Plantae|Villarsites|*
Plants	Life|Eukaryota|Plantae|Villersia|*
Angiosperms	Life|Eukaryota|Plantae|Vinca|*
Angiosperms	Life|Eukaryota|Plantae|Viola|*
Plants	Life|Eukaryota|Plantae|Viridiplantae|
Plants	Life|Eukaryota|Plantae|Viridiplantae|Desmidiaceae|*
Plants	Life|Eukaryota|Plantae|Virkkipollenites|*
Plants	Life|Eukaryota|Plantae|Visheraia|*
Plants	Life|Eukaryota|Plantae|Vittatina|*
Angiosperms	Life|Eukaryota|Plantae|Volkameria|*
Pteridophytes	Life|Eukaryota|Plantae|Volkmannia|*
Plants	Life|Eukaryota|Plantae|Volnovakhia|*
Plants	Life|Eukaryota|Plantae|Vologdina|*
Plants	Life|Eukaryota|Plantae|Voltzites|*
Plants	Life|Eukaryota|Plantae|Volubilites|*
Plants	Life|Eukaryota|Plantae|Vorcutannularia|*
Plants	Life|Eukaryota|Plantae|Wadiapites|*
Plants	Life|Eukaryota|Plantae|Walikalia|*
Angiosperms	Life|Eukaryota|Plantae|Waltheria|*
Plants	Life|Eukaryota|Plantae|Wankiea|*
Plants	Life|Eukaryota|Plantae|Wattia|*
Plants	Life|Eukaryota|Plantae|Weylandites|*
Plants	Life|Eukaryota|Plantae|Wilkinsonia|*
Plants	Life|Eukaryota|Plantae|Withamia|*
Plants	Life|Eukaryota|Plantae|Xenophyton|*
Plants	Life|Eukaryota|Plantae|Xenostrobus|*
Angiosperms	Life|Eukaryota|Plantae|Xeranthemum|*
Plants	Life|Eukaryota|Plantae|Xylocaryon|*
Plants	Life|Eukaryota|Plantae|Xylois|*
Plants	Life|Eukaryota|Plantae|Xylopsaronius|*
Plants	Life|Eukaryota|Plantae|Yarravia|*
Plants	Life|Eukaryota|Plantae|Yavorskia|*
Plants	Life|Eukaryota|Plantae|Yuccites|*
Plants	Life|Eukaryota|Plantae|Yuknessia|*
Plants	Life|Eukaryota|Plantae|Zalesskyoderma|*
Plants	Life|Eukaryota|Plantae|Zamiphyllum|*
Plants	Life|Eukaryota|Plantae|Zearamosus|*
Pteridophytes	Life|Eukaryota|Plantae|Zimmermannia|*
Plants	Life|Eukaryota|Plantae|Zippea|*
Angiosperms	Life|Eukaryota|Plantae|Ziziphora|*
Plants	Life|Eukaryota|Plantae|Zollernioxylon|*
Plants	Life|Eukaryota|Plantae|Zonareticulatisporis|*
Plants	Life|Eukaryota|Plantae|Zonarites|*
Plants	Life|Eukaryota|Plantae|Zonopleura|*
Bacteria	Life|Eukaryota|Plantae|Zonotrichites|*
Plants	Life|Eukaryota|Plantae|Zuberia|*
Angiosperms	Life|Eukaryota|Plantae|Zygophyllum|*
Plants	Life|Eukaryota|Plantae|Zygosporites|*
Chlorophyta	Life|Eukaryota|Prasinophyta|*
Protists	Life|Eukaryota|Protozoa|
Protists	Life|Eukaryota|Protozoa|Biciliata|
Ciliophora	Life|Eukaryota|Protozoa|Biciliata|Ciliophora|*
Protists	Life|Eukaryota|Protozoa|Ebriales|*
Protists	Life|Eukaryota|Protozoa|Entamoebidae|*
Protists	Life|Eukaryota|Protozoa|Eozoa|*
Protists	Life|Eukaryota|Protozoa|Microcetella|*
Protists	Life|Eukaryota|Protozoa|Rhizopodea|*
Protists	Life|Eukaryota|Protozoa|Sarcodina|
Protists	Life|Eukaryota|Protozoa|Sarcodina|Reticularea|
Protists	Life|Eukaryota|Protozoa|Sarcodina|Reticularea|Acantharia|*
Protists	Life|Eukaryota|Protozoa|Sarcodina|Reticularea|Filosia|*
Protists	Life|Eukaryota|Protozoa|Sarcodina|Reticularea|Radiolaria|*
Protists	Life|Eukaryota|Protozoa|Sarcomastigota|*
Protists	Life|Eukaryota|Prymnesiophyta|*
Protists	Life|Eukaryota|Rhizopodea|*
Protists	Life|Eukaryota|Sarcomastigophora|*
Protists	Life|Eukaryota|Satka|*
Protists	Life|Eukaryota|Siphonoseptum|*
Protists	Life|Eukaryota|Spiromorpha|*
Protists	Life|Eukaryota|Tappania|*
Protists	Life|Eukaryota|Valeria|*
Life	Life|Geminispora|*
Life	Life|Germinosphaera|*
Life	Life|Multiconotubus|*
Life	Life|Navifusa|*
Life	Life|Nodocapsa|*
Life	Life|Palaeodiscaleksus|*
Life	Life|Palaeorubus|*
Life	Life|Polytrichoides|*
Life	Life|Prokaryota|
Archaea	Life|Prokaryota|Archaea|*
Bacteria	Life|Prokaryota|Bacteria|*
Life	Life|Prokaryota|Namapoikia|*
Viruses	Life|Viruses|*
Viruses	Ligamenvirales|*
Angiosperms	Ligusticum|*
Angiosperms	Liliaceae|*
Lepidoptera	Limenitis|*
Angiosperms	Linaceae|*
Angiosperms	Linderniaceae|*
Pteridophytes	Lindsaeaceae|*
Protists	Lithodesmiaceae|*
Angiosperms	Loasaceae|*
Viruses	Loebvirae|*
Angiosperms	Loganiaceae|*
Pteridophytes	Lomariopsidaceae|*
Hymenoptera	Lonchodryinus|*
Protists	Longamoebia|*
Bryophytes	Lophocoleaceae|*
Angiosperms	Loranthaceae|*
Bryophytes	Lunulariaceae|*
Viruses	Luteoviridae|*
Lepidoptera	Lycaenidae|*
Pteridophytes	Lycopodiaceae|*
Arachnida	Lycosidae|*
Pteridophytes	Lygodiaceae|*
Lepidoptera	Lymantriidae|*
Coleoptera	Lymexylidae|*
Angiosperms	Lythraceae|*
Tetrapoda	Macroscelidea|*
Viruses	Madisaviridae|*
Angiosperms	Magnoliaceae|*
Angiosperms	Magnoliophyta|*
Viruses	magsaviricetes|*
Crustacea	Majidae|*
Crustacea	Malacostraca|*
Angiosperms	Malpighiaceae|*
Angiosperms	Malvaceae|*
Chlorophyta	Mamiellophyceae|*
Tetrapoda	Mammalia|*
Protists	Mantamonadidae|*
Angiosperms	Marantaceae|*
Fungi	Marasmiaceae|*
Pteridophytes	Marattiaceae|*
Angiosperms	Marcgraviaceae|*
Bryophytes	Marchantiaceae|*
Pteridophytes	Marsileaceae|*
Viruses	Martellivirales|*
Angiosperms	Martyniaceae|*
Fungi	Massariaceae|*
Protists	Mastigamoebida|*
Crustacea	Maxillopoda|*
Viruses	Maximonvirales|*
Angiosperms	Mayacaceae|*
Angiosperms	Mazaceae|*
Lepidoptera	Mechanitis|*
Hymenoptera	Megachilidae|*
Lepidoptera	Meganola|*
Viruses	megaviricetes|*
Lepidoptera	Megisba|*
Angiosperms	Melastomataceae|*
Angiosperms	Meliaceae|*
Angiosperms	Menispermaceae|*
Psocodea	Menoponidae|*
Angiosperms	Menyanthaceae|*
Lepidoptera	Merolonche|*
Fungi	Meruliaceae|*
Nematoda	Metastrongylidae|*
Pteridophytes	Metaxyaceae|*
Animals	Metazoa|
Animals	Metazoa|Acanthocephala|*
Annelida	Metazoa|Annelida|*
Arthropoda	Metazoa|Arthropoda|
Arachnida	Metazoa|Arthropoda|Arachnida|*
Crustacea	Metazoa|Arthropoda|Branchiopoda|*
Crustacea	Metazoa|Arthropoda|Calanoida|*
Myriapoda	Metazoa|Arthropoda|Chilopoda|*
Collembola	Metazoa|Arthropoda|Collembola|*
Crustacea	Metazoa|Arthropoda|Cyclopoida|*
Myriapoda	Metazoa|Arthropoda|Diplopoda|*
Arthropoda	Metazoa|Arthropoda|Diplura|*
Crustacea	Metazoa|Arthropoda|Hexanauplia|*
Crustacea	Metazoa|Arthropoda|Ichthyostraca|*
Insecta	Metazoa|Arthropoda|Insecta|
Insecta	Metazoa|Arthropoda|Insecta|Archaeognatha|*
Blattodea	Metazoa|Arthropoda|Insecta|Blattodea|*
Coleoptera	Metazoa|Arthropoda|Insecta|Coleoptera|*
Insecta	Metazoa|Arthropoda|Insecta|Dermaptera|*
Diptera	Metazoa|Arthropoda|Insecta|Diptera|*
Insecta	Metazoa|Arthropoda|Insecta|Embioptera|*
Ephemeroptera	Metazoa|Arthropoda|Insecta|Ephemeroptera|*
Hemiptera	Metazoa|Arthropoda|Insecta|Hemiptera|*
Hymenoptera	Metazoa|Arthropoda|Insecta|Hymenoptera|*
Lepidoptera	Metazoa|Arthropoda|Insecta|Lepidoptera|*
Insecta	Metazoa|Arthropoda|Insecta|Mantodea|*
Insecta	Metazoa|Arthropoda|Insecta|Mecoptera|*
Neuropterida	Metazoa|Arthropoda|Insecta|Megaloptera|*
Neuropterida	Metazoa|Arthropoda|Insecta|Neuroptera|*
Odonata	Metazoa|Arthropoda|Insecta|Odonata|*
Orthoptera	Metazoa|Arthropoda|Insecta|Orthoptera|*
Insecta	Metazoa|Arthropoda|Insecta|Phasmatodea|*
Insecta	Metazoa|Arthropoda|Insecta|Phasmida|*
Psocodea	Metazoa|Arthropoda|Insecta|Phthiraptera|*
Plecoptera	Metazoa|Arthropoda|Insecta|Plecoptera|*
Psocodea	Metazoa|Arthropoda|Insecta|Psocodea|*
Neuropterida	Metazoa|Arthropoda|Insecta|Raphidioptera|*
Insecta	Metazoa|Arthropoda|Insecta|Siphonaptera|*
Insecta	Metazoa|Arthropoda|Insecta|Strepsiptera|*
Insecta	Metazoa|Arthropoda|Insecta|Thysanoptera|*
