Identifier	ScientificName	Parent TaxonID	Kingdom	Phylum	Sub Phylum	Class	Infraclass	Super Cohort	Cohort	Super Order	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Tribe	Genus	Species	Infraspecies	TaxonRank	FurtherInformationURL	TaxonomicStatus	TaxonRemarks	NamePublishedIn	ReferenceID
50781	Platysaurus minor orientalis	20707																					synonym			
50782	Platysaurus guttatus orientalis	20708																					synonym			
50783	Platysaurus guttatus minor Fitzsimons, 1930	20710																					synonym			
50784	Platysaurus guttatus intermedius Wermuth, 1968	20712																					synonym			
50785	Platysaurus intermedius intermedius Broadley, 1978	20713																					synonym			
50786	Platysaurus intermedius Adolphs, 2006	20714																					synonym			
50787	Platysaurus intermedius inopinus Jacobsen, 1994	20715																					synonym			
50788	Platysaurus intermedius natalensis Fitzsimons, 1948	20717																					synonym			
50789	Cordylus langi (Loveridge, 1944)	20726																					synonym			
50790	Cordylus melanotus melanotus	20728																					synonym			
50791	Cordylus melanotus subviridis	20729																					synonym			
50792	Cordylus melanotus transvaalensis	20730																					synonym			
50793	Cordylus microlepidotus microlepidotus Cuvier, 1829	20732																					synonym			
50794	Cordylus microlepidotus fasciatus Smith, 1838	20733																					synonym			
50795	Cordylus microlepidotus namaquensis Hewitt, 1927	20734																					synonym			
50796	Cordylus nebulosus (Mouton & Van Wyk, 1995)	20735																					synonym			
50797	Cordylus spinosus (Fitzsimons, 1947)	20736																					synonym			
50798	Cordylus melanotus transvaalensis (Fitzsimons, 1943)	20737																					synonym			
50799	Gerrhosaurus major Duméril , 1851	20745																					synonym			
50800	Pleurotuchus typicus Smith, 1837	20749																					synonym			
50801	Gerrhosaurus vallidus Smith, 1849	20751																					synonym			
50802	Gerrhosaurus robustus Peters, 1854	20752																					synonym			
50803	Caitia africana Gray, 1838	20755																					synonym			
50804	Tetredactylus africanus africanus (Gray 1838)	20756																					synonym			
50805	Tetradactylus africanus (Gray, 1838)	20759																					synonym			
50806	Testudo signata Walbaum, 1782	20772																					synonym			
50807	Testudo signata Walbaum, 1782	20773																					synonym			
50808	Cinixys belliana Duméril & Bibron, 1835	20776																					synonym			
50809	Cinixys belliana Duméril & Bibron, 1835	20777																					synonym			
50810	Cinixys belliana Duméril & Bibron, 1835	20779																					synonym			
50811	Kinixys belliana natalensis Obst, 1986	20781																					synonym			
50812	Psammobates tentorius Fritz & Bininda-Emonds, 1855	20787																					synonym			
50813	Psammobates tentorius tentorius (Bell, 1828)	20788																					synonym			
50814	Testudo geometrica var. nigriventris Gray, 1855	20789																					synonym			
50815	Geochelone pardalis (Bell, 1828)	20790																					synonym			
50816	Testudo pardalis Bell 1828	20792																					synonym			
50817	Testudo armata Boie (in Gray), 1831	20793																					synonym			
50818	Testudo nasicornis Lacépède, 1788	20798																					synonym			
50819	Testudo badia Donndorf, 1798	20809																					synonym			
50820	Testudo galeata Schoepff, 1792	20810																					synonym			
50821	Testudo subrufa Bonnaterre, 1789	20811																					synonym			
50822	Perdix chukar Gray, 1830	30012																					synonym			
50823	Francolinus sephaena sephaena	30017																					synonym			
50824	Francolinus sephaena rovuma	30018																					synonym			
50825	Francolinus sephaena zambesiae	30019																					synonym			
50826	Francolinus  africanus Stephens, 1819	30021																					synonym			
50827	Perdix levaillantii;Francolinus levaillantii	30022																					synonym			
50828	Francolinus shelleyi Ogilvie-Grant, 1890	30023																					synonym			
50829	Francolinus levaillantoides levaillantoides	30025																					synonym			
50830	Francolinus levaillantoides jugularis	30026																					synonym			
50831	Francolinus levaillantoides pallidor	30027																					synonym			
50832	Francolinus adspersus Waterhouse, 1838	30029																					synonym			
50833	Francolinus  adspersus adspersus	30030																					synonym			
50834	Francolinus  adspersus mesicus	30031																					synonym			
50835	Francolinus natalensis A Smith, 1833	30033																					synonym			
50836	Francolinus afer afer	30035																					synonym			
50837	Francolinus afer swynnertoni	30036																					synonym			
50838	Francolinus afer castaneiventer	30037																					synonym			
50839	Francolinus swainsonii swainsonii	30039																					synonym			
50840	Francolinus swainsonii lundazi	30040																					synonym			
50841	Phasianus meleagris Linnaeus, 1758	30053																					synonym			
50842	Anas bicolor Vieillot, 1816	30060																					synonym			
50843	Anas viduata Linnaeus, 1766	30061																					synonym			
50844	Erismatura maccoa Eyton, 1838	30066																					synonym			
50845	Anas cana Gmelin, 1789	30070																					synonym			
50846	Anas gambensis (Linnaeus, 1766)	30072																					synonym			
50847	Anas aurita (Boddaert, 1783)	30076																					synonym			
50848	Anas oustaleti Linnaeus, 1758	30080																					synonym			
50849	Anas smithi Hartert, 1891	30082																					synonym			
50850	Anas erythrorhynchos Gmelin, 1789	30084																					synonym			
50851	Anus acua acuta Linnaeus, 1758	30085																					synonym			
50852	Querquedula hottentota Eyton, 1838	30087																					synonym			
50853	Anas erythrophthalma Wied, 1832	30089																					synonym			
50854	Hemispodus nanus Sundevall, 1850	30094																					synonym			
50855	Turnix hottentota Temminck, 1815	30095																					synonym			
50856	Cuculus indicator Sparrman, 1777	30099																					synonym			
50857	Chrysoptilus bennettii A Smith, 1836	30111																					synonym			
50858	Chrysoptilus abingoni A Smith, 1836	30114																					synonym			
50859	Picus notatus Lichtenstein, 1823	30119																					synonym			
50860	Picus olivaceus Gmelin, 1788	30121																					synonym			
50861	Picus fuscescens Vieillot, 1818	30123																					synonym			
50862	Megalaema leucotis Sundevall, 1850	30135																					synonym			
50863	Smilorhiswhytti Shelley, 1893	30136																					synonym			
50864	Barbatula olivacea  Shelley, 1880	30137																					synonym			
50865	Megalaema bilineata Sundevall, 1850	30139																					synonym			
50866	Bucco chrysoconus Temminck, 1832	30140																					synonym			
50867	Bucco pusillus Dumont, 1816	30144																					synonym			
50868	Bucco leucomelas (Boddaert, 1783)	30146																					synonym			
50869	Bucco torquatus Dumont, 1816	30151																					synonym			
50870	Buceros erythrorhynchus Temminck, 1823	30163																					synonym			
50871	Buceros leucomelas Lichtenstein, 1842	30164																					synonym			
50872	Lophoceros alboterminatus Büttikofer, 1889	30168																					synonym			
50873	Buceros nasutus Linnaeus, 1766	30169																					synonym			
50874	Promerops purpureus Miller, 1784	30184																					synonym			
50875	Falcinellus cyanomelas Vieillot, 1819	30190																					synonym			
50876	Trogon narina Stephens, 1815	30196																					synonym			
50877	Coracias  caudata (Linnaeus, 1766)	30206																					synonym			
50878	Coracias  spatulata (Trimen, 1880)	30207																					synonym			
50879	Coracias naevia Daudin, 1800	30208																					synonym			
50880	Coracias glaucurus Statius Müller, 1776	30210																					synonym			
50881	Alcedo leucocephala Müller, 1776	30224																					synonym			
50882	Alcedo senegalensis Linnaeus, 1766	30225																					synonym			
50883	Alcedo albiventris Scopoli, 1786	30227																					synonym			
50884	Alaudo[sic] chelicuti Anon=Stanley, 1814	30231																					synonym			
50885	Alcedo rudis Linnaeus, 1758	30238																					synonym			
50886	Loxia colius Linnaeus, 1766	30258																					synonym			
50887	Colius indicus Latham, 1790	30268																					synonym			
50888	Cuculus glandarius Linnaeus, 1758	30281																					synonym			
50889	Cuculus audeberti Schlegel, 1879	30285																					synonym			
50890	Cuculus klaas Stephesn, 1815	30296																					synonym			
50891	Cuculus caprius Boddaert, 1783	30298																					synonym			
50892	Cuculus aereus Vieillot, 1817	30300																					synonym			
50893	Centropus bengalensis (Gmelin, 1788)	30303																					synonym			
50894	Centropus supercilious burchellii Swainson, 1838	30307																					synonym			
50895	Psittacus robustus Gmelin, 1788	30311																					synonym			
50896	Psittacus fuscicollis Kuhl, 1820	30312																					synonym			
50897	Psittacus meyeri Cretzschmar, 1827	30313																					synonym			
50898	Psittacus cryptoxanthus Peters, 1854	30316																					synonym			
50899	Psittacus roseicollis Vieillot, 1817	30320																					synonym			
50900	Psittacus krameri Scopoli, 1769	30322																					synonym			
50901	Chaetura böhmi Schalow, 1882	30328																					synonym			
50902	Apus melba africanus	30337																					synonym			
50903	Apus melba marjoriae	30338																					synonym			
50904	Hirundo apus (Linnaeus, 1758)	30340																					synonym			
50905	Cypselus pallidus Shelley, 1870	30343																					synonym			
50906	Cypselus barbatus Sclater, 1865	30344																					synonym			
50907	Micropus bradfieldi Roberts, 1926	30348																					synonym			
50908	Cypselus affinitis Gray, 1830	30351																					synonym			
50909	Cypselus affinitis var. cypselus Horus 1869	30354																					synonym			
50910	Cypselus caffer Lichtenstein, 1823	30355																					synonym			
50911	Turacus livingstonii Gray, 1864	30359																					synonym			
50912	Spelectos corythaix Wagler, 1827	30362																					synonym			
