ref_entity	Taxon	page
Q56655844	Pohliella	333
Q56655844	Poivrea	79
Q56655844	Polygala	359
Q56655844	P. boliviensis	346
Q56655844	P. sect. Hebecarpa	357
Q56655844	P. vulgaris	351
Q56655844	Polygalaceae	345
Q56655844	Polygaleae	357
Q56655844	Polygaloides	359
Q56655844	Polypleurella	337
Q56655844	Polypleurum	338
Q56655844	P. stylosum	338
Q56655844	Porlieria	494
Q56655844	Potamobryum	320
Q56655844	Prometheum	106
Q56655844	Proserpinaca	188
Q56655844	Protea	388
Q56655844	P. cynaroides	388
Q56655844	Proteaceae	364
Q56655844	Proteales	12
Q56655844	Proteeae	388
Q56655844	Proteoideae	385
Q56655844	Psiloxylaceae	9
Q56655844	Pseudorosularia	106
Q56655844	Pseudosedum	102
Q56655844	Psorospermum	198
Q56655844	Pteleopsidinae	77
Q56655844	Pteleopsis	78
Q56655844	Pterisanthes	473
Q56655844	Pterocissus	475
Q56655844	Pteromonnina	360
Q56655844	P. herbacea	350
Q56655844	Pterostemon	406
Q56655844	P. mexicanus	405
Q56655844	Pterostemonaceae	405
Q56655844	Punica	242
Q56655844	Qualea	485
Q56655844	Q. rosea	482
Q56655844	Quapoya	60
Q56655844	Quillaja	408
Q56655844	Q. saponaria	408
Q56655844	Quillajaceae	407
Q56655844	Quisqualis	79
Q56655844	Ramatuellea	78
Q56655844	Ranunculales	1
Q56655844	Recchia	453
Q56655844	Renggeria	60
Q56655844	Rheedia	62
Q56655844	Rhodiola	102
Q56655844	Rhoicissus	473
Q56655844	Rhynchocalycaceae	409
Q56655844	Rhynchocalyx	411
Q56655844	R. lawsonioides	410
Q56655844	Rhyncholacis	328
Q56655844	R. dentata	329
Q56655844	Rhynchotheca	220
Q56655844	R. speciosa	219
Q56655844	Rhynchothecaceae	213
Q56655844	Ribes	175
Q56655844	R. sect. Berisia	175
Q56655844	R. sect. Calobotrya	175
Q56655844	R. subg. Calobotrya	175
Q56655844	R. sect. Cerophyllum	175
Q56655844	R. subg. Coreosma	175
Q56655844	R. subg. Grossularia	175
Q56655844	R. subg. Grossularioides	175
Q56655844	R. sect. Heritiera	175
Q56655844	R. incarnatum	170
Q56655844	R. multiﬂorum	171
Q56655844	R. subg. Parilla	175
Q56655844	R. sect. Ribes	175
Q56655844	R. subg. Ribes	175
Q56655844	R. roezlii	170
Q56655844	R. sanguineum	170
Q56655844	R. speciosum	170
Q56655844	R. subg. Symphocalyx	175
Q56655844	R. triste	170
Q56655844	R. viburnifolium	169
Q56655844	Rigiostachys	453
Q56655844	Rochea	112
Q56655844	Rodgersia	425
Q56655844	Rosids	1
Q56655844	Rosularia	106
Q56655844	R. sect. Chrysanthae	106
Q56655844	R. sect. Sempervivella	108
Q56655844	Rotala	242
Q56655844	R. juniperina	242
Q56655844	Roupala	392
Q56655844	R. montana	393
Q56655844	Roupaleae	391
Q56655844	Roupalinae	392
Q56655844	Ruizterania	485
Q56655844	Sabia	416
Q56655844	S. limoniacea	414
Q56655844	Sabiaceae	413
Q56655844	Salomonia	360
Q56655844	S. cantoniensis	351
Q56655844	Saltera	289
Q56655844	Salvertia	485
Q56655844	S. convallariodora	481
Q56655844	Saniculiphyllum	432
Q56655844	Santalales	1
Q56655844	Santomasia	199
Q56655844	Sarcocaulon	164
Q56655844	Sarcococca	46
Q56655844	S. wallichii	42
Q56655844	Sarcocolla	289
Q56655844	Saxicolella	333
Q56655844	S. nana	333
Q56655844	Saxifraga	431
Q56655844	S. granulata	432
Q56655844	S. imbricata	431
Q56655844	S. media	431
Q56655844	S. sect. Merkianae	424
Q56655844	S. sect. Micrantha	424
Q56655844	Saxifragaceae	418
Q56655844	Saxifragales	15
Q56655844	Saxifragella	431
Q56655844	Saxifragodes	424
Q56655844	Saxifragoids	431
Q56655844	Saxifragopsis	430
Q56655844	Schlechterina	277
Q56655844	Schumacheria	150
Q56655844	S. castaneifolia	150
Q56655844	Securidaca	360
Q56655844	S. diversifolia	347
Q56655844	S. fragilis	350
Q56655844	Sedeae	105
Q56655844	Sedella	107
Q56655844	Sedum	108
Q56655844	S. acre	107
Q56655844	S. ser. Rupestria	103
Q56655844	S. sedoides	105
Q56655844	S. wrightii	90
Q56655844	Seetzenia	496
Q56655844	Seetzenioideae	496
Q56655844	Semperviveae	103
Q56655844	Sempervivella	108
Q56655844	Sempervivoideae	100
Q56655844	Sempervivum	103
Q56655844	Septogarcinia	62
Q56655844	Sericodes	498
Q56655844	Serpicula	188
Q56655844	Serruria	389
Q56655844	Sinocrassula	100
Q56655844	Sisyndite	497
Q56655844	Sleumerodendron	400
Q56655844	Smeathmannia	279
Q56655844	S. pubescens	272
Q56655844	Sonderothamnus	288
Q56655844	Sonneratia	243
Q56655844	S. alba	227
Q56655844	Sorocephalus	390
Q56655844	Soyauxia	299
Q56655844	S. ﬂoribunda	298
Q56655844	Spatalla	390
Q56655844	Spathulata	103
Q56655844	Sphaerothylax	333
Q56655844	S. abyssinica	333
Q56655844	Sphalmium	391
Q56655844	Stachyuraceae	436
Q56655844	Stachyurus	438
Q56655844	S. praecox	438
Q56655844	Stapﬁella	463
Q56655844	Staphylea	443
Q56655844	Staphyleaceae	440
Q56655844	Stenocarpinae	396
Q56655844	Stenocarpus	396
Q56655844	Stirlingia	387
Q56655844	Stirlingiinae	387
Q56655844	Stonesia	334
Q56655844	S. gracilis	334
Q56655844	Strangea	397
Q56655844	Strasburgeria	447
Q56655844	S. robusta	447
Q56655844	Strasburgeriaceae	446
Q56655844	Strephonema	76
Q56655844	S. sericea	76
Q56655844	Strephonematoideae	76
Q56655844	Streptopetalum	464
Q56655844	Streptothamnus	35
Q56655844	Stylapterus	289
Q56655844	Stylobasiaceae	449
Q56655844	Stylobasium	454
Q56655844	Styloceras	46
Q56655844	Stylophyllum	107
Q56655844	Suksdorﬁa	429
Q56655844	Sullivantia	429
Q56655844	Suriana	454
Q56655844	S. maritima	451
Q56655844	Surianaceae	449
Q56655844	Symphionema	385
Q56655844	S. montanum	385
Q56655844	Symphionematoideae	384
Q56655844	Symphonia	64
Q56655844	S. globulifera	64
Q56655844	Symphonieae	62
Q56655844	Synaphea	387
Q56655844	Synstylis	337
Q56655844	Tacitus	109
Q56655844	Tanakaea	431
Q56655844	Telephieae	100
Q56655844	Telesonix	429
Q56655844	Tellima	426
Q56655844	Telopea	396
Q56655844	Terminalia	78
Q56655844	T. brownii	78
Q56655844	Terminaliopsis	78
Q56655844	Terminaliinae	77
Q56655844	Terniola	321
Q56655844	Terniopsis	320
Q56655844	Tetilla	257
Q56655844	Tetracarpaea	457
Q56655844	T. tasmanica	457
Q56655844	Tetracarpaeaceae	456
Q56655844	Tetracera	145
Q56655844	T. sect. Akara	145
Q56655844	T. biviniana	145
Q56655844	T. sect. Tetracera	145
Q56655844	Tetradia	243
Q56655844	Tetraena	494
Q56655844	Tetrapathaea	278
Q56655844	Tetrastigma	476
Q56655844	T. sp.	470
Q56655844	Tetrastylis	278
Q56655844	Tetrataxis	243
Q56655844	Thawatchaia	338
Q56655844	T. trilobata	338
Q56655844	Thelethylax	334
Q56655844	T. minutiﬂora	334
Q56655844	Thiloa	79
Q56655844	Thompsonella	109
Q56655844	Thornea	199
Q56655844	Thysanostemon	63
Q56655844	Tiarella	429
Q56655844	Tillaea	112
Q56655844	Tolmiea	428
Q56655844	Toronia	383
Q56655844	Torrenticola	335
Q56655844	Tovomita	61
Q56655844	T. brasiliensis	61
Q56655844	Tovomitidium	61
Q56655844	Tovomitopsis	61
Q56655844	Trapa	243
Q56655844	T. natans	243
Q56655844	Triadenum	199
Q56655844	Tribuloideae	496
Q56655844	Tribulopsis	496
Q56655844	Tribulus	496
Q56655844	T. zeyheri	496
Q56655844	Triceros	443
Q56655844	Tricliceras	463
Q56655844	Tripetalum	62
Q56655844	Trisema	147
Q56655844	Tristicha	320
Q56655844	T. malayana	305
Q56655844	T. trifaria	320
Q56655844	Tristichaceae	304
Q56655844	Tristichoideae	320
Q56655844	Tristichopsis	320
Q56655844	Triunia	392
Q56655844	Trochodendrales	1
Q56655844	Tryphostemma	276
Q56655844	Tulasnea	321
Q56655844	Tulasneantha	328
Q56655844	T. monodelpha	329
Q56655844	Turnera	465
Q56655844	Turneraceae	458
Q56655844	Turpinia	443
Q56655844	T. borneensis	444
Q56655844	T. stipulacea	444
Q56655844	Turrillia	402
Q56655844	Tylecodon	111
Q56655844	Umbiliceae	102
Q56655844	Umbilicus	102
Q56655844	U. horizontalis	90
Q56655844	Urbinia	110
Q56655844	Vanroyenella	329
Q56655844	V. plumosa	329
Q56655844	Velascoa	121
Q56655844	Vexatorella	389
Q56655844	Villadia	108
Q56655844	Vinkia	188
Q56655844	Viridivia	279
Q56655844	Virotia	400
Q56655844	Virotiinae	400
Q56655844	Viscainoa	498
Q56655844	Vismia	198
Q56655844	V. subg. Afrovismia	198
Q56655844	Vismieae	198
Q56655844	Vitaceae	467
Q56655844	Vitales	18
Q56655844	Vitis	474
Q56655844	V. sect. Nothocissus	473
Q56655844	V. rotundifolia	470
Q56655844	V. sp.	470
Q56655844	V. sect. Tetrastigma	476
Q56655844	Viviania	220
Q56655844	V. marifolia	219
Q56655844	Vivianiaceae	213
Q56655844	Vochysia	485
Q56655844	V. guianensis	481
Q56655844	Vochysiaceae	480
Q56655844	Vochysieae	485
Q56655844	Weddellina	320
Q56655844	W. squamulosa	310
Q56655844	Weddellinoideae	319
Q56655844	Wendtia	219
Q56655844	Wettsteiniola	329
Q56655844	W. pinnata	329
Q56655844	Whittonia	299
Q56655844	Willisia	339
Q56655844	W. selaginoides	339
Q56655844	Winklerella	334
Q56655844	W. dichotoma	335
Q56655844	Woodfordia	244
Q56655844	Wormskioldia	463
Q56655844	Xanthophylleae	355
Q56655844	Xanthophyllum	355
Q56655844	X. papuanum	346
Q56655844	X. ramiﬂorum	346
Q56655844	Xylomelum	394
Q56655844	Yua	474
Q56655844	Zahlbrucknera	431
Q56655844	Zehnderia	335
Q56655844	Z. microgyna	335
Q56655844	Zeylanidium	339
Q56655844	Z. lichenoides	339
Q56655844	Z. olivaceum	339
Q56655844	Z. subulatum	305
Q56655844	Zygophyllaceae	488
Q56655844	Zygophyllales	19
Q56655844	Zygophylleae	493
Q56655844	Zygophylloideae	493
Q56655844	Zygophyllum	493
Q60325580	Boschia	262
Q60325580	Boscia	50
Q60325580	Botschantsevia	127
Q60325580	Brachycarpaea	110
Q60325580	B. juncea	82
Q60325580	Brachychiton	263
Q60325580	Brachypus	128
Q60325580	Brassica	110
Q60325580	Brassicaceae	75
Q60325580	Brassicaria	110
Q60325580	Brassicastrum	110
Q60325580	Brassicella	117
Q60325580	Braya	110
Q60325580	Brayopsis	111
Q60325580	B. colombiana	111
Q60325580	Bretschneidera	23
Q60325580	B. sinensis	23
Q60325580	Bretschneideraceae	21
Q60325580	Briquetia	297
Q60325580	Brossardia	111
Q60325580	Brownlowia	257
Q60325580	Brownlowioideae	257
Q60325580	Bubroma	242
Q60325580	Buchholzia	52
Q60325580	Buchingera	107
Q60325580	Bunias	111
Q60325580	B. orientalis	82
Q60325580	Burretiodendron	267
Q60325580	B. siamense	233
Q60325580	Byttneria	244
Q60325580	Byttneriaceae	225
Q60325580	Byttnerieae	243
Q60325580	Byttnerioideae	241
Q60325580	Byttnerioideae-	
Q60325580	Lasiopetaleae	245
Q60325580	Cactaceae	5
Q60325580	Cadaba	53
Q60325580	Cakile	112
Q60325580	C. edentula	112
Q60325580	Calepina	112
Q60325580	C. irregularis	82
Q60325580	Callirhoe	304
Q60325580	Callothlaspi	165
Q60325580	Calyculogygas	299
Q60325580	Calymmatium	112
Q60325580	Calyptraemalva	300
Q60325580	Camelina	112
Q60325580	Camelinopsis	113
Q60325580	Campe	108
Q60325580	Camptostemon	277
Q60325580	Capparaceae	36
Q60325580	Capparis	50
Q60325580	Capparoideae	49
Q60325580	Capsella	113
Q60325580	Carara	136
Q60325580	Cardamine	113
Q60325580	Cardaminopsis	106
Q60325580	Cardaria	136
Q60325580	Carica	60
Q60325580	C. sect. Holostigma	60
Q60325580	C. sect. Vasconcella	60
Q60325580	Caricaceae	57
Q60325580	Carinavalva	113
Q60325580	Carpoceras	165
Q60325580	Carpodiptera	259
Q60325580	C. africana	259
Q60325580	Carponema	131
Q60325580	Carrichtera	113
Q60325580	C. annua	80
Q60325580	Cartiera	162
Q60325580	Caryophyllaceae	5
Q60325580	Catadysia	113
Q60325580	Catenularia	114
Q60325580	Catenulina	114
Q60325580	Catostemma	274
Q60325580	Caulanthus	114
Q60325580	C. inflatus	129
Q60325580	Caulostramina	114
Q60325580	Cavanillesia	275
Q60325580	C. platanifolia	233
Q60325580	Caylusea	338
Q60325580	C. hexagyna	335
Q60325580	Ceiba	273
Q60325580	Cenocentrum	287
Q60325580	C. tonkinense	287
Q60325580	Cephalohibiscus	289
Q60325580	C. pekeelii	290
Q60325580	Cephalonema	254
Q60325580	Ceratocnemum	114
Q60325580	Cercopetalum	330
Q60325580	Ceriosperma	156
Q60325580	Chalcanthus	114
Q60325580	Chamira	115
Q60325580	C. circaeoides	82
Q60325580	Chartacalyx	267
Q60325580	Chartoloma	115
Q60325580	Chaunanthus	115
Q60325580	Cheesemania	115
Q60325580	Cheiranthus	127
Q60325580	Cheirolaena	269
Q60325580	Cheirostemon	276
Q60325580	Chenopodiaceae	5
Q60325580	Chilocardamum	115
Q60325580	Chiranthodendron	276
Q60325580	Chlaenaceae	345
Q60325580	Chlamydocola	263
Q60325580	Chlorocrambe	115
Q60325580	Chodsha-Kasiana	114
Q60325580	Chorisia	273
Q60325580	Chorispora	116
Q60325580	C. tenella	80
Q60325580	Christiana	258
Q60325580	Christolea	116
Q60325580	Chrysanthemopsis	160
Q60325580	Chrysobraya	137
Q60325580	Chrysochamela	116
Q60325580	Cibotarium	161
Q60325580	Cienfuegosia	289
Q60325580	Cistaceae	62
Q60325580	Cistanthera	267
Q60325580	Cistus	68
Q60325580	C. ladanifer	66
Q60325580	C. monspeliensis	66
Q60325580	Cithareloma	116
Q60325580	Cladostemon	52
Q60325580	C. kirkii	41
Q60325580	Clappertonia	254
Q60325580	Clastopus	116
Q60325580	Clausia	116
Q60325580	Cleome	48
Q60325580	C. gynandra	40
Q60325580	Cleomella	47
Q60325580	Cleomoideae	46
Q60325580	Clypeola	117
Q60325580	Cochlearia	117
Q60325580	Cochleariella	168
Q60325580	Cochleariopsis	168
Q60325580	Cochlospermaceae	71
Q60325580	Cochlospermum	73
Q60325580	C. tinctorium	72
Q60325580	C. vitifolium	236
Q60325580	Codonocarpus	216
Q60325580	Coelonema	124
Q60325580	Coelostegia	261
Q60325580	Coincya	117
Q60325580	Cola	263
Q60325580	C. acuminata	264
Q60325580	C. caricifolia	230
Q60325580	Colona	250
Q60325580	Columbia	250
Q60325580	Coluteocarpus	117
Q60325580	Commersonia	245
Q60325580	C. bartramiana	243
Q60325580	C. fraseri	230
Q60325580	Conringia	117
Q60325580	C. orientalis	81
Q60325580	Corchoropsis	270
Q60325580	Corchorus	252
Q60325580	Cordylocarpus	118
Q60325580	Coronopus	136
Q60325580	Corvina	142
Q60325580	Corynabutilon	292
Q60325580	Cossonia	154
Q60325580	Cotylelobium	194
Q60325580	Cotyliscus	136
Q60325580	Cotylonychia	330
Q60325580	Coulterina	150
Q60325580	Courbonia	51
Q60325580	Craigia	256
Q60325580	C. yunnanensis	256
Q60325580	Crambe	118
Q60325580	Crambella	118
Q60325580	Craspedostoma	392
Q60325580	Craterosiphon	387
Q60325580	C. scandens	377
Q60325580	Crateva	52
Q60325580	Cremolobus	118
Q60325580	Cristaria	302
Q60325580	Cristatella	46
Q60325580	Crocanthemum	68
Q60325580	Cruciferae	75
Q60325580	Crucihimalaya	118
Q60325580	Cryptadenia	392
Q60325580	Cryptospora	119
Q60325580	Index to Scientific Names	418
Q60325580	Cullenia	262
Q60325580	C. exarillata	229
Q60325580	Cumingia	277
Q60325580	Cuphonotus	119
Q60325580	Cusickia	119
Q60325580	Cusickiella	119
Q60325580	Cyclopterygium	158
Q60325580	Cycloptychis	119
Q60325580	C. virgata	80
Q60325580	Cylicomorpha	60
Q60325580	Cymatocarpus	119
Q60325580	Cymatoptera	141
Q60325580	Cyphocardamum	120
Q60325580	Cypselocarpus	216
Q60325580	Dactylaena	47
Q60325580	Dactylocardamum	120
Q60325580	D. imbricatifolium	120
Q60325580	Dais	392
Q60325580	Daphne	390
Q60325580	D. mezereum	375
Q60325580	Daphneae	386
Q60325580	Daphnimorpha	390
Q60325580	Daphnopsis	389
Q60325580	Decaptera	141
Q60325580	Decaschistia	284
Q60325580	Degenia	120
Q60325580	Delpinoella	120
Q60325580	Delpinophytum	120
Q60325580	Deltaria	384
Q60325580	Dendroleandria	270
Q60325580	Dendrosida	294
Q60325580	Dendrostellera	391
Q60325580	Dentaria	113
Q60325580	Descurainia	120
Q60325580	Desideria	121
Q60325580	Desplatsia	251
Q60325580	Dhofaria	52
Q60325580	Dialyceras	362
Q60325580	D. parvifolium	360
Q60325580	Diarthron	391
Q60325580	Dicarpidium	247
Q60325580	Dicellostyles	282
Q60325580	Diceratella	121
Q60325580	Dichasianthus	121
Q60325580	Dicranolepis	387
Q60325580	Dicraspidia	317
Q60325580	D. donnell-smithii	316
Q60325580	Dictyophragmus	121
Q60325580	Didesmus	122
Q60325580	Didiereaceae	5
Q60325580	Didymophysa	122
Q60325580	Diegodendraceae	175
Q60325580	Diegodendron	176
Q60325580	D. humbertii	176
Q60325580	Dielsiocharis	122
Q60325580	Dilophia	122
Q60325580	Dimitria	115
Q60325580	Dimorphocarpa	122
Q60325580	Dimorphostemon	123
Q60325580	Dionaea	201
Q60325580	Dionaeaceae	198
Q60325580	Dioncophyllaceae	178
Q60325580	Dioncophyllum	181
Q60325580	D. tholloni	179
Q60325580	Diplanthemum	251
Q60325580	Diplodiscus	257
Q60325580	Diplomorpha	390
Q60325580	Diplophractum	250
Q60325580	Diplopilosa	132
Q60325580	Diplotaxis	122
Q60325580	Dipoma	123
Q60325580	Dipterocarpaceae	182
Q60325580	Dipterocarpoideae	17
Q60325580	Dipterocarpus	192
Q60325580	D. elongatus	187
Q60325580	D. retusa	187
Q60325580	Dipterygioideae	49
Q60325580	Dipterygium	49
Q60325580	Diptychocarpus	123
Q60325580	Dirca	390
Q60325580	D. palustris	375
Q60325580	Dirhamphis	296
Q60325580	Disaccanthus	162
Q60325580	Dispeltophorus	141
Q60325580	Distomocarpus	156
Q60325580	Dithyrea	123
Q60325580	Dobera	343
Q60325580	Dolichorhynchus	123
Q60325580	Dombeya	268
Q60325580	Dombeyoideae	266
Q60325580	Dontostemon	123
Q60325580	Doona	195
Q60325580	Dorella	112
Q60325580	Douepea	123
Q60325580	D. tortuosa	82
Q60325580	Draba	124
Q60325580	D. verna	81
Q60325580	Drabastrum	124
Q60325580	Drabopsis	124
Q60325580	Dracamine	113
Q60325580	Drapetes	393
Q60325580	Drosera	201
Q60325580	D. anglica	199
Q60325580	Droseraceae	198
Q60325580	Drosophyllaceae	203
Q60325580	Drosophyllum	204
Q60325580	Dryobalanops	194
Q60325580	Dryopetalon	124
Q60325580	Duboscia	251
Q60325580	Durio	262
Q60325580	D. testudinarium	229
Q60325580	D. zibethinus	262
Q60325580	Durioneae	261
Q60325580	Edgeworthia	391
Q60325580	Eigia	124
Q60325580	Elburzia	125
Q60325580	Eleutherostylis	249
Q60325580	Emblingia	207
Q60325580	E. calceoliflora	207
Q60325580	Emblingiaceae	206
Q60325580	Enarthrocarpus	125
Q60325580	E. strangulatus	80
Q60325580	Englerocharis	125
Q60325580	Englerodaphne	392
Q60325580	Enkleia	387
Q60325580	Entelea	254
Q60325580	Eremalche	300
Q60325580	Eremobium	125
Q60325580	Eremoblastus	125
Q60325580	Eremodraba	126
Q60325580	Eremolaena	350
Q60325580	Eremophyton	126
Q60325580	Eriobroma	263
Q60325580	Eriodendron	274
Q60325580	Eriolaena	270
Q60325580	Eriorhaphe	270
Q60325580	Eriosolena	390
Q60325580	Eriotheca	273
Q60325580	Erinocarpus	253
Q60325580	Ermaniopsis	121
Q60325580	Erophila	124
Q60325580	Eruca	126
Q60325580	Erucaria	126
Q60325580	E. erucarioides	80
Q60325580	E. pinnata	80
Q60325580	Erucastrum	126
Q60325580	E. incanum	80
Q60325580	Erysimum	127
Q60325580	Euadenia	52
Q60325580	Euclidium	127
Q60325580	E. syriacum	80
Q60325580	Eudema	127
Q60325580	Euklisia	162
Q60325580	Eunomia	103
Q60325580	Eurycarpus	127
Q60325580	Eutrema	127
Q60325580	Euzomum	126
Q60325580	Euzomodendron	167
Q60325580	Excentrodendron	267
Q60325580	Fabrisinapsis	132
Q60325580	Farsetia	128
Q60325580	Fezia	128
Q60325580	Fibigia	128
Q60325580	Fioria	285
Q60325580	Firmiana	265
Q60325580	F. simplex	265
Q60325580	Floerkea	223
Q60325580	Foleyola	128
Q60325580	Forchhammeria	54
Q60325580	Fortuynia	128
Q60325580	Franciscodendron	264
Q60325580	Frankenia	211
Q60325580	F. patagonica	210
Q60325580	Frankeniaceae	209
Q60325580	Freatulina	201
Q60325580	Fremontodendron	276
Q60325580	Fryxellia	297
Q60325580	Fuertesimalva	299
Q60325580	Fumana	67
Q60325580	Funifera	389
Q60325580	Gagria	147
Q60325580	Galitzkya	129
Q60325580	Gamosepalum	104
Q60325580	Gaya	301
Q60325580	Geococcus	129
Q60325580	G. pusillus	129
Q60325580	Gilesia	247
Q60325580	Gilgiodaphne	386
Q60325580	Glaribraya	164
Q60325580	Glastaria	129
Q60325580	Glaucidiaceae	405
Q60325580	Glaucidium	408
Q60325580	G. palmatum	406
Q60325580	Glaucocarpum	130
Q60325580	Glaucocochlearia	117
Q60325580	Glossostemon	242
Q60325580	G. bruguieri	231
Q60325580	Glyphaea	253
Q60325580	G. tomentosa	254
Q60325580	Gnidia	392
Q60325580	G. carinata	375
Q60325580	G. geminiflora	375
Q60325580	Goerkemia	134
Q60325580	Goethalsia	250
Q60325580	G. meiantha	228
Q60325580	Goethea	288
Q60325580	Goldbachia	130
Q60325580	Goniolobium	117
Q60325580	Gonystylaceae	373
Q60325580	Gonystylus	385
Q60325580	G. areolatus	375
Q60325580	Goodallia	389
Q60325580	Gorinkia	117
Q60325580	Gorodkovia	130
Q60325580	Gossampinus	273
Q60325580	Gossypieae	289
Q60325580	Gossypioides	291
Q60325580	Gossypium	291
Q60325580	Graellsia	130
Q60325580	Grammosperma	130
Q60325580	Greggia	144
Q60325580	Grewia	249
Q60325580	G. sect. Burretia	249
Q60325580	G. forbesii	231
Q60325580	G. subg. Omphacarpus	249
Q60325580	Grewioideae	247
Q60325580	Grielum	327
Q60325580	G. sinuatum	326
Q60325580	Guazuma	242
Q60325580	G. ulmifolia	243
Q60325580	Guenthera	110
Q60325580	Guichenotia	246
Q60325580	G. ledifolia	243
Q60325580	Guillenia	114
Q60325580	Guiraoa	130
Q60325580	Gynatrix	305
Q60325580	Gynophorea	127
Q60325580	Gyranthera	274
Q60325580	Gyrinops	386
Q60325580	Gyrostemon	216
Q60325580	G. sect. Codonocarpus	216
Q60325580	G. thesioides	214
Q60325580	Gyrostemonaceae	213
Q60325580	Habropetalum	181
Q60325580	Hainania	258
Q60325580	Halconia	249
Q60325580	Halimiocistus	68
Q60325580	Halimium	68
Q60325580	H. sect. Lecheoides	68
Q60325580	H. sect. Spartioides	68
Q60325580	Halimolobos	131
Q60325580	Halophytaceae	5
Q60325580	Hampea	290
Q60325580	Hancea	195
Q60325580	Hannafordia	246
Q60325580	Haptocarpum	46
Q60325580	Harmsia	268
Q60325580	Harmsiodoxa	131
Q60325580	Hartwegiella	139
Q60325580	Hectorellaceae	5
Q60325580	Hedinia	131
Q60325580	Hediniopsis	131
Q60325580	Heldreichia	131
Q60325580	Helianthemum	67
Q60325580	Helicteres	260
Q60325580	H. corylifolia	260
Q60325580	H. pentandra	233
Q60325580	Helicteroideae	259
Q60325580	Helicteroideae-Durioneae	261
Q60325580	Helicteropsis	287
Q60325580	Heliocarpus	252
Q60325580	Heliophila	131
Q60325580	H. variabilis	82
Q60325580	Helmiopsiella	270
Q60325580	Helmiopsis	271
Q60325580	Hemicrambe	132
Q60325580	Hemilophia	132
Q60325580	Henonia	132
Q60325580	Henophyton	132
Q60325580	Herissantia	294
Q60325580	Heritiera	265
Q60325580	Hermannia	247
Q60325580	H. verticillata	243
Q60325580	Hermannieae	247
Q60325580	Herrania	242
Q60325580	Hesperidopsis	123
Q60325580	Hesperis	132
Q60325580	Heterodraba	132
Q60325580	Heterothrix	148
Q60325580	Hexaptera	141
Q60325580	Hibiscadelphus	285
Q60325580	Hibisceae	283
Q60325580	Hibiscus	284
Q60325580	Hildegardia	265
Q60325580	Hilliella	168
Q60325580	Hirschfeldia	126
Q60325580	Hochreutinera	292
Q60325580	Hoheria	305
Q60325580	Hollermayera	133
Q60325580	Hololachna	366
Q60325580	Honckenya	254
Q60325580	Hopea	195
Q60325580	Hormathophylla	133
Q60325580	Hornungia	133
Q60325580	Horovitzia	60
Q60325580	Horsfordia	296
Q60325580	Horwoodia	133
Q60325580	Howittia	306
Q60325580	Huberodendron	275
Q60325580	Hudsonia	69
Q60325580	Huertea	370
Q60325580	Hugueninia	121
Q60325580	Humbertianthus	287
Q60325580	Humbertiella	286
Q60325580	Hussonia	126
