taxonID	EOLid
Q5311274	110130
Q5315966	18669
Q5315968	46458369
Q5316051	52479399
Q5317148	38008
Q531753	7458
Q5318402	46999279
Q5319256	51529600
Q5319547	61035
Q53255357	new
Q5333047	60647
Q5333922	new
Q5339301	38266
Q5358673	46780106
Q5359506	1145598
Q5361179	new
Q53636	1553
Q5366747	487443
Q536675	61710
Q5367931	58373
Q5367954	11782238
Q5368482	1114117
Q5371032	55594456
Q5372508	45514579
Q5376558	36478
Q5382158	46779528
Q5382746	1097816
Q5382788	1097717
Q5382793	1097665
Q5385040	47143085
Q5389062	18426
Q5389295	1119848
Q5390592	75221
Q5392404	7227140
Q5396451	9372
Q5397593	55100
Q5398516	46855185
Q5399813	35363
Q5403677	47140744
Q5406059	46779596
Q5409802	49015369
Q5409999	46538524
Q5414059	56678
Q5414538	54609
Q5418938	47145458
Q541917	46485214
Q5419878	5236613
Q5420691	46583241
Q542488	55881
Q543715	5123538
Q5442077	52576021
Q5446602	47119298
Q5446616	26717369
Q5446649	2906834
Q5447584	60435
Q54478666	52773580
Q545108	45511526
Q5455302	61830
Q5455305	22790
Q5455439	47141679
Q5462303	47112799
Q5462779	47015156
Q5464304	5123736
Q5471396	989925
Q547143	47056119
Q5481703	630710
Q548227	34146
Q5489436	101906
Q5494253	45320844
Q54950	46765236
Q54959522	61909
Q54960661	51516062
Q54960679	51516065
Q54960682	51516066
Q54960696	51516072
Q54960706	51516075
Q54960707	51516076
Q54960709	49869585
Q54960745	51516083
Q54960802	51516258
Q54960803	51516259
Q54961113	51516501
Q54961176	51516528
Q54961177	51516529
Q54961478	51516157
Q54961530	51516170
Q54961881	696621
Q54961887	2667688
Q54961914	51516312
Q54962189	47598329
Q54962245	51516614
Q54962250	51516616
Q54962278	51516017
Q54983519	49097883
Q54983530	51516368
Q54983531	2666444
Q54984404	49869255
Q54984480	49097938
Q54984483	49869642
Q54984807	2667677
Q54984810	2667680
Q54984813	530180
Q54985051	51516318
Q54985176	51516380
Q54985342	49869623
Q54985434	51516282
Q5498982	45318214
Q5503703	51504995
Q55111460	51516448
Q55111543	51516372
Q55135091	2665784
Q55135099	2665789
Q55135110	2665797
Q55135112	2665800
Q55135122	2667493
Q5517202	80132
Q5518303	47143370
Q5518304	59569
Q5518423	71571
Q5518435	35951
Q55234105	42517114
Q55234106	2877407
Q55237070	new
Q55240157	6960704
Q55256038	967446
Q55261795	46929288
Q55261806	102971
Q55261832	29682
Q5527827	46533115
Q5527830	46533116
Q5527833	1112271
Q5529135	33072182
Q5531569	79934
Q5533962	108006
Q55340033	11330055
Q55340276	47039018
Q55342114	21667610
Q5535531	49099752
Q55475	1559
Q5548703	5531960
Q5553233	47143392
Q5553624	21522875
Q5554832	633209
Q5555801	2888503
Q55594801	52705154
Q55603213	91837
Q55604785	107802
Q55618280	45318376
Q5562421	46721677
Q5562422	79094
Q5571099	47086038
Q5572188	new
Q5573481	22791
Q5577582	47139657
Q55808200	49081508
Q55829741	51866788
Q55829769	83436
Q55829776	55650189
Q5583401	47114338
Q55836983	6258371
Q55840844	6089424
Q55842974	6657551
Q55869491	1142764
Q55869750	50200148
Q55871185	1110830
Q55873081	2896010
Q55874117	5131445
Q55874231	47140924
Q559018	65346
Q55907931	2890135
Q559087	47160589
Q55925455	1105018
Q55925627	1106729
Q55926071	50570798
Q5593430	47133116
Q55935027	5480707
Q55935055	5481642
Q55935105	5481588
Q55935112	49895178
Q55955573	6275926
Q55956157	5222175
Q55965083	47123187
Q5598313	58961
Q5615137	93932
Q5618645	50782
Q56199944	19560
Q56320542	46770778
Q5638182	51501296
Q5643295	5517359
Q5643365	47185488
Q5645404	84561
Q5652022	47125237
Q56603988	46477056
Q56603989	45317741
Q56611500	45316503
Q56611501	45316549
Q5663218	46725088
Q5663245	13705
Q56634891	5114013
Q56650798	51841349
Q5676344	62872
Q5677469	55702511
Q568698	47135931
Q5687694	11927159
Q56880759	52709530
Q5696096	3380913
Q5697562	47140299
Q5703337	33525213
Q5703880	31504
Q5711459	47128529
Q572650	51856875
Q573055	46705676
Q57312346	38196698
Q5731690	46788288
Q57385549	2546022
Q574039	47047585
Q574564	71282
Q5747552	51603147
Q5758273	1090560
Q5761582	41275
Q5763629	2895844
Q5764069	47122861
Q5766514	482548
Q5767723	26787
Q5768321	47141454
Q57751701	55549388
Q5775212	720020
Q577619	47124787
Q5778986	35386
Q5789819	80153
Q5790169	47141066
Q579187	15363
Q5794920	47122036
Q5795510	1121628
Q5796969	47116543
Q5797241	47131923
Q5797313	54443
Q57978719	50688038
Q5804291	1094332
Q580679	489992
Q581971	46480112
Q58223587	52725842
Q583378	46784141
Q5834970	new
Q5838572	70430
Q5840670	47155031
Q5846494	47139529
Q5851395	1145308
Q585776	46802030
Q5862291	47138015
Q5869575	47154756
Q5883765	46722858
Q5884387	92486
Q5884802	51515438
Q5891296	12934
Q5891589	19654
Q5894292	5727028
Q5894389	47128666
Q5905650	47138827
Q5905868	59751
Q591330	581148
Q59180249	30952
Q5919763	62697
Q5929257	2883519
Q59347379	new
Q5939746	2959274
Q594051	46559278
Q5943464	47162776
Q594431	1088537
Q5944716	new
Q5955227	13590
Q5955306	47139665
Q5956480	24837
Q59587298	47143480
Q5959520	18406
Q5961182	68663
Q5961809	new
Q5962422	47142734
Q5962425	46460
Q5964116	2907310
Q59674243	38196667
Q5972646	33698
Q5973328	4933095
Q597831	7855
Q59798	47119105
Q5991832	47123570
Q60034838	1171155
Q6003906	47145362
Q60045563	53710
Q6013516	new
Q602788	47140956
Q6031658	47019090
Q60319	29162
Q60320	48616
Q60327042	62199
Q60444519	new
Q60445982	52705596
Q60453412	46493151
Q60472566	46493045
Q60491001	new
Q60512641	46490845
Q6051953	62243
Q60532402	46491020
Q6053587	47138807
Q60590401	46488371
Q6059062	51378596
Q607044	1499
Q607399	46566132
Q6076606	new
Q607912	15716
Q6080777	32071
Q6080789	51530257
Q6082151	47140085
Q608275	29759
Q6083269	585728
Q60848574	46491237
Q6085034	46779331
Q6085039	30060
Q6086392	46712338
Q6086436	46775111
Q6090472	2508601
Q609500	47110461
Q6095678	581890
Q609717	41469
Q6101119	6271276
Q6107750	98169
Q6113721	91434
Q6126853	47142362
Q6132548	new
Q6136775	98254
Q6140260	47141678
Q6143659	45297840
Q6145853	2896066
Q614609	47166413
Q6146290	2872435
Q61467384	47039313
Q61467611	39228018
Q61467617	58960373
Q61467622	45328710
Q61467632	47042149
Q61467638	39622207
Q61467649	39230443
Q61467665	58906292
Q61467687	45327470
Q61467695	47042144
Q61467703	39231260
Q61467723	39622214
Q61467730	39622226
Q61467738	39622234
Q61467743	39227572
Q61467749	39227577
Q61467758	39621002
Q61467765	39230483
Q61467770	58964113
Q61467786	39231632
Q61467803	39231454
Q61467811	39232755
Q61467826	39231876
Q61467839	45328661
Q61467853	45327515
Q61467866	39227991
Q61467888	47042306
Q61467917	44513240
Q61467952	46557109
Q61467964	44511839
Q61468061	39234450
Q61468067	39622241
Q61468090	32021375
Q61468091	43479138
Q61468092	41598086
Q61468096	49115327
Q61468636	4713450
Q6146910	5126422
Q61480358	45315889
Q61480404	45317936
Q61480418	46476447
Q61480421	45322230
Q61480429	45315785
Q61480432	45316177
Q61480436	58934840
Q61480448	45316799
Q61480454	45317160
Q61480457	45317218
Q61480460	45319551
Q61480461	45319565
Q61480467	45319671
Q61480472	45321640
Q61480481	45317818
Q61480482	45317829
Q61480488	45317974
Q61480489	45318104
Q61480492	45318140
Q61480495	45318611
Q61480519	45318814
Q61480536	46477050
Q61480539	45317378
Q61480540	45320187
Q61480541	45320778
Q61483226	46491135
Q61483230	46489696
Q61484004	4320146
Q61484636	46480236
Q61484676	46477619
Q61484680	46481394
Q61484684	46477974
Q61484726	46493681
Q61485114	46982031
Q61485229	46483812
Q61486129	46484796
Q61488518	46490239
Q61490478	46491339
Q61490835	46493370
Q61551566	55638335
Q61593974	45256497
Q61594219	45253841
Q61596329	45252756
Q61598080	46493887
Q61598152	new
Q61609420	47035322
Q61609795	47035644
Q61609834	47036299
Q61610877	45266442
Q61610880	45263447
Q61610886	new
Q61610889	58964010
Q61610895	new
Q61610897	39653446
Q61610900	45409956
Q61610912	45259619
Q61610916	45260297
Q61610922	45260995
Q61610939	39653539
Q61610943	39653555
Q61610950	39653606
Q61610973	45262348
Q61628734	49693833
Q61629987	51284187
Q61652075	46554629
Q61652079	46549843
Q61652084	46553907
Q61652153	59244999
Q61652398	51259488
Q61652479	25459984
Q61653292	46549085
Q61653295	46549250
Q61653300	45275403
Q61653303	45276069
Q61653305	45275773
Q61653307	45275230
Q61653308	45275568
Q61653311	45275899
Q61653314	46548844
Q61653717	46493893
Q61653729	new
Q61653763	new
Q61653806	58852944
Q61653810	39654843
Q61653811	39654860
Q61653813	39653453
Q61653834	45259563
Q61653848	45259565
Q61653849	45259622
Q61653853	45260998
Q61653863	39653541
Q61653865	46496866
Q61653882	39653602
Q61653885	45264525
Q61654129	46549107
Q61654135	58970805
Q61654149	45275803
Q61654151	46545376
Q61654167	60273737
Q61654233	new
Q61656576	46550719
Q61657848	new
Q61658867	new
Q61658906	59983936
Q61659318	46586498
Q61659335	new
Q61666979	4967376
Q61667390	2962201
Q61668001	46586730
Q61668002	46586755
Q61669200	46586794
Q61670451	46974975
Q61670718	52225266
Q61675190	46725511
Q61677170	60001393
Q61677203	63343
Q61677364	46451868
Q61678294	47410220
Q61678317	46472020
Q61678328	47027174
Q61678582	46474477
Q61678655	57278364
Q61678785	47014755
Q61679184	38325
Q61680102	46986223
Q61680106	46986231
Q61680111	46475666
Q61680118	46986220
Q61680143	46475668
Q61692386	51512032
Q6169282	56708
Q61694437	46473670
Q61695331	51889882
Q61702232	51276728
Q61719593	46587110
Q61722627	45276979
Q61722632	new
Q61723123	46544813
Q61724411	46555063
Q61726910	39225266
Q61727012	9116231
Q61727016	58962664
Q61727017	38496630
Q61727022	46555028
Q61727023	46555034
Q61727027	38496725
Q61727031	38496624
Q61727033	9116352
Q61727065	9116205
Q61727077	9116332
Q61727079	39225362
Q61727083	39225264
Q61746042	47102039
Q61755953	45321106
Q6179988	86851
Q61819680	45253945
Q61829426	new
Q61861896	new
Q61868543	51893882
Q61882056	46559661
Q61884062	46585499
Q619298	36712
Q61946038	13174
Q61946053	90835
Q61946068	90913
Q61946088	new
Q61946098	92952
Q61946109	91836
Q61946207	36576
Q61946265	66374
Q61946280	39285629
Q61946360	47184597
Q61946370	13195703
Q61946403	11665845
Q61946421	47184425
Q61946441	45279259
Q61996160	55704588
Q61999197	912037
Q61999660	6805045
Q61999824	6804915
Q62001245	6803787
Q62003545	27474719
Q621738	20961
Q623256	2864187
Q62602627	31265932
Q62645999	52130104
Q62702503	29577
Q62875350	11746334
Q6301970	73827
Q630333	21196159
Q63045054	47119365
Q6311862	631104
Q6311873	414103
Q6311875	631052
Q6311881	631041
Q6311892	632926
Q6311894	242778
Q6311900	631055
Q6312757	new
Q63252336	52145
Q63313794	29474
Q6336019	972799
Q63364023	52166616
Q63413143	46708180
Q63436200	new
Q63436381	new
Q63490414	3687501
Q636425	28568
Q6370165	47075696
Q6378763	6960468
Q6394378	33763793
Q6395474	96951
Q63982767	46527305
Q642055	35536
Q6421378	80738
Q6423448	46872122
Q6425621	25948
Q6430252	5214121
Q643613	35525
Q6438236	52777643
Q64385954	107596
Q6438667	49788757
Q6441603	51849932
Q6445327	75845
Q6445329	46779442
Q6447119	52223767
Q6449094	49159488
Q6449296	52223727
Q64494652	46477746
Q6451394	52223462
Q6462386	63514
Q646860	17267
Q6468603	46950507
Q6468898	47075855
Q6470909	46787025
Q64711470	new
Q64755616	79835
Q6481328	47042126
Q6481470	47164048
Q6482541	97395
Q64830995	52220991
Q64830996	new
Q64831003	new
Q6487210	108306
Q6488923	46784014
Q6488926	35175
Q6490784	new
Q6490843	46502797
Q6490910	46516100
Q6493195	46516883
Q6493327	47118301
Q6496638	46517464
Q6497389	46508990
Q6497408	46506256
Q6497940	46508959
Q6498913	new
Q6498938	46508957
Q650106	47142376
Q6502056	79001
Q6502666	52589293
Q6504804	47141010
Q6505143	38709
Q6511435	78274
Q65197989	37799
Q65198066	18332
Q65198226	27170
Q65213152	3220872
Q6527420	585550
Q6527975	44345
Q6527992	31063
Q6528222	47109635
Q6528306	5117410
Q6531699	840895
Q6531728	11024
Q6532546	103129
Q6534246	47143344
Q6534388	new
Q6534429	46522887
Q6538098	1115453
Q6540315	468690
Q654061	46580118
Q654247	61664
Q6548416	15637
Q6549792	39922529
Q6554754	46712346
Q6556444	334992
Q6556607	14652
Q6557641	340091
Q6557793	338634
Q655798	47045365
Q6558064	46714010
Q6558421	339956
Q6558474	1025073
Q6558541	340094
Q65591451	39839650
Q6561136	46537990
Q656290	58303
Q65683981	new
Q6568573	new
Q6568873	1040615
Q6569608	127435
Q6570203	43112
Q65769571	46724154
Q6578977	46977731
Q65929948	50346668
Q65937465	630833
Q65948535	50580070
Q659774	46568296
Q660147	47113194
Q66052447	88540
Q66091781	47161179
Q661610	4980754
Q662202	46792866
Q66360627	new
Q66364122	5641673
Q66426710	47135760
Q66480897	new
Q66623235	47177223
Q6663800	34911
Q6667274	32736
Q66821401	45761
Q66821463	new
Q66848848	1128222
Q6694332	46779529
Q669771	new
Q6698784	47108459
Q6702994	20528
Q6703641	47108470
Q67192790	1101306
Q67193191	400236
Q67194702	49995982
Q67194728	51842072
Q67195179	467895
Q67195373	51843941
Q67195396	51843931
Q67195620	51845518
Q67196149	50363873
Q67196242	51845678
Q67196301	583260
Q67197117	47140492
Q67197151	50629030
Q67197241	50418507
Q67197271	50357034
Q67197275	47118121
Q67197280	624564
Q67197306	47133003
Q67197434	47134888
Q67198524	51843615
Q67201903	new
Q67203021	195083
Q67205969	46704007
Q67214858	52760462
Q6723360	29443
Q6723368	47115894
Q67292955	28486
Q67355682	20947633
Q67393309	61385
Q6744244	46709486
Q6772078	38436
Q6774264	89499
Q67749700	51291459
Q67749943	51291458
Q67771113	39008537
Q67882909	47040801
Q6792179	52612972
Q6792182	46722824
Q67973261	28587
Q6801770	47136843
Q6806800	46576759
Q68103470	59241
Q6811426	46805260
Q6811493	16586
Q6811496	46790210
Q6817625	589148
Q6817632	486832
Q68189741	new
Q68377790	51910110
Q6838513	27273542
Q6839367	47958
Q6839963	46705109
Q6840352	21306
Q6840425	47019214
Q6855138	2888981
Q6886397	46711345
Q688840	1605
Q6895021	57648
Q6897844	4674306
Q6897845	47142342
Q6901528	75225
Q6901905	30973
Q6911948	46707586
Q6911949	83148
Q692162	596841
Q69403414	new
Q6959800	22357
Q69695135	963666
Q697419	4749272
Q6981096	5051167
Q69968536	47402543
Q7030996	2864680
Q7037230	5242
Q7053342	58972150
Q7059477	46461768
Q70660315	47143743
Q7068314	32067571
Q7074699	45298418
Q7074823	55614623
Q7077923	46774711
Q7086521	46805364
Q7088251	110837
Q7089280	27489
Q7099843	30013
Q7103468	11911071
Q7107696	52576098
Q7107697	107848
Q7108271	49106225
Q7111302	90646
Q7115068	486264
Q7115993	3478109
Q7115998	47142107
Q7116113	47141047
Q7122160	45408346
Q712266	47176616
Q7124100	2903786
Q7126401	47185468
Q7126873	new
Q7126874	47124104
Q7128388	53713
Q7130497	46713117
Q71321653	57694016
Q7133992	86048
Q7134509	new
Q7135054	4031630
Q7135170	11697
Q7136012	3259515
Q7139267	583375
Q7140245	818216
Q71536701	28626312
Q715739	584451
Q7159284	975457
Q7160604	56598
Q716132	47145759
Q7162850	66478
Q7164837	578249
Q7164894	578105
Q7164985	new
Q7164994	47172829
Q7168518	70851
Q7168730	44464843
Q7168781	new
Q7169460	188514
Q7169466	189633
Q7169644	90230
Q7169669	19473
Q7169686	61818
Q7179053	20699
Q7181595	577823
Q7182890	486274
Q7185964	4325744
Q7187357	47127994
Q7187359	582697
Q7189347	9129440
Q7189815	189473
Q7190600	47150185
Q7193825	new
Q7194308	46718809
Q7198127	96664
Q7199556	55702633
Q7200489	73417
Q7200500	47141480
Q7200522	19651
Q7200941	47140073
Q7200985	41025
Q7204369	68583
Q7204859	37628
Q720501	47151311
Q7205394	21203356
Q7206132	1114606
Q7206136	1115508
Q7207619	579371
Q7208414	51349745
Q7213185	2888961
Q72138714	28620465
Q72164181	28626308
Q721722	6736
Q7218395	47111354
Q7226453	60409
Q7226606	46725189
Q7226992	16851
Q7226996	6631438
Q722767	47122857
Q7228327	31724
Q7236965	new
Q7242327	22143
Q7252193	67883
Q725466	925201
Q7254827	95981
Q7255026	973065
Q7255087	973148
Q7255587	new
Q7255666	51511422
Q7255667	21750
Q7259752	new
Q7259790	73551
Q7262021	19220
Q7262022	47011788
Q7263371	93240
Q726614	47129144
Q7272339	46589602
Q7272903	new
Q727610	44923
Q729037	31260
Q7293608	596571
Q7293624	596386
Q7293648	27052
Q7302305	47117505
Q7309899	47132397
Q7313268	22161
Q7320496	47122231
Q7320768	110861
Q7321207	75953
Q7321424	46705694
Q7321691	46788191
Q7322017	18617
Q7322959	52295691
Q732394	47116443
Q732510	47145583
Q7331103	47141228
Q7333071	new
Q7334513	52306
Q7357621	99551
Q736378	47046367
Q7370476	47117205
Q7370480	50689
Q7391	95037
Q739155	32424
Q7396790	47145417
Q7399692	92556
Q7406122	new
Q7406830	6342587
Q7416130	47161943
Q7431176	47136774
Q7432900	47165129
Q7434175	45581
Q7434183	22873
Q743422	103199
Q7434412	268472
Q7435419	47112893
Q7455008	new
Q7458618	5402347
Q7459264	5737978
Q7462749	33244
Q747421	45514245
Q748899	16730
Q7507704	46576738
Q7549858	47141738
Q7555739	581117
Q7558045	46805971
Q756181	46561573
Q7563612	5720682
Q7574030	46804784
Q7576570	47105355
Q7576582	19237
Q7578208	46455169
Q7596959	46706297
Q759876	503421
Q7606895	49949786
Q7607207	45390521
Q7607523	15603
Q7607918	74720
Q7608482	6612307
Q7610968	46801366
Q7616493	99558
Q7617621	47049764
Q7617627	56891052
Q7618558	64136
Q7622213	46898142
Q7623351	6382155
Q7623378	6384926
Q7623385	6384921
Q7625319	48302
Q7625320	46786552
Q765547	37752
Q765930	47108991
Q7661406	32509
Q7661952	22859
Q7661953	46789094
Q7683222	new
Q7684622	21164
Q7685940	47173783
Q7690221	52226215
Q7690222	47177290
Q7694929	4271090
Q7698167	47139862
Q7705293	75985
Q7706272	32577
Q7706667	47114033
Q7709546	46587683
Q7709547	98178
Q7709657	594978
Q7710705	51383185
Q771221	2774096
Q7731817	107519
Q775899	34658
Q776109	46764615
Q777327	47148361
Q7783265	47184936
Q7783456	47142531
Q7784629	49910048
Q77892954	46909735
Q7798616	47109395
Q7798771	108515
Q7799649	87143
Q7799651	44156
Q7802103	93816
Q7807857	46782
Q780806	47143379
Q7831384	21793
Q7831411	3223331
Q7831414	3222655
Q78342990	new
Q7836175	5126521
Q783863	596480
Q7840465	70990
Q7840654	64143
Q7840765	47165937
Q7840782	47141039
Q7840853	108226
Q7840994	54740
Q7841011	58485166
Q7841361	47160739
Q7844377	5869747
Q7844405	72317
Q7846212	46803963
Q7847926	21556
Q7847927	32675
Q7850807	47082083
Q785144	46557306
Q7853964	48902454
Q786018	56465
Q7897850	11348
Q7901055	47164163
Q7901594	47126007
Q7907962	583666
Q7915227	30946
Q79264129	417326
Q7926540	34123
Q7927685	26591
Q7927686	46804701
Q7933846	47114383
Q7934865	5035650
Q7937128	2874864
Q7938052	46508973
Q796557	5077
Q796623	46449904
Q7979140	483034
Q7983072	46775692
Q7990394	47178710
Q7996050	48042993
Q8000334	75601
Q80066	2762968
Q8009371	47116752
Q8042595	2887439
Q8043571	46893382
Q8045346	49407
Q8045499	new
Q806308	5354
Q80685366	50288981
Q80698022	50385918
Q8073871	72300
Q809586	new
Q811624	47137473
Q812057	2508609
Q81337962	39295873
Q8140312	47108490
Q81557	48658
Q81623	48484
Q81749300	5480739
Q8184783	62277
Q8186577	4634677
Q8187676	47139494
Q81939051	50224002
Q8202430	8757531
Q8202648	47120664
Q8209051	47140028
Q82307719	604308
Q823931	47043860
Q8248824	47125775
Q8249697	107926
Q8250905	47121153
Q8251482	46812011
Q8251496	6868615
Q8253278	61568
Q8253279	62003
Q8253738	47111142
Q8255088	47108363
Q82685	29293
Q827298	new
Q8273844	47153707
Q831376	45510738
Q83257066	26084085
Q83352392	662214
Q83423503	52186008
Q8346914	58964916
Q8346928	47128534
Q8351572	47127451
Q8351673	4751784
Q8351882	108465
Q8352044	47120384
Q8352318	47126010
Q8354327	107630
Q83616336	49055041
Q83947640	92020
Q840423	15140
Q840536	2578952
Q841027	46798024
Q841641	2630830
Q842663	24441
Q84591618	16239777
Q8464689	47177369
Q8464861	62285
Q8465247	3395558
Q847194	42292
Q8479821	47122150
Q849396	new
Q84986611	47179258
Q850491	47139887
Q85147225	61783
Q85147649	35133
Q85182880	new
Q85190715	new
Q85214319	50239445
Q85414418	38817303
Q854714	1151697
Q8559940	2886561
Q8560006	35384
Q85681739	new
Q857092	481465
Q85719067	52780058
Q85960640	79932
Q860112	11583
Q860738	6909
Q86218698	37813
Q862644	89196
Q86448981	new
Q86520257	8802091
Q86529840	58548617
Q86708760	new
Q867217	4709513
Q867395	45517537
Q87137099	105016
Q87140001	30030
Q87151123	38164
Q87155631	53535
Q87158895	39911726
Q87162905	new
Q871759	7751
Q87176112	2525364
Q87176463	77698
Q87184788	new
Q87186774	new
Q87204343	47133755
Q87209039	29627
Q87213048	60358
Q87213783	5157588
Q87226491	47138389
Q87229173	47138389
Q87234763	52523860
Q87252596	2884968
Q87255206	5491661
Q872645	46447568
Q87267094	76637
Q87267272	new
Q87270808	new
Q87271993	5846685
Q87279682	108015
Q87280223	108079
Q87282823	39906838
Q87301301	new
Q87303700	2895760
Q873584	29267
Q87595512	646298
Q87640941	5533950
Q87648717	new
Q87648735	47165218
Q8768491	47135350
Q88391567	13252
Q8846513	47114320
Q8847990	50328129
Q89225028	57314940
Q892657	14141
Q8962085	47120913
Q8963374	47139568
Q8963781	47140168
Q8963789	47121092
Q8963816	47140009
Q8964330	51447
Q8964714	46468950
Q89653860	89550
Q89661170	91635
Q9002396	47139482
Q9002798	2893565
Q9002800	47154044
Q9003378	74678
Q9004517	5343513
Q9004824	5624295
Q9005036	47140062
Q9005364	47123461
Q9009964	47155739
Q9010795	47112913
Q9010802	71219
Q90125126	new
Q9017751	47139974
Q9018077	5211262
Q9020914	80106
Q9021985	33965922
Q9022481	47128103
Q9022603	57890
Q9024696	47141124
Q9027501	47111191
Q9030852	47139671
Q9031794	47126497
Q9032445	84047
Q9034262	71088
Q9034810	47124105
Q9035252	47137371
Q9035641	47128325
Q90395482	47145378
Q9052893	49449
Q9053384	47140199
Q9054116	47139642
Q9054846	47140901
Q9055681	22797
Q9056661	47124696
Q9059059	47118609
Q9059180	107901
Q9061149	16995606
Q9061322	47140077
Q9061564	47141028
Q9063776	2903024
Q9067863	47110346
Q9068622	47139640
Q9068692	98958
Q9069137	47110390
Q9070928	47118479
Q9072535	47151476
Q9074998	27311
Q9075167	47136879
Q9075180	5679451
Q9075210	47140939
Q9076131	13987
Q9076267	47110963
Q9079305	38022
Q9079917	107482
Q9079958	2892116
Q9080014	11352
Q9080155	47114600
Q9080863	47108759
Q9080972	47120835
Q9081721	84881
Q908575	97033
Q9086403	new
Q9089650	46777512
Q9089768	47109407
Q9089824	70931
Q9089835	47156434
Q9090078	31089
Q9090198	47102
Q9090618	46458743
Q9096702	47158192
Q910110	45512732
Q91014480	90084
Q91261929	50203162
Q91341523	486213
Q914039	46576790
Q9189957	45510336
Q9197153	51857032
Q920691	2878145
Q92175072	2874770
Q92175104	2874760
Q92202768	46464403
Q922335	19294
Q922808	46792162
Q92334225	50148326
Q92334959	50148339
Q92335375	50148324
Q9259410	6957622
Q92744263	50171685
Q928224	49288171
Q92826473	50634979
Q92904288	635078
Q92939955	47172461
Q9295520	46806872
Q92964034	49906080
Q9297219	48182
Q9298059	2895751
Q9298458	15340
Q92985877	5252712
Q93185314	47118573
Q931930	30225
Q93280457	42606618
Q93315	3223
Q93364906	49896143
Q9340231	53616
Q93422762	50107734
Q9350990	46950557
Q9360663	46571576
Q937405	47124156
Q938219	5343111
Q938830	45513074
Q939613	46559840
Q941485	29626
Q94415762	6094541
Q94434613	5180008
Q945272	26425
Q94578391	51521
Q94942240	92456
Q94959497	47136441
Q94995241	3140046
Q950868	481938
Q951666	29519
Q952147	631628
Q952254	3480086
Q95452023	53688
Q954762	47150396
Q95491149	50302894
Q95491232	2910991
Q95493435	589301
Q95510097	25453941
Q9575364	47110688
Q957567	34905
Q9579471	2889018
Q95921245	60724
Q959222	24400
Q9598699	49905457
Q95989535	5686877
Q95989692	52193135
Q95989946	50570795
Q960200	47121867
Q96035933	5686877
Q96037004	81457
Q96040103	2879221
Q96041006	21211835
Q96078475	107395
Q96079052	52702975
Q96079651	71283
Q96084378	30812
Q96151410	49907782
Q96179660	50250564
Q96197314	5350321
Q96199721	5443525
Q96257832	1018366
Q96359117	11825441
Q964184	27687
Q96747831	697933
Q96757258	19503
Q967963	4921
Q9710429	6850647
Q971690	18458
Q972822	47107781
Q973187	29637
Q975021	47141075
Q975998	47122054
Q977223	47128841
Q97826873	46932304
Q97924200	60262800
Q979342	46706856
Q97981340	new
Q98070785	59250282
Q98081938	581123
Q981013	89200
Q98118598	5799828
Q98406640	new
Q986182	47050633
Q99232571	47135973
Q997547	19969
Q99858461	24783361
