taxonID	furtherInformationURL	scientificName	taxonRank
1170200201	http://www.fao.org/fishery/species/2880/en	Polyodon spathula (Walbaum, 1792) 	species
1700634503	http://www.fao.org/fishery/species/2291/en	Dicentrarchus labrax (Linnaeus, 1758) 	species
1210505901	http://www.fao.org/fishery/species/2101/en	Clupeonella cultriventris (Nordmann, 1840) 	species
4060100501	http://www.fao.org/fishery/species/18229/en	Phocarctos hookeri (Gray, 1844) 	species
1703318405	http://www.fao.org/fishery/species/3140/en	Nemipterus virgatus (Houttuyn, 1782) 	species
1090101404	http://www.fao.org/fishery/species/11821/en	Deania quadrispinosa (McCulloch, 1915) 	species
1060600602	http://www.fao.org/fishery/species/2009/en	Alopias pelagicus (Nakamura, 1935) 	species
4060301101	http://www.fao.org/fishery/species/3586/en	Halichoerus grypus (Fabricius, 1791) 	species
1710200103	http://www.fao.org/fishery/species/2457/en	Anarhichas minor (Olafsen, 1772) 	species
1090100806	http://www.fao.org/fishery/species/11179/en	Centrophorus harrissoni (McCulloch, 1915) 	species
1750101506	http://www.fao.org/fishery/species/2483/en	Scomberomorus cavalla (Cuvier, 1829) 	species
1750300903	http://www.fao.org/fishery/species/2501/en	Tetrapturus audax (Philippi, 1887) 	species
1700204202	http://www.fao.org/fishery/species/3072/en	Epinephelus aeneus (Geoffroy St. Hilaire, 1817) 	species
4060100607	http://www.fao.org/fishery/species/18198/en	Arctocephalus forsteri (Lesson, 1828) 	species
4230200106	http://www.fao.org/fishery/species/3601/en	Balaenoptera physalus (Linnaeus, 1758) 	species
4220300101	http://www.fao.org/fishery/species/2736/en	Physeter catodon (Linnaeus, 1758) 	species
1090100801	http://www.fao.org/fishery/species/2835/en	Centrophorus granulosus (Bloch &amp; Schneider, 1801) 	species
1090600902	http://www.fao.org/fishery/species/11963/en	Echinorhinus cookei (Pietschmann, 1928) 	species
1830204301	http://www.fao.org/fishery/species/3362/en	Lepidopsetta bilineata (Ayres, 1855) 	species
4220200502	http://www.fao.org/fishery/species/18175/en	Hyperoodon planifrons (Flower, 1882) 	species
1771900103	http://www.fao.org/fishery/species/3062/en	Channa striata (Bloch, 1793) 	species
1090300411	http://www.fao.org/fishery/species/15423/en	Squatina oculata (Bonaparte, 1840) 	species
1210506601	http://www.fao.org/fishery/species/2102/en	Sprattus sprattus (Linnaeus, 1758) 	species
2280100120	http://www.fao.org/fishery/species/3408/en	Penaeus semisulcatus (De Haan, 1844) 	species
1040100104	http://www.fao.org/fishery/species/12658/en	Heterodontus mexicanus (Taylor &amp; Castro-Aguirre, 1972) 	species
1480500402	http://www.fao.org/fishery/species/3025/en	Merluccius senegalensis (Cadenat, 1950) 	species
1750300402	http://www.fao.org/fishery/species/3301/en	Istiophorus platypterus (Shaw &amp; Nodder, 1972) 	species
1830201404	http://www.fao.org/fishery/species/2547/en	Hippoglossoides elassodon (Jordan &amp; Gilbert, 1880) 	species
1060800203	http://www.fao.org/fishery/species/2797/en	Isurus paucus (Guitart Manday, 1966) 	species
2290100108	http://www.fao.org/fishery/species/3445/en	Panulirus argus (Latreille, 1804) 	species
2280100116	http://www.fao.org/fishery/species/2586/en	Penaeus chinensis (Osbeck, 1765) 	species
4060300801	http://www.fao.org/fishery/species/3585/en	Erignathus barbatus (Erxleben, 1777) 	species
1090500603	http://www.fao.org/fishery/species/14017/en	Oxynotus bruniensis (Ogilby, 1893) 	species
1040100108	http://www.fao.org/fishery/species/12662/en	Heterodontus zebra (Gray, 1831) 	species
1060500101	http://www.fao.org/fishery/species/13392/en	Megachasma pelagios (Taylor, Compagno &amp; Struhsaker, 1983) 	species
1430901102	http://www.fao.org/fishery/species/2205/en	Muraenesox cinereus (Forsskal, 1775) 	species
1704100701	http://www.fao.org/fishery/species/3207/en	Mullus surmuletus (Linnaeus, 1758) 	species
1780207001	http://www.fao.org/fishery/species/2532/en	Eutrigla gurnardus (Linnaeus, 1758) 	species
1090500601	http://www.fao.org/fishery/species/2843/en	Oxynotus centrina (Linnaeus, 1758) 	species
1702329101	http://www.fao.org/fishery/species/2326/en	Selar crumenophthalmus (Bloch, 1793) 	species
1070600101	http://www.fao.org/fishery/species/10927/en	Brachaelurus waddi (Bloch &amp; Schneider, 1801) 	species
3160801404	http://www.fao.org/fishery/species/3519/en	Placopecten magellanicus (Gmelin, 1791) 	species
2280100103	http://www.fao.org/fishery/species/2583/en	Penaeus merguiensis (De Man, 1888) 	species
4220400101	http://www.fao.org/fishery/species/18190/en	Orcaella brevirostris (Gray, 1866) 	species
1060800303	http://www.fao.org/fishery/species/2012/en	Lamna ditropis (Hubbs &amp; Follett, 1947) 	species
1703906006	http://www.fao.org/fishery/species/3182/en	Dentex dentex (Linnaeus, 1758) 	species
4220401501	http://www.fao.org/fishery/species/18237/en	Sousa teuszii (Kukenthal, 1892) 	species
1060800201	http://www.fao.org/fishery/species/2011/en	Isurus oxyrinchus (Rafinesque, 1809) 	species
4220402201	http://www.fao.org/fishery/species/3593/en	Orcinus orca (Linnaeus, 1758) 	species
2280100125	http://www.fao.org/fishery/species/2589/en	Penaeus indicus (H. Milne Edwards, 1837) 	species
2280104302	http://www.fao.org/fishery/species/3419/en	Trachypenaeus curvirostris (Stimpson, 1860) 	species
1750102303	http://www.fao.org/fishery/species/2492/en	Auxis rochei (Risso, 1810) 	species
2280400203	http://www.fao.org/fishery/species/3425/en	Pandalus borealis (Krøyer, 1838) 	species
1210501303	http://www.fao.org/fishery/species/2091/en	Sardinops sagax (Jenyns, 1842) 	species
1480401001	http://www.fao.org/fishery/species/2228/en	Melanogrammus aeglefinus (Linnaeus, 1758) 	species
1480403401	http://www.fao.org/fishery/species/3022/en	Merlangius merlangus (Linnaeus, 1758) 	species
1610500202	http://www.fao.org/fishery/species/2249/en	Hoplostethus atlanticus (Collett, 1889) 	species
1210503804	http://www.fao.org/fishery/species/2905/en	Tenualosa toli (Valenciennes, 1847) 	species
4220200501	http://www.fao.org/fishery/species/3589/en	Hyperoodon ampullatus (Forster, 1770) 	species
1210600202	http://www.fao.org/fishery/species/2915/en	Engraulis japonicus (Temminck &amp; Schlegel, 1846) 	species
1090300413	http://www.fao.org/fishery/species/15425/en	Squatina tergocellatoides (Chen, 1963) 	species
1210600201	http://www.fao.org/fishery/species/2106/en	Engraulis encrasicolus (Linnaeus, 1758) 	species
1090300408	http://www.fao.org/fishery/species/15420/en	Squatina formosa (Shen &amp; Ting, 1972) 	species
1750100101	http://www.fao.org/fishery/species/2471/en	Sarda sarda (Bloch, 1793) 	species
2280101701	http://www.fao.org/fishery/species/2598/en	Parapenaeus longirostris (Lucas, 1846) 	species
1830201401	http://www.fao.org/fishery/species/3359/en	Hippoglossoides platessoides (Fabricius, 1780) 	species
2282802801	http://www.fao.org/fishery/species/2610/en	Sicyonia brevirostris (Stimpson, 1874) 	species
1700116707	http://www.fao.org/fishery/species/2275/en	Lates niloticus (Linnaeus, 1758) 	species
1480500410	http://www.fao.org/fishery/species/3030/en	Merluccius paradoxus (Franca, 1960) 	species
4220402901	http://www.fao.org/fishery/species/3594/en	Tursiops truncatus (Montagu, 1821) 	species
1780701402	http://www.fao.org/fishery/species/2534/en	Pleurogrammus azonus (Jordan &amp; Metz, 1913) 	species
1230100908	http://www.fao.org/fishery/species/2118/en	Oncorhynchus kisutch (Walbaum, 1792) 	species
4060100603	http://www.fao.org/fishery/species/3578/en	Arctocephalus pusillus (Schrelber, 1776) 	species
1080201001	http://www.fao.org/fishery/species/2807/en	Carcharhinus plumbeus (Nardo, 1827) 	species
6190100301	http://www.fao.org/fishery/species/3611/en	Corallium rubrum (Linnaeus, 1758) 	species
1830205001	http://www.fao.org/fishery/species/3365/en	Pseudopleuronectes herzenst. (Jordan &amp; Snyder, 1901) 	species
1830200501	http://www.fao.org/fishery/species/2544/en	Reinhardtius hippoglossoides (Walbaum, 1792) 	species
4230200301	http://www.fao.org/fishery/species/2745/en	Megaptera novaeangliae (Borowski, 1781) 	species
1210501210	http://www.fao.org/fishery/species/2088/en	Sardinella aurita (Valenciennes, 1847) 	species
1703906001	http://www.fao.org/fishery/species/2373/en	Dentex gibbosus (Rafinesque, 1810) 	species
1070200202	http://www.fao.org/fishery/species/13943/en	Orectolobus maculatus (Bonnaterre, 1788) 	species
1702317901	http://www.fao.org/fishery/species/3123/en	Megalaspis cordyla (Linnaeus, 1758) 	species
4060300502	http://www.fao.org/fishery/species/2730/en	Phoca vitulina (Linnaeus, 1758) 	species
4070100201	http://www.fao.org/fishery/species/18219/en	Lutra felina (Molina, 1782) 	species
4060300102	http://www.fao.org/fishery/species/18224/en	Monachus tropicalis (Gray, 1850) 	species
1620100101	http://www.fao.org/fishery/species/2250/en	Zeus faber (Linnaeus, 1758) 	species
1070500401	http://www.fao.org/fishery/species/2801/en	Rhincodon typus (Smith, 1828) 	species
4220500204	http://www.fao.org/fishery/species/18203/en	Australophocaena dioptrica (Lahille, 1912) 	species
1703919101	http://www.fao.org/fishery/species/3189/en	Pagrus caeruleostictus (Valenciennes, 1830) 	species
3210505901	http://www.fao.org/fishery/species/3568/en	Nototodarus sloani (Gray, 1849) 	species
1210502901	http://www.fao.org/fishery/species/2900/en	Dussumieria acuta (Valenciennes, 1847) 	species
3161105503	http://www.fao.org/fishery/species/2703/en	Protothaca thaca (Molina, 1782) 	species
4220100102	http://www.fao.org/fishery/species/18233/en	Platanista minor (Owen, 1853) 	species
1703626303	http://www.fao.org/fishery/species/3147/en	Brachydeuterus auritus (Valenciennes, 1831) 	species
3160700811	http://www.fao.org/fishery/species/2673/en	Crassostrea iredalei (Faustino, 1932) 	species
1703906002	http://www.fao.org/fishery/species/3181/en	Dentex macrophthalmus (Bloch, 1791) 	species
4220900101	http://www.fao.org/fishery/species/18216/en	Lipotes vexillifer (Miller, 1918) 	species
2280100108	http://www.fao.org/fishery/species/3403/en	Penaeus schmitti (Burkenroad, 1936) 	species
4220401601	http://www.fao.org/fishery/species/18241/en	Steno bredanensis (Lesson, 1828) 	species
4060100101	http://www.fao.org/fishery/species/3576/en	Eumetopias jubatus (Schreber, 1776) 	species
1702807101	http://www.fao.org/fishery/species/3130/en	Coryphaena hippurus (Linnaeus, 1758) 	species
1090300403	http://www.fao.org/fishery/species/15415/en	Squatina africana (Regan, 1908) 	species
1050200301	http://www.fao.org/fishery/species/12637/en	Heptranchias perlo (Bonnaterre, 1788) 	species
1210503405	http://www.fao.org/fishery/species/2097/en	Hilsa kelee (Cuvier, 1829) 	species
1750102612	http://www.fao.org/fishery/species/2498/en	Thunnus obesus (Lowe, 1839) 	species
1430200204	http://www.fao.org/fishery/species/2988/en	Anguilla japonica (Temminck &amp; Schlegel, 1847) 	species
1090200304	http://www.fao.org/fishery/species/14567/en	Pristiophorus schroederi (Springer &amp; Bullis, 1960) 	species
1703707003	http://www.fao.org/fishery/species/3155/en	Umbrina canosai (Berg, 1895) 	species
2311100401	http://www.fao.org/fishery/species/2629/en	Portunus pelagicus (Linnaeus, 1758) 	species
1210507801	http://www.fao.org/fishery/species/2913/en	Strangomera bentincki (Norman, 1936) 	species
1210600208	http://www.fao.org/fishery/species/2917/en	Engraulis ringens (Jenyns, 1842) 	species
1703703802	http://www.fao.org/fishery/species/2351/en	Micropogonias furnieri (Desmarest, 1823) 	species
1040100105	http://www.fao.org/fishery/species/12659/en	Heterodontus portusjacksoni (Meyer, 1793) 	species
1701400201	http://www.fao.org/fishery/species/2298/en	Perca fluviatilis (Linnaeus, 1758) 	species
1702309901	http://www.fao.org/fishery/species/3127/en	Parastromateus niger (Bloch, 1795) 	species
1090300407	http://www.fao.org/fishery/species/15419/en	Squatina dumeril (Lesueur, 1818) 	species
4060300501	http://www.fao.org/fishery/species/3581/en	Phoca groenlandica (Erxleben, 1777) 	species
4220400301	http://www.fao.org/fishery/species/18191/en	Pseudorca crassidens (Owen, 1846) 	species
1702300415	http://www.fao.org/fishery/species/2313/en	Trachurus declivis (Jenyns, 1841) 	species
1750102301	http://www.fao.org/fishery/species/2491/en	Auxis thazard (Lacepède, 1800) 	species
1705905102	http://www.fao.org/fishery/species/3217/en	Oreochromis niloticus (Linnaeus, 1758) 	species
2280100133	http://www.fao.org/fishery/species/2591/en	Penaeus subtilis (Perez Farfante, 1967) 	species
1750100205	http://www.fao.org/fishery/species/2473/en	Scomber scombrus (Linnaeus, 1758) 	species
1230400201	http://www.fao.org/fishery/species/2126/en	Mallotus villosus (Müller, 1776) 	species
3161202001	http://www.fao.org/fishery/species/3538/en	Spisula solidissima (Dillwyn, 1817) 	species
1040100101	http://www.fao.org/fishery/species/12655/en	Heterodontus francisci (Girard, 1855) 	species
1170100105	http://www.fao.org/fishery/species/2071/en	Acipenser stellatus (Pallas, 1771) 	species
1170100113	http://www.fao.org/fishery/species/10187/en	Acipenser schrenckii (Brandt, 1869) 	species
1210502403	http://www.fao.org/fishery/species/2094/en	Brevoortia tyrannus (Latrobe, 1802) 	species
4220403202	http://www.fao.org/fishery/species/3595/en	Stenella longirostris (Gray, 1828) 	species
2311114001	http://www.fao.org/fishery/species/2637/en	Scylla serrata (null, 2001) 	species
3210501001	http://www.fao.org/fishery/species/2720/en	Illex illecebrosus (LeSueur, 1821) 	species
4220400402	http://www.fao.org/fishery/species/3591/en	Globicephala melas (Traill, 1809) 	species
1470200701	http://www.fao.org/fishery/species/3001/en	Cololabis saira (Brevoort, 1856) 	species
4220403101	http://www.fao.org/fishery/species/18208/en	Lagenodelphis hosei (Fraser, 1956) 	species
1070600201	http://www.fao.org/fishery/species/12672/en	Heteroscyllium colcloughi (Ogilby, 1908) 	species
1750102603	http://www.fao.org/fishery/species/2495/en	Thunnus tonggol (Bleeker, 1851) 	species
1170100116	http://www.fao.org/fishery/species/10181/en	Acipenser mikadoi (Hilgendorf, 1892) 	species
3161000105	http://www.fao.org/fishery/species/2688/en	Mytilus edulis (Linnaeus, 1758) 	species
4060100608	http://www.fao.org/fishery/species/18202/en	Arctocephalus tropicalis (Gray, 1872) 	species
1750102605	http://www.fao.org/fishery/species/2496/en	Thunnus alalunga (Bonnaterre, 1788) 	species
4220201902	http://www.fao.org/fishery/species/2735/en	Berardius bairdii (Stejneger, 1883) 	species
1411803003	http://www.fao.org/fishery/species/2982/en	Clarias gariepinus (Burchell, 1822) 	species
3210900507	http://www.fao.org/fishery/species/3571/en	Octopus vulgaris (Lamarck, 1798) 	species
1750601201	http://www.fao.org/fishery/species/2469/en	Aphanopus carbo (Lowe, 1839) 	species
1480501701	http://www.fao.org/fishery/species/2243/en	Macruronus magellanicus (Lönnberg, 1907) 	species
3210400105	http://www.fao.org/fishery/species/2714/en	Loligo pealei (LeSueur, 1821) 	species
2280100131	http://www.fao.org/fishery/species/3413/en	Penaeus notialis (Pérez-Farfante, 1967) 	species
4220200201	http://www.fao.org/fishery/species/18176/en	Tasmacetus shepherdi (Oliver, 1937) 	species
1070400204	http://www.fao.org/fishery/species/12620/en	Hemiscyllium strahani (Whitley, 1967) 	species
3160700803	http://www.fao.org/fishery/species/2669/en	Crassostrea virginica (Gmelin, 1791) 	species
1230301601	http://www.fao.org/fishery/species/2124/en	Plecoglossus altivelis (Temminck &amp; Schlegel, 1846) 	species
1750102601	http://www.fao.org/fishery/species/3296/en	Thunnus thynnus (Linnaeus, 1758) 	species
1950100103	http://www.fao.org/fishery/species/3380/en	Lophius americanus (Valenciennes, 1837) 	species
1170100601	http://www.fao.org/fishery/species/14695/en	Pseudoscaphirhynchus hermanni (Kessler, 1877) 	species
4220402701	http://www.fao.org/fishery/species/18194/en	Cephalorhynchus commersonii (Lacepède, 1804) 	species
1709201502	http://www.fao.org/fishery/species/2439/en	Dissostichus eleginoides (Smitt, 1898) 	species
1311606801	http://www.fao.org/fishery/species/2984/en	Saurida tumbil (Bloch, 1795) 	species
1761001302	http://www.fao.org/fishery/species/3321/en	Trichogaster pectoralis (Regan, 1910) 	species
1210506401	http://www.fao.org/fishery/species/2910/en	Sardina pilchardus (Walbaum, 1792) 	species
4060300301	http://www.fao.org/fishery/species/18227/en	Ommatophoca rossii (Gray, 1844) 	species
4230200103	http://www.fao.org/fishery/species/3600/en	Balaenoptera borealis (Lesson, 1828) 	species
1170100401	http://www.fao.org/fishery/species/15098/en	Scaphirhynchus platorynchus (Rafinesque, 1820) 	species
1210501217	http://www.fao.org/fishery/species/2089/en	Sardinella maderensis (Lowe, 1839) 	species
3161003202	http://www.fao.org/fishery/species/2691/en	Perna viridis (Linnaeus, 1758) 	species
1830204802	http://www.fao.org/fishery/species/2550/en	Platichthys flesus (Linnaeus, 1758) 	species
4220601401	http://www.fao.org/fishery/species/2741/en	Delphinapterus leucas (Pallas, 1776) 	species
4220200306	http://www.fao.org/fishery/species/18182/en	Mesoplodon peruvianus ("R, ) 	species
1703202702	http://www.fao.org/fishery/species/3134/en	Lutjanus argentimaculatus (Forsskål, 1775) 	species
1210504201	http://www.fao.org/fishery/species/2906/en	Opisthonema libertate (Günther, 1867) 	species
4060300503	http://www.fao.org/fishery/species/3582/en	Phoca hispida (Schreber, 1775) 	species
1070401501	http://www.fao.org/fishery/species/11340/en	Chiloscyllium arabicum (Gubanov, 1980) 	species
1080201016	http://www.fao.org/fishery/species/2811/en	Carcharhinus obscurus (LeSueur, 1818) 	species
4220401201	http://www.fao.org/fishery/species/2738/en	Grampus griseus (Cuvier, 1812) 	species
4230300102	http://www.fao.org/fishery/species/18167/en	Eubalaena australis (Desmoilins, 1822) 	species
2281202307	http://www.fao.org/fishery/species/2608/en	Macrobrachium rosenbergii (De Man, 1879) 	species
1210501305	http://www.fao.org/fishery/species/2895/en	Sardinops ocellatus (Pappe, 1854) 	species
1480500419	http://www.fao.org/fishery/species/3029/en	Merluccius capensis (Castelnau, 1861) 	species
4060301501	http://www.fao.org/fishery/species/2734/en	Lobodon carcinophagus (Hombron &amp; Jacquinot, 1842) 	species
4230300201	http://www.fao.org/fishery/species/18168/en	Balaena mysticetus (Linnaeus, 1758) 	species
4140200301	http://www.fao.org/fishery/species/18242/en	Trichechus manatus (Linnaeus, 1758) 	species
2294200701	http://www.fao.org/fishery/species/3482/en	Homarus americanus (H. Milne Edwards, 1837) 	species
1060100301	http://www.fao.org/fishery/species/2005/en	Cetorhinus maximus (Gunnerus, 1765) 	species
1480400212	http://www.fao.org/fishery/species/2219/en	Gadus ogac (Richardson, 1836) 	species
1070401504	http://www.fao.org/fishery/species/11343/en	Chiloscyllium indicum (Gmelin, 1789) 	species
1090300412	http://www.fao.org/fishery/species/15424/en	Squatina tergocellata (McCulloch, 1914) 	species
1070700202	http://www.fao.org/fishery/species/14160/en	Parascyllium ferrugineum (McCulloch, 1911) 	species
1210503104	http://www.fao.org/fishery/species/2096/en	Etrumeus whiteheadi (Wongratana, 1983) 	species
7871600104	http://www.fao.org/fishery/species/2788/en	Chondrus crispus (Stackhouse, 1797) 	species
1480400101	http://www.fao.org/fishery/species/2217/en	Brosme brosme (Ascanius, 1772) 	species
4220900201	http://www.fao.org/fishery/species/18234/en	Pontoporia blainvillei (Gervais &amp; d'Orbigny, 1844) 	species
1060200601	http://www.fao.org/fishery/species/13862/en	Odontaspis ferox (Risso, 1810) 	species
2280100129	http://www.fao.org/fishery/species/3412/en	Penaeus occidentalis (Streets, 1871) 	species
4220700102	http://www.fao.org/fishery/species/18172/en	Kogia simus (Owen, 1866) 	species
4060100201	http://www.fao.org/fishery/species/3577/en	Callorhinus ursinus (Linnaeus, 1758) 	species
4220200304	http://www.fao.org/fishery/species/18180/en	Mesoplodon hectori (Gray, 1871) 	species
4220500203	http://www.fao.org/fishery/species/18230/en	Phocoena sinus (Norris &amp; McFarland, 1958) 	species
1070401506	http://www.fao.org/fishery/species/11345/en	Chiloscyllium punctatum (Müller &amp; Henle, 1838) 	species
1780100109	http://www.fao.org/fishery/species/3326/en	Sebastes alutus (Gilbert, 1890) 	species
1080300506	http://www.fao.org/fishery/species/2028/en	Sphyrna lewini (Griffith &amp; Smith, 1834) 	species
1480600103	http://www.fao.org/fishery/species/3034/en	Macrourus berglax (Lacepède, 1801) 	species
4220800101	http://www.fao.org/fishery/species/18207/en	Inia geoffrensis (de Blainville, 1817) 	species
1750102610	http://www.fao.org/fishery/species/2497/en	Thunnus albacares (Bonnaterre, 1788) 	species
1230100903	http://www.fao.org/fishery/species/2931/en	Oncorhynchus keta (Walbaum, 1792) 	species
1090200301	http://www.fao.org/fishery/species/14564/en	Pristiophorus cirratus (Latham, 1794) 	species
1090100201	http://www.fao.org/fishery/species/2033/en	Somniosus microcephalus (Bloch &amp; Schneider, 1801) 	species
1090100803	http://www.fao.org/fishery/species/2036/en	Centrophorus squamosus (Bonnaterre, 1788) 	species
1650100102	http://www.fao.org/fishery/species/3050/en	Mugil cephalus (Linnaeus, 1758) 	species
4060100401	http://www.fao.org/fishery/species/18225/en	Neophoca cinerea (Péron, 1816) 	species
1950100106	http://www.fao.org/fishery/species/2572/en	Lophius vomerinus (Valenciennes, 1837) 	species
4230200102	http://www.fao.org/fishery/species/3599/en	Balaenoptera edeni (Anderson, 1878) 	species
1760802001	http://www.fao.org/fishery/species/3320/en	Psenopsis anomala (Temminck &amp; Schlegel, 1844) 	species
1703730304	http://www.fao.org/fishery/species/3163/en	Larimichthys croceus (Richardson, 1846) 	species
1210601503	http://www.fao.org/fishery/species/2920/en	Cetengraulis mysticetus (Günther, 1867) 	species
2294200602	http://www.fao.org/fishery/species/2647/en	Nephrops norvegicus (Linnaeus, 1758) 	species
4220402704	http://www.fao.org/fishery/species/18195/en	Cephalorhynchus eutropia (Gray, 1846) 	species
1761100601	http://www.fao.org/fishery/species/3322/en	Helostoma temminckii (Cuvier, 1829) 	species
1090101403	http://www.fao.org/fishery/species/11820/en	Deania profundorum (Smith &amp; Radcliffe, 1912) 	species
1070400202	http://www.fao.org/fishery/species/12618/en	Hemiscyllium hallstromi (Whitley, 1967) 	species
2280400501	http://www.fao.org/fishery/species/2605/en	Heterocarpus reedi (Bahamonde, 1955) 	species
4220400601	http://www.fao.org/fishery/species/2737/en	Delphinus delphis (Linnaeus, 1758) 	species
1070700204	http://www.fao.org/fishery/species/14161/en	Parascyllium variolatum (Duméril, 1853) 	species
1070200101	http://www.fao.org/fishery/species/12162/en	Eucrossorhinus dasypogon (Bleeker, 1867) 	species
4220200305	http://www.fao.org/fishery/species/18181/en	Mesoplodon carlhubbsi (Moore, 1963) 	species
4220402803	http://www.fao.org/fishery/species/18210/en	Lagenorhynchus albirostris (Gray, 1846) 	species
4060300201	http://www.fao.org/fishery/species/18220/en	Mirounga angustirostris (Gill, 1866) 	species
4220201901	http://www.fao.org/fishery/species/18173/en	Berardius arnuxii (Duvernoy, 1851) 	species
4220200101	http://www.fao.org/fishery/species/18174/en	Ziphius cavirostris (Cuvier, 1823) 	species
3161000112	http://www.fao.org/fishery/species/3529/en	Mytilus galloprovincialis (Lamarck, 1819) 	species
1170100602	http://www.fao.org/fishery/species/14696/en	Pseudoscaphirhynchus kaufmanni (Kessler, 1874) 	species
4220403201	http://www.fao.org/fishery/species/18238/en	Stenella attenuata (Gray, 1846) 	species
1070200301	http://www.fao.org/fishery/species/15513/en	Sutorectus tentaculatus (Peters, 1864) 	species
4060300401	http://www.fao.org/fishery/species/18193/en	Hydrurga leptonyx (Blainville, 1820) 	species
1780100101	http://www.fao.org/fishery/species/3324/en	Sebastes marinus (Linnaeus, 1758) 	species
1750102406	http://www.fao.org/fishery/species/3294/en	Euthynnus affinis (Cantor, 1849) 	species
1090300401	http://www.fao.org/fishery/species/2046/en	Squatina squatina (Linnaeus, 1758) 	species
1210506001	http://www.fao.org/fishery/species/2908/en	Konosirus punctatus (Ternminck &amp; Schlegel, 1846) 	species
4220400503	http://www.fao.org/fishery/species/18192/en	Feresa attenuata (Gray, 1875) 	species
4220700101	http://www.fao.org/fishery/species/18171/en	Kogia breviceps (de Blainville, 1838) 	species
2311101202	http://www.fao.org/fishery/species/2632/en	Callinectes sapidus (Rathbun, 1896) 	species
3210400102	http://www.fao.org/fishery/species/2713/en	Loligo gahi (Orbigny, 1835) 	species
1480600401	http://www.fao.org/fishery/species/3035/en	Coryphaenoides rupestris (Gunnerus, 1765) 	species
2280100122	http://www.fao.org/fishery/species/3409/en	Penaeus setiferus (Linnaeus, 1767) 	species
1702300405	http://www.fao.org/fishery/species/2309/en	Trachurus murphyi (Nichols, 1920) 	species
1090101402	http://www.fao.org/fishery/species/11819/en	Deania histricosa (Garman, 1906) 	species
1703906012	http://www.fao.org/fishery/species/3184/en	Dentex maroccanus (Valenciennes, 1830) 	species
1210502404	http://www.fao.org/fishery/species/2899/en	Brevoortia patronus (Goode, 1878) 	species
3160904501	http://www.fao.org/fishery/species/3534/en	Arctica islandica (Linnaeus, 1767) 	species
3161102001	http://www.fao.org/fishery/species/3542/en	Ruditapes decussatus (Linnaeus, 1758) 	species
7710400301	http://www.fao.org/fishery/species/2777/en	Undaria pinnatifida ((Harvey) Suringar, 1873) 	species
1090100702	http://www.fao.org/fishery/species/15409/en	Squalus cubensis (Howell Rivero, 1936) 	species
1480401901	http://www.fao.org/fishery/species/2233/en	Boreogadus saida (Lepechin, 1774) 	species
4220402804	http://www.fao.org/fishery/species/18209/en	Lagenorhynchus acutus (Gray, 1828) 	species
1830804601	http://www.fao.org/fishery/species/3350/en	Paralichthys olivaceus (Temminck &amp; Schlegel, 1846) 	species
3162102502	http://www.fao.org/fishery/species/3555/en	Corbicula japonica (Prime, 1864) 	species
1400200102	http://www.fao.org/fishery/species/2153/en	Abramis brama (Linnaeus, 1758) 	species
1480403301	http://www.fao.org/fishery/species/3021/en	Micromesistius poutassou (Risso, 1826) 	species
1211200112	http://www.fao.org/fishery/species/2112/en	Ilisha africana (Bloch, 1795) 	species
1070300902	http://www.fao.org/fishery/species/12339/en	Ginglymostoma brevicaudatum (Günther, 1867) 	species
1431300105	http://www.fao.org/fishery/species/2996/en	Conger myriaster (Brevoort, 1856) 	species
1703926101	http://www.fao.org/fishery/species/2385/en	Boops boops (Linnaeus, 1758) 	species
