Zenodo_id	Resource_id	Resource_name	Resource_URL	OpenData_URL
13316045	archive	Timor Sea Species List	https://editors.eol.org/uploaded_resources/a0c/83a/archive.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/a0c83ad0-c547-4149-adad-65f9dc85baa4
13316047	arafurasea	Arafura Sea Species List	https://editors.eol.org/uploaded_resources/28e/2ed/arafurasea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/28e2ed41-9571-4c18-9479-bad8d50b20bf
13316049	bandasea	Banda Sea Species List	https://editors.eol.org/uploaded_resources/8e1/513/bandasea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/8e15133f-873d-428d-a4df-dce0081cef7b
13316051	gulfofboni	Gulf of Boni Species List	https://editors.eol.org/uploaded_resources/a69/7af/gulfofboni.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/a697afcd-9d3c-42a6-9ea3-6e246ffeee13
13316053	ceramsea	Ceram Sea Species List	https://editors.eol.org/uploaded_resources/023/983/ceramsea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/0239835c-6bc6-4ed6-abac-98320344e341
13316055	halmaherasea	Halmahera Sea Species List	https://editors.eol.org/uploaded_resources/973/1be/halmaherasea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/9731be9e-8add-4475-8a5c-d6106693c965
13316057	molukkasea	Molukka Sea Species List	https://editors.eol.org/uploaded_resources/3d3/c5a/molukkasea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/3d3c5a12-a949-4924-95c0-821dbdd35fd1
13316059	gulfoftomini	Gulf of Tomini Species List	https://editors.eol.org/uploaded_resources/aa6/bde/gulfoftomini.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/aa6bdef9-f660-4bca-b2d2-043526d4355d
13316061	sulusea	Sulu Sea Species List	https://editors.eol.org/uploaded_resources/3a2/175/sulusea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/3a217509-df63-419e-ae13-60f31e849e0e
13316063	celebessea	Celebes Sea Species List	https://editors.eol.org/uploaded_resources/a14/261/celebessea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/a1426133-e804-4301-b304-881024e53f0d
13316065	bismarcksea	Bismarck Sea Species List	https://editors.eol.org/uploaded_resources/969/060/bismarcksea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/9690606e-780b-4722-8e9b-016469df1c10
13316069	solomonsea	Solomon Sea Species List	https://editors.eol.org/uploaded_resources/4de/ba5/solomonsea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/4deba5dd-5671-4486-940e-04ad88b59d0a
13316071	coralsea	Coral Sea Species List	https://editors.eol.org/uploaded_resources/78b/5d9/coralsea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/78b5d935-e99d-49d6-a4a1-cec28d4a9cb3
13316073	tasmansea	Tasman Sea Species List	https://editors.eol.org/uploaded_resources/36b/d9d/tasmansea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/36bd9d50-f859-4f9f-9b3b-8fb5c8be8a46
13316075	bassstrait	Bass Strait Species List	https://editors.eol.org/uploaded_resources/659/a64/bassstrait.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/659a6499-9a20-473d-b4dd-fcdfb044b1eb
13316077	northwesternpassages	Northwestern Passages Species List	https://editors.eol.org/uploaded_resources/10d/db9/northwesternpassages.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/10ddb9e2-546b-4114-b044-f393217d7a90
13316081	bayofbiscay	Bay of Biscay Species List	https://editors.eol.org/uploaded_resources/42d/5dc/bayofbiscay.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/42d5dc3b-e0b4-4ee1-975e-16fadeafaebe
13316091	gulfofriga	Gulf of Riga Species List	https://editors.eol.org/uploaded_resources/adc/927/gulfofriga.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/adc92785-a64c-4d3a-bf78-a3b14d532e64
13316099	archive	Aegean Sea Species List	https://editors.eol.org/uploaded_resources/0ae/d6d/archive.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/0aed6db2-450d-47e6-ad26-710ed0ef9793
13316101	gulfofguinea	Gulf of Guinea Species List	https://editors.eol.org/uploaded_resources/8b9/83a/gulfofguinea.zip	https://opendata.eol.org/dataset/c99917cf-7790-4608-a7c2-5532fb47da32/resource/8b983a17-9f1d-4283-bb62-781168458ddf
13316103	sal-2013	Sal et al, 2013	https://editors.eol.org/uploaded_resources/702/39a/sal-2013.xlsx	https://opendata.eol.org/dataset/ec692835-6ace-496e-9b70-e82e24d9b827/resource/70239a14-eaf7-410a-ac1e-fb9b28ffcb49
13316105	archive	Sal et al	https://editors.eol.org/uploaded_resources/cdb/646/archive.zip	https://opendata.eol.org/dataset/ec692835-6ace-496e-9b70-e82e24d9b827/resource/cdb646cc-6ff8-436e-a08d-57d1e822dd54
13316107	undiscovereddiversity	Appeltans et al, 2012	https://editors.eol.org/uploaded_resources/6cd/8a1/undiscovereddiversity.xlsx	https://opendata.eol.org/dataset/b5b2b058-8b2c-4a2d-98f9-f4f5bba77ae5/resource/6cd8a1cf-eabf-482a-bc86-cf8effea99f2
13316109	archive	Appeltans et al	https://editors.eol.org/uploaded_resources/d9a/dfd/archive.zip	https://opendata.eol.org/dataset/b5b2b058-8b2c-4a2d-98f9-f4f5bba77ae5/resource/d9adfd62-01d7-41e1-a125-34130ce33cf4
13316111	SB	Subterranean Biology	https://subtbiol.pensoft.net/lib/eol_exports/SB.xml	https://opendata.eol.org/dataset/ff9dde5c-03ad-4112-8df1-7d006bc66a32/resource/ece66063-533e-4f5d-b3d4-638633567656
13316117	832_ENV	Subterranean Biology (832)	http://editors.eol.org/eol_php_code/applications/content_server/resources/832_ENV.tar.gz	https://opendata.eol.org/dataset/ff9dde5c-03ad-4112-8df1-7d006bc66a32/resource/de346941-ccd6-4d3a-b70c-6ca5438ae4fd
13316119	archive	Subterranean Biology- old	https://editors.eol.org/uploaded_resources/bff/1e6/archive.zip	https://opendata.eol.org/dataset/ff9dde5c-03ad-4112-8df1-7d006bc66a32/resource/bff1e6b4-6305-4797-bf1f-184bd1aee5a8
13316121	EOL_555_final	Subterranean Biology (archived)	https://editors.eol.org/eol_php_code/applications/content_server/resources/EOL_555_final.tar.gz	https://opendata.eol.org/dataset/ff9dde5c-03ad-4112-8df1-7d006bc66a32/resource/87905fb2-eed4-493d-9d69-d5d261554ab6
13316123	ZK	Zookeys	https://zookeys.pensoft.net/lib/eol_exports/ZK.xml	https://opendata.eol.org/dataset/e09787e8-1428-401a-a10d-c28872f2dc93/resource/8b5f8f47-f092-4156-a0cd-6d0ef0a24b0d
13316125	829_ENV	Zookeys (829)	http://editors.eol.org/eol_php_code/applications/content_server/resources/829_ENV.tar.gz	https://opendata.eol.org/dataset/e09787e8-1428-401a-a10d-c28872f2dc93/resource/50f3cd56-ca0e-47b3-9818-1169f1e62b05
13316127	20	ZooKeys (20) XML	https://editors.eol.org/uploaded_resources/f2c/6d8/20.xml.zip	https://opendata.eol.org/dataset/e09787e8-1428-401a-a10d-c28872f2dc93/resource/f2c6d809-abd9-4b98-9b00-39546dcb4eac
13316129	20_ENV_final	ZooKeys (20) DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/20_ENV_final.tar.gz	https://opendata.eol.org/dataset/e09787e8-1428-401a-a10d-c28872f2dc93/resource/0d307a21-f24e-4173-ae80-5f9ba01c5471
13316131	MC	Mycokeys	https://mycokeys.pensoft.net/lib/eol_exports/MC.xml	https://opendata.eol.org/dataset/92325446-5470-492f-b295-bf7905d676de/resource/87499717-4181-45b0-bce1-f37ee2c9b47c
13316135	830_ENV	Mycokeys (830)	http://editors.eol.org/eol_php_code/applications/content_server/resources/830_ENV.tar.gz	https://opendata.eol.org/dataset/92325446-5470-492f-b295-bf7905d676de/resource/b2bdda04-ff87-4f44-b1b9-e648be7a0292
13316137	492	Mycokeys- old	https://editors.eol.org/uploaded_resources/986/766/492.xml	https://opendata.eol.org/dataset/92325446-5470-492f-b295-bf7905d676de/resource/98676650-8a79-4e14-a41d-c9462921e76f
13316139	archive	Mycokeys (archived)	https://editors.eol.org/uploaded_resources/494/016/archive.zip	https://opendata.eol.org/dataset/92325446-5470-492f-b295-bf7905d676de/resource/49401642-8e0b-42e9-95c1-946573b68b67
13316141	PK	Phytokeys	https://phytokeys.pensoft.net/lib/eol_exports/PK.xml	https://opendata.eol.org/dataset/aefc7b6b-d569-4625-9659-be2dae246c39/resource/33e0a5ca-e471-4977-8750-2b1963997251
13316143	826_ENV	Phytokeys (826)	http://editors.eol.org/eol_php_code/applications/content_server/resources/826_ENV.tar.gz	https://opendata.eol.org/dataset/aefc7b6b-d569-4625-9659-be2dae246c39/resource/1f51291a-4595-494b-b8cd-e2c845f04cd9
13316145	191	Phytokeys- old	https://editors.eol.org/uploaded_resources/19a/07b/191.xml	https://opendata.eol.org/dataset/aefc7b6b-d569-4625-9659-be2dae246c39/resource/19a07b53-1ad1-48e7-b5b9-105f34404928
13316151	EOL_191_final	Phytokeys (archived)	https://editors.eol.org/eol_php_code/applications/content_server/resources/EOL_191_final.tar.gz	https://opendata.eol.org/dataset/aefc7b6b-d569-4625-9659-be2dae246c39/resource/22642124-912b-438d-9e30-0df0b1392688
13316153	JHR	Journal of Hymenoptera Research	http://jhr.pensoft.net/lib/eol_exports/JHR.xml	https://opendata.eol.org/dataset/a5209d65-05fc-4290-940d-90f6fb18e3ae/resource/726a21bd-0a4e-4303-8e0b-e5d9d8e756d4
13316155	831_ENV	Journal of Hymenoptera Research (831)	http://editors.eol.org/eol_php_code/applications/content_server/resources/831_ENV.tar.gz	https://opendata.eol.org/dataset/a5209d65-05fc-4290-940d-90f6fb18e3ae/resource/09ba3d64-b456-4772-8ffc-b4839e1a4daa
13316157	552	Journal of Hymenoptera Research- old	https://editors.eol.org/uploaded_resources/369/8fb/552.xml	https://opendata.eol.org/dataset/a5209d65-05fc-4290-940d-90f6fb18e3ae/resource/3698fbb1-532d-455b-ab58-f985c5dcb3b8
13316159	archive	Journal of Hymenoptera Research (archived)	https://editors.eol.org/uploaded_resources/062/ddb/archive.zip	https://opendata.eol.org/dataset/a5209d65-05fc-4290-940d-90f6fb18e3ae/resource/062ddb68-d2ee-47dd-bb35-3659e842b767
13316167	archive	archive from EOL v2	https://editors.eol.org/uploaded_resources/d58/b67/archive.zip	https://opendata.eol.org/dataset/a443b897-cd05-4020-9b7f-44eda543aedf/resource/d58b6782-0445-4d20-94be-95b33a01077f
13316175	EOL	updated source files from partner 	http://download.jensenlab.org/EOL/	https://opendata.eol.org/dataset/a443b897-cd05-4020-9b7f-44eda543aedf/resource/82130af1-ae96-40f7-8b00-5559a22a6fc6
13316177	708_cleaned_MoF_habitat	Environments-EOL	https://editors.eol.org/eol_php_code/applications/content_server/resources/708_cleaned_MoF_habitat.tar.gz	https://opendata.eol.org/dataset/a443b897-cd05-4020-9b7f-44eda543aedf/resource/f5cfda47-d73f-4535-b729-79c8523a5300
13316179	708-2	final v2 version	https://editors.eol.org/uploaded_resources/f62/d79/708-2.tar.gz	https://opendata.eol.org/dataset/a443b897-cd05-4020-9b7f-44eda543aedf/resource/f62d79dc-4c84-4da4-8e42-25250fe038f7
13316303	scleractinia-lifestye	Scleractinia lifestyle	https://editors.eol.org/uploaded_resources/205/f61/scleractinia-lifestye.xlsx	https://opendata.eol.org/dataset/3bf8effe-686f-4868-866c-d66ec32dd6c3/resource/205f6168-a24d-45e9-8d42-1a6bfb6f81a0
13316303	archive	Scleractinia lifestyle	https://editors.eol.org/uploaded_resources/7ec/eaa/archive.zip	https://opendata.eol.org/dataset/3bf8effe-686f-4868-866c-d66ec32dd6c3/resource/7eceaa02-17f0-47f7-b432-791a661db93b
13316305	crustacean-body-size	Crustacean Body Size	https://editors.eol.org/uploaded_resources/32c/e69/crustacean-body-size.xlsx	https://opendata.eol.org/dataset/048d1cfd-9edf-45da-b4f1-0561d39d57a3/resource/32ce693a-11c3-40f6-a2bc-6ae98132fbcc
13316307	archive	Crustacean body sizes	https://editors.eol.org/uploaded_resources/e7a/14f/archive.zip	https://opendata.eol.org/dataset/048d1cfd-9edf-45da-b4f1-0561d39d57a3/resource/e7a14fb6-fe82-4ba2-bcfe-2306a2bad6a7
13316309	archive	Benedetti et al, 2015	https://editors.eol.org/uploaded_resources/04f/098/archive.zip	https://opendata.eol.org/dataset/8785ca74-1d57-40f1-943a-d1c81555120b/resource/04f09881-2217-4c76-b4b1-70dc3c84a01f
13316319	fairbairn-2013	Fairbairn, 2013	https://editors.eol.org/uploaded_resources/f6c/4e1/fairbairn-2013.xlsx	https://opendata.eol.org/dataset/59298ff5-4c51-461a-8849-9608ff5c02bc/resource/f6c4e1dd-05cb-497b-8fa9-77b79334dbec
13316319	archive	Fairbairn, 2013	https://editors.eol.org/uploaded_resources/99f/597/archive.zip	https://opendata.eol.org/dataset/59298ff5-4c51-461a-8849-9608ff5c02bc/resource/99f597c4-5998-4594-b114-2dacea912774
13316325	copy-of-new-full-habit-sheet	Habit (old version, obsolete)	https://editors.eol.org/uploaded_resources/c89/bb5/copy-of-new-full-habit-sheet.xlsx	https://opendata.eol.org/dataset/f86b9ed4-770c-4d15-af55-46cfd86a3f39/resource/c89bb549-12de-437d-821e-fe92c2829854
13316327	nmnhplantgrowthformdata	NMNH Plant Growth Form Data	https://editors.eol.org/uploaded_resources/8f2/44e/nmnhplantgrowthformdata.xlsx	https://opendata.eol.org/dataset/f86b9ed4-770c-4d15-af55-46cfd86a3f39/resource/8f244e41-2ed8-48dd-9dd0-8e1338d4d77b
13316329	plantgrowthform	Plant Growth Form Data from NMNH Botany specimens	https://editors.eol.org/uploaded_resources/7a6/fb0/plantgrowthform.tar.gz	https://opendata.eol.org/dataset/f86b9ed4-770c-4d15-af55-46cfd86a3f39/resource/7a6fb0ff-5f99-47ee-8177-78c69a6b9c59
13316331	archive	AnAge	https://editors.eol.org/uploaded_resources/2af/10f/archive.zip	https://opendata.eol.org/dataset/cf4c5598-3a7c-464d-be87-d72bc98b066e/resource/2af10fa0-db2a-4908-bc85-505f691419dd
13316333	40	AnAge text (XML resource)	https://editors.eol.org/uploaded_resources/b9b/dc2/40.xml.gz	https://opendata.eol.org/dataset/cf4c5598-3a7c-464d-be87-d72bc98b066e/resource/b9bdc248-d2db-427a-af38-90313b168f0e
13316337	40	AnAge text (40) DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/40.tar.gz	https://opendata.eol.org/dataset/cf4c5598-3a7c-464d-be87-d72bc98b066e/resource/fdf501d8-8aae-4722-b043-a6cf8beae01f
13316339	archive	xeno-canto America - archive	https://editors.eol.org/uploaded_resources/009/c78/archive.zip	https://opendata.eol.org/dataset/ea7e011d-8881-4769-9ffa-9b073bf21101/resource/009c7835-70d4-4921-af25-89f3385dca7f
13316341	xeno_canto	xeno canto America - DwCA latest	https://editors.eol.org/eol_php_code/applications/content_server/resources/xeno_canto.tar.gz	https://opendata.eol.org/dataset/ea7e011d-8881-4769-9ffa-9b073bf21101/resource/09844d24-5880-41aa-a031-b19f688185cb
13316343	archive	Matishov et al, 2000	https://editors.eol.org/uploaded_resources/baf/ba2/archive.zip	https://opendata.eol.org/dataset/0e59ee20-8467-4e5a-a0d8-6958c25de89f/resource/bafba2fd-fc2d-44f1-a9bc-2869232c8108
13316345	DwCArchive	Typhlocybinae	http://dmitriev.speciesfile.org/export/DwCArchive.zip	https://opendata.eol.org/dataset/e4a7239b-7297-4a75-9fe9-1f5cff5e20d7/resource/bf7bf392-ddfc-467a-8450-58c6cdd22612
13316347	archive	Cicadellinae	https://editors.eol.org/uploaded_resources/740/869/archive.zip	https://opendata.eol.org/dataset/e4a7239b-7297-4a75-9fe9-1f5cff5e20d7/resource/7408693e-094a-4335-a0c9-b114d7dc64d3
13316349	deltocephalinaemetarecoded	Deltocephalinae	https://editors.eol.org/uploaded_resources/5d6/f71/deltocephalinaemetarecoded.tar.gz	https://opendata.eol.org/dataset/e4a7239b-7297-4a75-9fe9-1f5cff5e20d7/resource/5d6f7139-0d1f-4d9f-adb0-15ec7a1ea16e
13316351	social-systems-of-mammalian-species-transfer	Mammalian Social Behaviour	https://editors.eol.org/uploaded_resources/747/9d3/social-systems-of-mammalian-species-transfer.xlsx	https://opendata.eol.org/dataset/4420d805-45e1-4e28-b7fd-2b563abbb3ea/resource/7479d3d0-e329-41ba-bf34-7e1177572ab8
13316353	archive	Kappeler et al, 2013	https://editors.eol.org/uploaded_resources/6a0/6e5/archive.zip	https://opendata.eol.org/dataset/4420d805-45e1-4e28-b7fd-2b563abbb3ea/resource/6a06e548-7f4e-4aad-ab88-1414f729b029
13316355	macroecological-mammalian-body-mass-copy	Body Size	https://editors.eol.org/uploaded_resources/727/3e8/macroecological-mammalian-body-mass-copy.xlsx	https://opendata.eol.org/dataset/f14533f7-793a-416d-952d-f73fb02413e8/resource/7273e829-7dd7-4b9e-a4ea-296a373f8bfa
13316357	archive	Smith et al, 2011	https://editors.eol.org/uploaded_resources/6f6/064/archive.zip	https://opendata.eol.org/dataset/f14533f7-793a-416d-952d-f73fb02413e8/resource/6f6064ae-0442-4a70-91f8-ecbf33df5635
13316359	archive	McClain Bivalve Sizes	https://editors.eol.org/uploaded_resources/9b1/a38/archive.zip	https://opendata.eol.org/dataset/fdaf4db7-bf60-464e-a65c-52c732221301/resource/9b1a38ed-91c6-4aef-a6cd-2a64aee8ec0f
13316363	archive	marine ecology lit v5	https://editors.eol.org/uploaded_resources/e56/f7e/archive.zip	https://opendata.eol.org/dataset/86081133-3db1-4ffc-8b1f-2bbba1d1f948/resource/e56f7eff-6b71-4f92-92e1-558a82d55df8
13316365	archive	Unnamed resource	https://editors.eol.org/uploaded_resources/b18/879/archive.zip	https://opendata.eol.org/dataset/0dc2d4f4-4db6-402f-89d4-bd1bd5fc5a58/resource/b1887998-1ea6-4f97-b3d7-e32c56348e9d
13316367	214	Vimeo DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/214.tar.gz	https://opendata.eol.org/dataset/0dc2d4f4-4db6-402f-89d4-bd1bd5fc5a58/resource/1aa5d461-65a7-45b9-a949-012da31b80ec
13317992	try_dbase_2024_final	TRY database summary	https://editors.eol.org/eol_php_code/applications/content_server/resources/try_dbase_2024_final.tar.gz	https://opendata.eol.org/dataset/29f76863-fed0-4c2a-af37-0bea79975569/resource/9a27989a-20fd-4fcf-8d90-2e62d8fbc306
13317998	archive	temp	https://editors.eol.org/uploaded_resources/ebf/758/archive.zip	https://opendata.eol.org/dataset/29f76863-fed0-4c2a-af37-0bea79975569/resource/ebf75825-c8a6-45be-9ccd-b678160eb3fd
13318000	TRY_temp2	temp2	https://editors.eol.org/eol_php_code/applications/content_server/resources/TRY_temp2.zip	https://opendata.eol.org/dataset/29f76863-fed0-4c2a-af37-0bea79975569/resource/c55b9051-4125-4c36-ab54-cb56477a8746
13318010	usda-plants-images	USDA PLANTS images cached copy (XML)	https://editors.eol.org/uploaded_resources/fcb/dd9/usda-plants-images.xml.zip	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/fcbdd9c9-f33f-4ec6-8c9f-218510e74d04
13318012	usda-plants-text	USDA PLANTS text cached copy (XML)	https://editors.eol.org/uploaded_resources/aca/53f/usda-plants-text.xml.zip	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/aca53f69-b18a-40b9-adbc-34ff282874ea
13318014	37	USDA PLANTS text (37) DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/37.tar.gz	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/a10fbde2-6dd1-4155-aabf-3628a1d71a84
13318016	108	USDA PLANTS text (108) DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/108.tar.gz	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/2c77900d-35ff-4dfb-85ba-a177278b329c
13318018	usda_plant_images	USDA PLANTS images DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/usda_plant_images.tar.gz	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/3398fe91-f3fd-462f-ad89-79cbe04b1961
13318020	usda_plant_traits	USDA PLANTS structured data DwCA	https://editors.eol.org/eol_php_code/applications/content_server/resources/usda_plant_traits.tar.gz	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/bcd928e3-4c55-4bc5-b16e-67ab938f3bbd
13318026	usda-plants	USDA PLANTS structured data (old)	https://editors.eol.org/uploaded_resources/88e/092/usda-plants.xlsx.zip	https://opendata.eol.org/dataset/42fd51a0-e31a-4b2a-9f18-6e4f08242d42/resource/88e09288-0578-43b9-a618-b6e08f70fa47
13318038	archive	EOL core metrics 2015	https://editors.eol.org/uploaded_resources/902/2c3/archive.zip	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/9022c304-d63e-4fcf-9a57-18310ece2519
13318040	723_family	Data Hubs data coverage - family level	https://editors.eol.org/eol_php_code/applications/content_server/resources/723_family.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/713e1aa9-c0d5-4a73-9cb9-bffc86f94a4d
13318042	iNat	iNaturalist data coverage	https://editors.eol.org/eol_php_code/applications/content_server/resources/iNat.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/10084c43-293a-4b42-b4b2-433eac3785ae
13318044	GBIF	GBIF data coverage	https://editors.eol.org/eol_php_code/applications/content_server/resources/GBIF.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/bcf6bcd0-5b40-4e9c-ac9d-66f4e21d16fb
13318052	723_genus	Data Hubs data coverage - genus level	https://editors.eol.org/eol_php_code/applications/content_server/resources/723_genus.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/85bd667b-e0f9-460a-8dde-51d7f3808663
13318058	BOLDS	BOLDS data coverage	https://editors.eol.org/eol_php_code/applications/content_server/resources/BOLDS.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/6b981edc-61d6-462b-8db6-af7931603018
13318060	GGBN	GGBN data coverage	https://editors.eol.org/eol_php_code/applications/content_server/resources/GGBN.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/9b8ce292-902a-4cbd-86ec-16568a2232ea
13318062	BHL	BHL data coverage	https://editors.eol.org/eol_php_code/applications/content_server/resources/BHL.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/cf920ae9-6f21-4efb-8c96-d48d6a47e0a2
13318064	NCBI	NCBI data coverage	https://editors.eol.org/eol_php_code/applications/content_server/resources/NCBI.tar.gz	https://opendata.eol.org/dataset/bda7cb53-9a30-42d9-90ed-535f065a651d/resource/82b03851-8248-45ae-ba9f-63f351ce4bb0
13318068	archive	GBIF elevation data	https://editors.eol.org/uploaded_resources/4bb/69e/archive.zip	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/4bb69e27-2d3e-408f-963f-26a64259858e
13318072	872	GBIF national node type records: Germany	https://editors.eol.org/eol_php_code/applications/content_server/resources/872.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/0bf6bbd7-4039-4658-97ab-60b2f86d3deb
13333044	873	GBIF nat'l node classification resource: Germany	https://editors.eol.org/eol_php_code/applications/content_server/resources/873.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/497559c5-863f-4845-bdc4-a7d3beb8e99e
13318077	886	GBIF national node type records: France	https://editors.eol.org/eol_php_code/applications/content_server/resources/886.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/531802b5-0859-4bc9-b459-23645279185a
13333065	887	GBIF nat'l node type records: Netherlands	https://editors.eol.org/eol_php_code/applications/content_server/resources/887.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/33c7116a-2d0b-4ee1-9af8-17a6b498e64f
13318079	892	GBIF national node type records: Brazil	https://editors.eol.org/eol_php_code/applications/content_server/resources/892.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/196922e1-6c4b-4739-99a1-3898a1969d1e
13318081	893	GBIF national node type records: Sweden	https://editors.eol.org/eol_php_code/applications/content_server/resources/893.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/a14ad852-e26b-401b-b363-4a56771da5ee
13318083	894	GBIF national node type records: UK	https://editors.eol.org/eol_php_code/applications/content_server/resources/894.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/afe5e5f5-b5d2-4a35-9f3f-5bfc9b786d5d
13318089	gbif_classification_final	GBIF classification	https://editors.eol.org/eol_php_code/applications/content_server/resources/gbif_classification_final.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/902bb44c-eb77-40db-8cd3-de2dc4195b45
13318095	gbif_classification_without_ancestry	GBIF classification (without ancestry columns)	https://editors.eol.org/eol_php_code/applications/content_server/resources/gbif_classification_without_ancestry.tar.gz	https://opendata.eol.org/dataset/2d92d8db-f675-40a3-8a57-e86d5b58a9f2/resource/44c1ead4-d38c-4f8b-a159-7ff9c5ff1ab9
13318097	region-strings-for-queries	region strings for queries.txt	https://editors.eol.org/uploaded_resources/1f3/dad/region-strings-for-queries.txt	https://opendata.eol.org/dataset/35d46a45-a330-4f09-810f-02d197a7d9fe/resource/1f3dad5e-3990-4e3c-a986-ef5e4062875d
13318101	959	AmphibiaWeb - Distribution	https://editors.eol.org/eol_php_code/applications/content_server/resources/959.tar.gz	https://opendata.eol.org/dataset/35d46a45-a330-4f09-810f-02d197a7d9fe/resource/c19e3ad7-17cf-4cff-a556-256ea67fab0b
13318103	21	AmphibiaWeb text	https://editors.eol.org/eol_php_code/applications/content_server/resources/21.tar.gz	https://opendata.eol.org/dataset/35d46a45-a330-4f09-810f-02d197a7d9fe/resource/639efbfb-3b79-49e7-894f-50df4fa25da8
13318105	21_final	AmphibiaWeb text w/traits based on Pafilis tagger	https://editors.eol.org/eol_php_code/applications/content_server/resources/21_final.tar.gz	https://opendata.eol.org/dataset/35d46a45-a330-4f09-810f-02d197a7d9fe/resource/5900d15c-cf6f-4764-9cf4-029ca3f61dc0
13318110	21_ENV	AmphibiaWeb text w/traits based on Pensoft Annotator	https://editors.eol.org/eol_php_code/applications/content_server/resources/21_ENV.tar.gz	https://opendata.eol.org/dataset/35d46a45-a330-4f09-810f-02d197a7d9fe/resource/ae09b072-158a-4163-abf5-f654d710bdbe
