Page ID	eol_pk	Value URI	Label
4442157	R101-PK14494695	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4442157	R253-PK17864815	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
328635	R101-PK14450044	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4441953	R168-PK15679358	http://www.geonames.org/2802361	PRM and REP
4441951	R168-PK15681685	http://www.geonames.org/2802361	REP
4441951	R406-PK11133682	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441980	R162-PK15642893	http://www.geonames.org/587116	PRM and REP
4441991	R161-PK15637127	http://www.geonames.org/2782113	REP
4441991	R168-PK15676776	http://www.geonames.org/2802361	REP
4441990	R401-PK16494194	http://www.geonames.org/719819	PRM and REP
4441989	R401-PK16493749	http://www.geonames.org/719819	REP
4441989	R296-PK18588043	http://www.geonames.org/798549	REP
4442006	R297-PK18613395	http://www.geonames.org/2017370	REP
4442006	R162-PK15642219	http://www.geonames.org/587116	REP
4442006	R342-PK19134146	http://www.geonames.org/690791	REP
4442006	R296-PK18588534	http://www.geonames.org/798549	REP
4441964	R406-PK11108798	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441964	R344-PK19322785	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4442008	R160-PK15494662	http://www.geonames.org/3865483	PRM and REP
24185920	R168-PK15677416	http://www.geonames.org/2802361	REP
24185920	R226-PK16711096	http://www.geonames.org/3175395	REP
24185920	R342-PK19133821	http://www.geonames.org/690791	REP
24185920	R296-PK18588744	http://www.geonames.org/798549	REP
4441972	R168-PK15680107	http://www.geonames.org/2802361	PRM and REP
4441973	R272-PK19079994	http://www.geonames.org/2750405	REP
4441973	R168-PK15679834	http://www.geonames.org/2802361	REP
4441973	R406-PK11162222	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441973	R344-PK19363234	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4441974	R272-PK19078899	http://www.geonames.org/2750405	REP
4441974	R168-PK15675890	http://www.geonames.org/2802361	REP
4441974	R406-PK11154020	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441998	R289-PK18467053	http://www.geonames.org/3932488	PRM and REP
4441966	R154-PK15421677	http://www.geonames.org/2589581	PRM and REP
4441982	R400-PK16192828	http://www.geonames.org/3017382	PRM and REP
4442010	R168-PK15673915	http://www.geonames.org/2802361	PRM and REP
4441958	R168-PK15674890	http://www.geonames.org/2802361	REP
4441958	R406-PK11158059	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4442001	R168-PK15677403	http://www.geonames.org/2802361	REP
4442001	R406-PK11167917	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441984	R168-PK15680705	http://www.geonames.org/2802361	REP
4441984	R406-PK11164055	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441558	R101-PK14534507	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4441557	R101-PK14504596	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442162	R101-PK14473892	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4524899	R101-PK14511731	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4524898	R101-PK14489125	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4441960	R315-PK18756183	http://www.geonames.org/953987	REP
4441960	R406-PK11163797	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4441960	R407-PK11371501	http://www.marineregions.org/gazetteer.php?p=details&id=1914	REP
42400020	R101-PK14530315	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
42400019	R101-PK14493288	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4441560	R344-PK19335129	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441563	R344-PK19363420	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441562	R344-PK19332637	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441565	R344-PK19367426	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4441561	R207-PK15283269	http://www.geonames.org/6251999	REP
4441561	R344-PK19342116	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4441949	R289-PK18465152	http://www.geonames.org/3932488	PRM and REP
4442003	R226-PK16708517	http://www.geonames.org/3175395	REP
4442003	R406-PK11139319	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4442003	R344-PK19356061	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4441962	R160-PK15493974	http://www.geonames.org/3865483	PRM and REP
4441514	R400-PK16201480	http://www.geonames.org/3017382	PRM and REP
46559202	R190-PK15945858	http://www.geonames.org/3658394	REP
46559202	R101-PK14463785	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
46559202	R405-PK11238476	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
46559200	R101-PK14512443	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
46559200	R405-PK11255060	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
328626	R101-PK14455628	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
46559214	R190-PK15942318	http://www.geonames.org/3658394	REP
46559214	R101-PK14449513	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
46559214	R405-PK11231241	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
4442071	R273-PK17986738	http://www.geonames.org/2186224	PRM and REP
46559191	R273-PK17968906	http://www.geonames.org/2186224	REP
46559191	R405-PK11231522	http://www.marineregions.org/gazetteer.php?p=details&id=1910	REP
46559191	R492-PK15078022	http://www.marineregions.org/gazetteer.php?p=details&id=4365	REP
46559191	R151-PK22403208	http://www.marineregions.org/gazetteer.php?p=details&id=australia	REP
46559206	R190-PK15967018	http://www.geonames.org/3658394	REP
4442064	R101-PK14502512	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4442064	R253-PK17892281	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
46559208	R190-PK15961991	http://www.geonames.org/3658394	REP
4442094	R228-PK17731015	http://www.geonames.org/1861060	PRM and REP
4442128	R101-PK14502982	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442105	R101-PK14491832	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442089	R289-PK18480768	http://www.geonames.org/3932488	PRM and REP
4530246	R101-PK14521152	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442112	R101-PK14473525	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442111	R101-PK14497464	http://www.marineregions.org/gazetteer.php?p=details&id=1908	REP
4442111	R253-PK17875610	http://www.marineregions.org/gazetteer.php?p=details&id=mexico	REP
4442113	R101-PK14523668	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442143	R101-PK14521593	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4442200	R101-PK14501897	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
4443021	R400-PK16193299	http://www.geonames.org/3017382	REP
4443021	R344-PK19363536	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4443022	R344-PK19331350	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443020	R344-PK19334252	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
4443023	R344-PK19359581	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	PRM and REP
42400962	R400-PK16199945	http://www.geonames.org/3017382	PRM and REP
4442171	R152-PK6849851	http://www.geonames.org/2635167	REP
4442171	R406-PK11109825	http://www.marineregions.org/gazetteer.php?p=details&id=1912	REP
4442171	R344-PK19323665	http://www.marineregions.org/gazetteer.php?p=details&id=united_states	REP
4442179	R101-PK14528624	http://www.marineregions.org/gazetteer.php?p=details&id=1908	PRM and REP
10592893	R512-PK24218146	http://purl.obolibrary.org/obo/ENVO_00000047	REP
10592893	R512-PK24478854	http://purl.obolibrary.org/obo/ENVO_00000233	REP
10592893	R512-PK23621334	http://purl.obolibrary.org/obo/ENVO_01000228	REP
347436	R512-PK23502446	http://purl.obolibrary.org/obo/ENVO_00000035	REP
347436	R512-PK23522353	http://purl.obolibrary.org/obo/ENVO_00000303	REP
347436	R512-PK24349079	http://purl.obolibrary.org/obo/ENVO_01000174	REP
127708	R512-PK24364944	http://purl.obolibrary.org/obo/ENVO_00000446	PRM and REP
999164	R512-PK24388104	http://purl.obolibrary.org/obo/ENVO_00000446	REP
128480	R512-PK24407693	http://purl.obolibrary.org/obo/ENVO_00000446	REP
289555	R512-PK23737426	http://purl.obolibrary.org/obo/ENVO_00000446	REP
289555	R512-PK24464208	http://purl.obolibrary.org/obo/ENVO_00002053	REP
347438	R512-PK24501573	http://purl.obolibrary.org/obo/ENVO_00000446	REP
347437	R512-PK24573048	http://purl.obolibrary.org/obo/ENVO_00000446	REP
347437	R512-PK24003600	http://purl.obolibrary.org/obo/ENVO_00000144	REP
127498	R96-PK42929014	http://eol.org/schema/terms/tropical_and_subtropical_moist_broadleaf_forests	REP
127498	R512-PK24536840	http://purl.obolibrary.org/obo/ENVO_00000111	REP
127498	R512-PK24464828	http://purl.obolibrary.org/obo/ENVO_00000305	REP
127498	R512-PK24470307	http://purl.obolibrary.org/obo/ENVO_01000205	REP
127498	R512-PK23978166	http://purl.obolibrary.org/obo/ENVO_01000228	REP
10580813	R512-PK24295696	http://purl.obolibrary.org/obo/ENVO_00000284	PRM and REP
328048	R512-PK24236551	http://purl.obolibrary.org/obo/ENVO_01000174	REP
925982	R512-PK23647607	http://purl.obolibrary.org/obo/ENVO_00000446	PRM and REP
311569	R512-PK23804510	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311569	R512-PK24311310	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311570	R512-PK24540938	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311570	R512-PK23875913	http://purl.obolibrary.org/obo/ENVO_00002031	REP
925983	R512-PK24181034	http://purl.obolibrary.org/obo/ENVO_00000446	REP
925983	R512-PK24060951	http://purl.obolibrary.org/obo/ENVO_00000144	REP
925983	R512-PK24343494	http://purl.obolibrary.org/obo/ENVO_00000486	REP
289517	R96-PK42886541	http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands	REP
289517	R96-PK42886540	http://eol.org/schema/terms/tropical_and_subtropical_moist_broadleaf_forests	REP
289517	R512-PK23541920	http://purl.obolibrary.org/obo/ENVO_00000856	REP
289517	R512-PK24332353	http://purl.obolibrary.org/obo/ENVO_01000228	REP
289513	R512-PK24012451	http://purl.obolibrary.org/obo/ENVO_00000446	REP
289513	R512-PK24554576	http://purl.obolibrary.org/obo/ENVO_00000043	REP
924438	R512-PK24021811	http://purl.obolibrary.org/obo/ENVO_00000016	REP
924438	R512-PK24296247	http://purl.obolibrary.org/obo/ENVO_00000078	REP
924438	R512-PK23967369	http://purl.obolibrary.org/obo/ENVO_00000111	REP
924438	R512-PK24550717	http://purl.obolibrary.org/obo/ENVO_01000228	REP
1038690	R96-PK42886542	http://eol.org/schema/terms/tropical_and_subtropical_moist_broadleaf_forests	REP
1038690	R512-PK23999930	http://purl.obolibrary.org/obo/ENVO_00000887	REP
1038690	R512-PK23984592	http://purl.obolibrary.org/obo/ENVO_00000890	REP
1038690	R512-PK24537067	http://purl.obolibrary.org/obo/ENVO_01000228	REP
311580	R512-PK24504043	http://purl.obolibrary.org/obo/ENVO_00000446	REP
289518	R96-PK42876177	http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands	REP
289518	R512-PK24088399	http://purl.obolibrary.org/obo/ENVO_00000303	REP
289515	R512-PK23858612	http://purl.obolibrary.org/obo/ENVO_01000174	PRM and REP
289516	R512-PK24290622	http://purl.obolibrary.org/obo/ENVO_00000446	REP
289516	R512-PK23754414	http://purl.obolibrary.org/obo/ENVO_00000043	REP
922678	R512-PK23954157	http://purl.obolibrary.org/obo/ENVO_00000446	PRM and REP
1038681	R512-PK23858172	http://purl.obolibrary.org/obo/ENVO_00002031	REP
1038681	R512-PK24394889	http://purl.obolibrary.org/obo/ENVO_01000174	REP
311956	R553-PK43231035	http://purl.obolibrary.org/obo/ENVO_00000446	REP
326801	R512-PK24111462	http://purl.obolibrary.org/obo/ENVO_00000446	REP
326801	R512-PK23832869	http://purl.obolibrary.org/obo/ENVO_01000206	REP
326801	R512-PK23828286	http://purl.obolibrary.org/obo/ENVO_00000486	REP
326801	R512-PK24251957	http://purl.obolibrary.org/obo/ENVO_00000043	REP
1038687	R512-PK23980856	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1038687	R512-PK24141617	http://purl.obolibrary.org/obo/ENVO_00002031	REP
924439	R512-PK24351621	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1038686	R512-PK23577714	http://purl.obolibrary.org/obo/ENVO_00000446	REP
326800	R512-PK23670757	http://purl.obolibrary.org/obo/ENVO_00000446	REP
326802	R96-PK42898784	http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands	REP
326802	R512-PK23591064	http://purl.obolibrary.org/obo/ENVO_00000291	REP
326803	R512-PK24355017	http://purl.obolibrary.org/obo/ENVO_00000098	REP
326803	R512-PK24195832	http://purl.obolibrary.org/obo/ENVO_00000117	REP
326803	R512-PK23638045	http://purl.obolibrary.org/obo/ENVO_01000174	REP
326843	R553-PK43228238	http://purl.obolibrary.org/obo/ENVO_00000446	PRM and REP
311540	R512-PK23759662	http://purl.obolibrary.org/obo/ENVO_00000303	REP
311541	R512-PK23690521	http://purl.obolibrary.org/obo/ENVO_01000174	REP
311541	R512-PK24268610	http://purl.obolibrary.org/obo/ENVO_01000177	REP
127969	R512-PK24575220	http://purl.obolibrary.org/obo/ENVO_00000446	REP
127969	R512-PK23687378	http://purl.obolibrary.org/obo/ENVO_01000206	REP
127969	R512-PK24533975	http://purl.obolibrary.org/obo/ENVO_00000043	REP
999179	R96-PK42898320	http://eol.org/schema/terms/deserts_and_xeric_shrublands	REP
999179	R96-PK42898321	http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands	REP
999179	R512-PK24469056	http://purl.obolibrary.org/obo/ENVO_00000097	REP
999177	R512-PK24537057	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311568	R512-PK24114360	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311577	R96-PK42895448	http://eol.org/schema/terms/deserts_and_xeric_shrublands	REP
311577	R96-PK42895449	http://eol.org/schema/terms/mediterranean_forests_woodlands_and_scrubs	REP
311577	R96-PK42895450	http://eol.org/schema/terms/montane_grasslands_and_shrublands	REP
311577	R512-PK23499328	http://purl.obolibrary.org/obo/ENVO_00000016	REP
311577	R512-PK24256459	http://purl.obolibrary.org/obo/ENVO_00002031	REP
128584	R512-PK24325864	http://purl.obolibrary.org/obo/ENVO_00000304	REP
128584	R512-PK24083821	http://purl.obolibrary.org/obo/ENVO_00000446	REP
128584	R512-PK24376358	http://purl.obolibrary.org/obo/ENVO_00000144	REP
1038688	R512-PK24036759	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1038688	R512-PK23682798	http://purl.obolibrary.org/obo/ENVO_00000043	REP
1038688	R512-PK23739743	http://purl.obolibrary.org/obo/ENVO_00000144	REP
328671	R512-PK24002050	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328671	R512-PK24093100	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328671	R512-PK24239285	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328671	R512-PK23939366	http://purl.obolibrary.org/obo/ENVO_00002042	REP
328671	R512-PK24498376	http://purl.obolibrary.org/obo/ENVO_00000304	REP
328665	R512-PK24389431	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328665	R512-PK23758114	http://purl.obolibrary.org/obo/ENVO_01000206	REP
1037781	R512-PK24266115	http://purl.obolibrary.org/obo/ENVO_00000222	REP
1037781	R512-PK23694336	http://purl.obolibrary.org/obo/ENVO_00000292	REP
328664	R512-PK24290769	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328664	R512-PK23947309	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328670	R512-PK24434280	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328605	R512-PK23874933	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328605	R512-PK24473922	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328605	R512-PK24491013	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328666	R512-PK23533852	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1041048	R512-PK24533956	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1041048	R512-PK23846170	http://purl.obolibrary.org/obo/ENVO_01000206	REP
1041048	R512-PK24040445	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311661	R512-PK24437487	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053887	R512-PK23661544	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053887	R512-PK24172569	http://purl.obolibrary.org/obo/ENVO_01000206	REP
1053886	R512-PK24482238	http://purl.obolibrary.org/obo/ENVO_00000100	REP
1053886	R512-PK24188840	http://purl.obolibrary.org/obo/ENVO_00000300	REP
1053886	R512-PK23822877	http://purl.obolibrary.org/obo/ENVO_01000177	REP
925988	R512-PK23689415	http://purl.obolibrary.org/obo/ENVO_00000446	REP
925988	R512-PK24252720	http://purl.obolibrary.org/obo/ENVO_01000206	REP
925988	R512-PK24491138	http://purl.obolibrary.org/obo/ENVO_00000043	REP
925988	R512-PK23905158	http://purl.obolibrary.org/obo/ENVO_00000394	REP
1053889	R512-PK23968622	http://purl.obolibrary.org/obo/ENVO_01000178	REP
1053889	R512-PK23984595	http://purl.obolibrary.org/obo/ENVO_01000204	REP
313991	R512-PK24293992	http://purl.obolibrary.org/obo/ENVO_00000446	REP
313991	R512-PK23764590	http://purl.obolibrary.org/obo/ENVO_00000043	REP
313991	R512-PK24500172	http://purl.obolibrary.org/obo/ENVO_00000144	REP
311954	R512-PK23743321	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328675	R512-PK24128202	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328675	R512-PK24327280	http://purl.obolibrary.org/obo/ENVO_00000043	REP
7241720	R512-PK24114448	http://purl.obolibrary.org/obo/ENVO_00000446	PRM and REP
328680	R512-PK23870221	http://purl.obolibrary.org/obo/ENVO_00000304	REP
328680	R512-PK24507551	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328680	R512-PK24336299	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328680	R512-PK23870221	http://purl.obolibrary.org/obo/ENVO_00000304	REP
311555	R512-PK24136382	http://purl.obolibrary.org/obo/ENVO_01000174	REP
311555	R512-PK23871695	http://purl.obolibrary.org/obo/ENVO_01000204	REP
347432	R512-PK24212031	http://purl.obolibrary.org/obo/ENVO_00000446	REP
347432	R512-PK23990943	http://purl.obolibrary.org/obo/ENVO_01000206	REP
347432	R512-PK24155414	http://purl.obolibrary.org/obo/ENVO_01000243	REP
347432	R512-PK24415035	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328603	R512-PK24459003	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328603	R512-PK24245835	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328604	R512-PK24283845	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328604	R512-PK24053271	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328602	R512-PK24380233	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328602	R512-PK24139717	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328602	R512-PK24107140	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311552	R512-PK24288648	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311552	R512-PK24069274	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311552	R512-PK23491166	http://purl.obolibrary.org/obo/ENVO_00000063	REP
311553	R512-PK24473118	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311553	R512-PK23499540	http://purl.obolibrary.org/obo/ENVO_00000144	REP
1053885	R512-PK24391830	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053885	R512-PK24080731	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311910	R512-PK24342177	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311910	R512-PK23945606	http://purl.obolibrary.org/obo/ENVO_01000206	REP
311910	R512-PK23509927	http://purl.obolibrary.org/obo/ENVO_01000243	REP
311910	R512-PK24521773	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311910	R512-PK24344843	http://purl.obolibrary.org/obo/ENVO_00000394	REP
312855	R512-PK23841556	http://purl.obolibrary.org/obo/ENVO_00000446	REP
312855	R512-PK23549919	http://purl.obolibrary.org/obo/ENVO_01000206	REP
312856	R512-PK24530419	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1041047	R512-PK24155034	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1041047	R512-PK24549496	http://purl.obolibrary.org/obo/ENVO_01000206	REP
1053884	R512-PK24337917	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053884	R512-PK24425912	http://purl.obolibrary.org/obo/ENVO_00000043	REP
1053884	R512-PK24383137	http://purl.obolibrary.org/obo/ENVO_00000144	REP
1037335	R512-PK24540239	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1037335	R512-PK24418115	http://purl.obolibrary.org/obo/ENVO_00000043	REP
1037335	R512-PK24000802	http://purl.obolibrary.org/obo/ENVO_00000144	REP
1037335	R512-PK23576264	http://purl.obolibrary.org/obo/ENVO_00000304	REP
311659	R512-PK23985144	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311659	R512-PK23507805	http://purl.obolibrary.org/obo/ENVO_00002031	REP
311659	R512-PK24554471	http://purl.obolibrary.org/obo/ENVO_00000043	REP
311659	R512-PK24039675	http://purl.obolibrary.org/obo/ENVO_00000144	REP
328674	R512-PK24567195	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328674	R512-PK23586012	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328674	R512-PK24008157	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328673	R512-PK24543780	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328673	R512-PK24071545	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328672	R512-PK24416797	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328672	R512-PK24031615	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328606	R512-PK24461489	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328606	R512-PK24568417	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328676	R512-PK24496460	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311554	R512-PK23958290	http://purl.obolibrary.org/obo/ENVO_00000446	REP
311554	R512-PK23933931	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328104	R512-PK23470357	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328103	R512-PK23597118	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328085	R512-PK24140857	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328092	R553-PK43226705	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053877	R553-PK43241174	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053877	R512-PK24356893	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328088	R512-PK23755877	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328077	R512-PK23726944	http://purl.obolibrary.org/obo/ENVO_00001998	REP
328077	R512-PK23826647	http://purl.obolibrary.org/obo/ENVO_01000174	REP
328077	R512-PK23963864	http://purl.obolibrary.org/obo/ENVO_01000204	REP
328078	R512-PK23977752	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328078	R512-PK23877029	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328078	R512-PK24043041	http://purl.obolibrary.org/obo/ENVO_00000144	REP
328086	R512-PK24343909	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328086	R512-PK24009714	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328086	R512-PK23791970	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328084	R512-PK23765033	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328087	R512-PK24144647	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328096	R512-PK24472055	http://purl.obolibrary.org/obo/ENVO_00000043	REP
328096	R512-PK24190831	http://purl.obolibrary.org/obo/ENVO_00000303	REP
328096	R512-PK23748228	http://purl.obolibrary.org/obo/ENVO_01000174	REP
1053883	R512-PK24377522	http://purl.obolibrary.org/obo/ENVO_00000111	REP
1053883	R512-PK24569643	http://purl.obolibrary.org/obo/ENVO_01000228	REP
328095	R553-PK43204088	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053881	R512-PK24503641	http://purl.obolibrary.org/obo/ENVO_00000111	REP
1053881	R512-PK23568706	http://purl.obolibrary.org/obo/ENVO_00000117	REP
1053881	R512-PK23985515	http://purl.obolibrary.org/obo/ENVO_00000300	REP
1053881	R512-PK23779809	http://purl.obolibrary.org/obo/ENVO_01000228	REP
328098	R96-PK42896251	http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands	REP
328098	R96-PK42896252	http://eol.org/schema/terms/tropical_and_subtropical_moist_broadleaf_forests	REP
328098	R512-PK24267098	http://purl.obolibrary.org/obo/ENVO_00000111	REP
328098	R512-PK24494549	http://purl.obolibrary.org/obo/ENVO_00002041	REP
328099	R512-PK24557482	http://purl.obolibrary.org/obo/ENVO_01000178	REP
328094	R512-PK24468799	http://purl.obolibrary.org/obo/ENVO_00000109	REP
328094	R512-PK24465605	http://purl.obolibrary.org/obo/ENVO_00001998	REP
328094	R512-PK23813932	http://purl.obolibrary.org/obo/ENVO_01000178	REP
328100	R512-PK23936480	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328100	R512-PK24561424	http://purl.obolibrary.org/obo/ENVO_00000043	REP
1053882	R512-PK24060806	http://purl.obolibrary.org/obo/ENVO_00000117	REP
1053882	R512-PK24400594	http://purl.obolibrary.org/obo/ENVO_00000300	REP
1053882	R512-PK23799338	http://purl.obolibrary.org/obo/ENVO_01000174	REP
328093	R512-PK24554357	http://purl.obolibrary.org/obo/ENVO_01000177	REP
1053879	R512-PK24182552	http://purl.obolibrary.org/obo/ENVO_01000228	PRM and REP
1053880	R512-PK24109438	http://purl.obolibrary.org/obo/ENVO_00000446	REP
1053880	R512-PK23800518	http://purl.obolibrary.org/obo/ENVO_00000043	REP
1053880	R512-PK23551216	http://purl.obolibrary.org/obo/ENVO_00000144	REP
328101	R96-PK42896259	http://eol.org/schema/terms/tropical_and_subtropical_grasslands_savannas_and_shrublands	REP
328097	R512-PK24097558	http://purl.obolibrary.org/obo/ENVO_01000174	REP
1053878	R512-PK23811867	http://purl.obolibrary.org/obo/ENVO_00000047	REP
1053878	R512-PK23436788	http://purl.obolibrary.org/obo/ENVO_00000111	REP
1053878	R512-PK24128644	http://purl.obolibrary.org/obo/ENVO_00000381	REP
1053878	R512-PK24430550	http://purl.obolibrary.org/obo/ENVO_01000228	REP
328102	R512-PK24282136	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328091	R512-PK24190068	http://purl.obolibrary.org/obo/ENVO_01000174	PRM and REP
328089	R512-PK24455568	http://purl.obolibrary.org/obo/ENVO_00000446	REP
328089	R512-PK23959339	http://purl.obolibrary.org/obo/ENVO_01000206	REP
328089	R512-PK24451693	http://purl.obolibrary.org/obo/ENVO_01000243	REP
328090	R512-PK23680549	http://purl.obolibrary.org/obo/ENVO_00000117	REP
